time,gm_tas
201501,286.0851680757791
201502,286.5452474657897
201503,287.20038381060965
201504,288.06149849339624
201505,289.0480557593653
201506,289.99833176435266
201507,290.5271301961711
201508,290.2031865509373
201509,289.38653932642535
201510,288.4543200371563
201511,287.321699380874
201512,286.5448819551069
201601,286.43331324687114
201602,286.4860060466923
201603,287.10338637846127
201604,288.219796382937
201605,289.05788079050814
201606,289.9537297490951
201607,290.42809087240414
201608,290.2480171303976
201609,289.51016825340776
201610,288.5115530202345
201611,287.37283593846865
201612,286.7009073559072
201701,286.56726692860957
201702,286.7340856277846
201703,287.56693018470634
201704,288.319633066081
201705,289.13397913882204
201706,290.196701080052
201707,290.58420505491716
201708,290.3065700539826
201709,289.6451169113696
201710,288.6961706305342
201711,287.40743110831914
201712,286.72780240559
201801,286.4213941113358
201802,286.61218885970436
201803,287.1955363060734
201804,288.1963110088239
201805,289.23235590277983
201806,290.0318631605558
201807,290.57032709659467
201808,290.4814122540786
201809,289.6944994253534
201810,288.64405162892876
201811,287.52332583595495
201812,286.8541512607901
201901,286.63033021306586
201902,286.89623783221
201903,287.65133983536407
201904,288.54408624306484
201905,289.27670296749153
201906,290.16502653326563
201907,290.65642686020277
201908,290.40582487741506
201909,289.57610192620143
201910,288.7029980775088
201911,287.5904391597887
201912,286.68853118577465
202001,286.55316923660126
202002,286.90491529421723
202003,287.56875284480134
202004,288.49499169463786
202005,289.51022906200313
202006,290.3267302411434
202007,290.8529298786294
202008,290.51892760784955
202009,289.71129763046406
202010,288.7000664741492
202011,287.4999625461885
202012,286.84120629496084
202101,286.72853128956916
202102,286.9037360592527
202103,287.7197882993899
202104,288.48464138138013
202105,289.436665002016
202106,290.3607011671348
202107,290.7537839048927
202108,290.6856964071624
202109,289.82574815382264
202110,288.8959048075175
202111,287.8210345861942
202112,287.22109748364164
202201,287.0325943343904
202202,287.41588436899207
202203,287.90927985197527
202204,288.73753886779485
202205,289.54640467649057
202206,290.41558556204524
202207,290.81965478156854
202208,290.7034285655
202209,289.8575437283645
202210,288.7525960656553
202211,287.8048477163078
202212,287.1392072038415
202301,286.83450200111724
202302,287.06806901409055
202303,287.63419804132786
202304,288.55820521449584
202305,289.56825702796846
202306,290.4102940500791
202307,290.91263128401977
202308,290.7691133686191
202309,290.05566032613217
202310,288.9588950317321
202311,288.01314883673734
202312,287.1684212471606
202401,286.870204507388
202402,287.14059607867824
202403,287.77940370365764
202404,288.6582017534462
202405,289.64192586204535
202406,290.49501101825547
202407,290.8907111805067
202408,290.7131288714715
202409,289.963728271169
202410,289.095588892214
202411,287.93607595611553
202412,287.0809042732729
202501,286.95044397663884
202502,287.2990472148882
202503,287.89807718742145
202504,288.7634227752735
202505,289.62112450612545
202506,290.6330407841865
202507,291.1540107571984
202508,290.85411708592585
202509,290.0832680851928
202510,289.21759860586445
202511,288.09073253060313
202512,287.15149263052183
202601,287.0018905891181
202602,287.4469435612776
202603,287.8852752556553
202604,288.9214051538344
202605,289.64093339148104
202606,290.4710803925382
202607,291.0500804245795
202608,290.85090458603804
202609,289.9931710101278
202610,289.1317290266976
202611,288.01142969467605
202612,287.3823077166726
202701,286.9661404385525
