time,gm_tas
185001,284.3507608295319
185002,284.70125482946463
185003,285.5408115644652
185004,286.63318377809526
185005,287.3901456432011
185006,288.1102797764396
185007,288.6827245060371
185008,288.7254751002596
185009,287.95571818362106
185010,286.4172922864062
185011,285.1824571017987
185012,284.34298757111674
185101,284.2243514709
185102,284.5891184743727
185103,285.3225740062079
185104,286.3139365097865
185105,287.2386339811693
185106,288.02090254513524
185107,288.6402475903872
185108,288.63888034652115
185109,287.8345835641839
185110,286.31853789589235
185111,285.00879325552154
185112,284.23741794037124
185201,284.2918547222758
185202,284.50736805366535
185203,285.2731714049235
185204,286.34868866264526
185205,287.3492446907958
185206,287.95127207791194
185207,288.672159250831
185208,288.53009470033476
185209,287.69830931266586
185210,286.23893836877124
185211,285.1503569369853
185212,284.3339506830233
185301,284.20872616005283
185302,284.53025158891285
185303,285.34466391100085
185304,286.3499078864788
185305,287.24833922309597
185306,288.1441762133719
185307,288.7407916039443
185308,288.71528893187804
185309,287.94199388881265
185310,286.58427361987015
185311,285.42979975794714
185312,284.28831950552336
185401,284.2727521128843
185402,284.86407167527864
185403,285.8414036503856
185404,286.4723055603274
185405,287.38010711842924
185406,288.16481369564434
185407,288.73332535921975
185408,288.74242495642306
185409,287.96286442616343
185410,286.64231498113537
185411,285.3095622898534
185412,284.4385685118054
185501,284.55939448285926
185502,284.7067449033038
185503,285.6425731507277
185504,286.6627443522004
185505,287.4870037417816
185506,288.3391796396196
185507,289.04950578999507
185508,288.95348520689885
185509,288.04583229689166
185510,286.73977246058035
185511,285.2826693399688
185512,284.51260206315715
185601,284.442175478827
185602,284.90082906906764
185603,286.01141877567846
185604,286.7144732298702
185605,287.58478956630216
185606,288.4079176806642
185607,288.88823777702413
185608,288.740813375635
185609,288.0301181413457
185610,286.573322289321
185611,285.2235103280938
185612,284.4669230370468
185701,284.1449047860701
185702,284.9459162614155
185703,285.6257883416309
185704,286.53565858256337
185705,287.37943879890446
185706,288.3647976527695
185707,288.82323477321097
185708,288.7509945049562
185709,287.98666868140026
185710,286.62022912195494
185711,285.26962563596226
185712,284.44217012992715
185801,284.3811542043324
185802,284.85458287353936
185803,285.595332935347
185804,286.6653260113676
185805,287.5325165204978
185806,288.34708364669274
185807,288.8986060126297
185808,288.8040463594772
185809,287.9648791302715
185810,286.4621676816143
185811,285.3808546415438
185812,284.7010890956366
185901,284.3363031390345
185902,284.8447327301601
185903,285.60886690738715
185904,286.5745683624291
185905,287.30675244248675
185906,288.21210429040804
185907,288.76706132892855
185908,288.609187854311
185909,287.98308828002
185910,286.51424384834445
185911,285.1523371441138
185912,284.56579931279987
186001,284.707425325751
186002,285.0262565647985
186003,285.69329432869813
186004,286.53061660035326
186005,287.43301217588066
186006,288.3237749091428
186007,288.8492278785361
186008,288.8464606631132
186009,287.9877809675926
186010,286.78365227566513
186011,285.34008357251633
186012,284.6023334541123
186101,284.74813700220346
186102,285.163521818504
186103,286.1784817745849
186104,286.8289398607341
186105,287.66560988081113
186106,288.38267906245545
186107,288.8198195551069
186108,288.7804947023499
186109,287.9539717423657
186110,286.61132870242477
186111,285.31058839679895
186112,284.64983015069
186201,284.74787292194895
186202,285.09672759364247
186203,285.7654108095988
186204,286.73229410561754
186205,287.62352713074097
186206,288.3779381450876
186207,288.9569677060105
186208,288.96677727684926
186209,288.26995300901456
186210,286.9163537151985
186211,285.5760936498845
186212,284.5381592420137
186301,284.43731599064023
186302,284.9811300497796
186303,285.6431249659561
186304,286.7196931340913
186305,287.47838915080104
186306,288.3742423383941
186307,288.99716532188495
186308,288.75487725050715
186309,287.95782567873476
186310,286.5604979780379
186311,285.3440732099952
186312,284.41670440330904
186401,284.44228585143185
186402,284.8253871453752
