time,gm_tas
185001,284.01755757640586
185002,284.18833151738875
185003,284.9692036117431
185004,286.0929552291545
185005,287.1067007721351
185006,287.9679237161898
185007,288.3715244122243
185008,288.31526077820826
185009,287.68882776175803
185010,286.6677855618786
185011,285.46067875539205
185012,284.61246060127263
185101,284.28081796996247
185102,284.3193267323174
185103,285.0761287853892
185104,286.18173663702055
185105,287.24182670237843
185106,288.00948902246836
185107,288.3133034989689
185108,288.3925535895427
185109,287.6842173127623
185110,286.7573139871082
185111,285.69185876144684
185112,284.63707743930445
185201,284.1774450196932
185202,284.6165799539705
185203,285.3324479542893
185204,286.3329444897232
185205,287.2877872638332
185206,288.0341910498855
185207,288.36840639337083
185208,288.388522687996
185209,287.72163944228373
185210,286.66693587486833
185211,285.3585936897365
185212,284.34780305365103
185301,283.8784418549256
185302,284.32270226144755
185303,285.07278468705647
185304,286.14395063170133
185305,287.0697856898989
185306,287.9177729923486
185307,288.4518552717487
185308,288.30595489585073
185309,287.6118789311215
185310,286.84032273297476
185311,285.43439615609026
185312,284.59782759558965
185401,284.211254932985
185402,284.5775447894622
185403,285.3050703343325
185404,286.32199244044926
185405,287.4021640419524
185406,288.1199687068148
185407,288.576291792465
185408,288.52139484935236
185409,287.8266319462647
185410,286.8676082856169
185411,285.5427294839851
185412,284.5727020946
185501,284.29394893937837
185502,284.31921387474625
185503,285.16353798526586
185504,286.3479793461561
185505,287.4282751552818
185506,288.17571286861283
185507,288.6639382240138
185508,288.4595849112528
185509,287.8143529300792
185510,286.70798889836254
185511,285.39865264780616
185512,284.522069097326
185601,284.08000488236047
185602,284.33591795722776
185603,285.0548946050078
185604,286.0856447440942
185605,287.10064932029564
185606,287.9710643831638
185607,288.42485186076567
185608,288.46526240225387
185609,287.70485675055374
185610,286.49915444421384
185611,285.3170018755966
185612,284.2508576290865
185701,283.9274132154384
185702,284.16753298794856
185703,284.8863510453258
185704,285.7202834151435
185705,286.9086609754906
185706,287.78620176907924
185707,288.2584810175512
185708,288.15027043377984
185709,287.4809873583047
185710,286.55682861527936
185711,285.3878400155042
185712,284.5651102257033
185801,284.110070164149
