time,gm_tas
185001,285.45392094380185
185002,285.9055405421305
185003,286.60892488947314
185004,287.35890689120623
185005,288.08263748998183
185006,288.7224706391168
185007,289.13807423131306
185008,288.9334025361817
185009,288.0307763991314
185010,287.1828523548942
185011,286.39797041603094
185012,285.9285430540642
185101,285.5550913513771
185102,285.90997692856104
185103,286.603198379109
185104,287.428692747696
185105,288.23572576123627
185106,288.88145049496813
185107,289.29549251589594
185108,289.13443812927665
185109,288.3663104715587
185110,287.28699568564497
185111,286.35048691947713
185112,285.8132161947336
185201,285.73698861673785
185202,285.96132189396326
185203,286.7414657059606
185204,287.4815788795066
185205,288.322276639483
185206,289.0537513092263
185207,289.45502082590167
185208,289.1603757453482
185209,288.3212344250154
185210,287.18977730557543
185211,286.24328355068764
185212,285.60302975440857
185301,285.509479304707
185302,285.83282011988854
185303,286.6087926033274
185304,287.3071173623712
185305,287.9826023461084
185306,288.60001514514084
185307,289.00285434024084
185308,288.9437971293528
185309,287.966818755218
185310,286.83960406670025
185311,285.74150725802645
185312,285.17479450374555
185401,285.3994992443449
185402,285.9947411971538
185403,286.60087488223326
185404,287.2623410673028
185405,288.08989988704906
185406,288.6695320086475
185407,289.18275469497553
185408,289.068460094958
185409,288.14905170027623
185410,286.96195503561955
185411,286.04503759946226
185412,285.4769608735109
185501,285.3017372292742
185502,285.61263307777574
185503,286.6016931067111
185504,287.24148272611035
185505,288.1031614876076
185506,288.7290635261526
185507,289.2668757536126
185508,289.16461626059254
185509,288.3111599212283
185510,287.1059038639357
185511,286.28264943163634
185512,285.8486158850898
185601,285.46613097042155
185602,285.99543245092013
185603,286.7830035290719
185604,287.5222880306361
185605,288.361072404871
185606,288.8826668881418
185607,289.27014116832936
185608,289.05092073104163
185609,288.22206639304886
185610,287.1799712214065
185611,286.1710998964094
185612,285.61523702973307
185701,285.69899950853085
185702,285.7919504491705
185703,286.4928615289835
185704,287.46735591561037
185705,287.9927903713393
185706,288.6369319512653
185707,288.99590486567587
185708,288.86082520449133
185709,287.9531821262555
185710,286.9908777393992
185711,286.0181138423448
185712,285.46260887295716
185801,285.4438575891302
185802,285.8832146160282
185803,286.469063951774
185804,287.31089364358246
185805,288.16247017892806
185806,288.9101403442055
185807,289.19462538795705
185808,289.0624340978875
185809,288.19234727359503
185810,287.2906722055894
185811,286.3627779095043
185812,285.80449725916395
185901,285.7029589446719
185902,286.1562050810546
185903,286.7607705394732
185904,287.5774239779644
185905,288.1185493566457
185906,288.80716816853385
185907,289.1816165367179
185908,289.02941308042296
185909,288.2987489863378
185910,287.3673077032262
185911,286.40282084610305
185912,285.9053036994909
186001,285.7267677332842
186002,286.3615374951129
186003,286.9950417042288
186004,287.5906910607491
186005,288.47661294945374
186006,289.0919369041851
186007,289.5033233514447
186008,289.1466734736546
186009,288.2547255703988
186010,287.2951396574589
186011,286.24408760627927
186012,285.62761557704926
186101,285.69120841071015
186102,286.3496359307072
186103,286.8621626056978
186104,287.4982945495426
186105,288.0028085330884
186106,288.8667585373049
186107,289.1301662807518
186108,288.98790578470164
186109,288.11310524862233
186110,287.1001621288644
186111,286.140742809141
186112,285.59230376734774
186201,285.43485305229217
186202,285.9071168745096
186203,286.575632509239
186204,287.4550939670724
186205,288.0550941641808
186206,288.8046421653923
186207,289.09819491515606
186208,288.86338486011664
186209,288.1604283269952
186210,287.06094786998085
186211,286.4233351029074
186212,285.70779120617317
186301,285.4867395876613
186302,286.0390994533284
186303,286.59611979525096
186304,287.45244944311014
186305,288.2685627104549
186306,288.9947737264406
186307,289.3879775181889
186308,288.9989315962346
186309,288.2348039290937
186310,287.1769313689441
186311,286.2625253623348
186312,285.53724618655815
186401,285.5898693898916
186402,285.80212515056394
186403,286.3626844794027
186404,287.09253604933076
186405,288.0434475327082
186406,288.7298842445492
186407,289.13128500452933
186408,288.83676787195986
186409,288.173636446486
186410,287.0884126808584
186411,286.1204689744897
186412,285.6187025828293
186501,285.5463220623308
186502,285.9253129042845
186503,286.35124867387833
186504,287.34802572088347
186505,288.06091782535657
186506,288.76537480511183
186507,289.1225997126186
186508,288.7493640334766
186509,288.0533514336843
