time,gm_tas
185001,284.7151591856678
185002,284.99694422797353
185003,285.6770170204375
185004,286.73690041627657
185005,287.7271547927713
185006,288.4909397509498
185007,289.0129248862651
185008,288.91851081994736
185009,288.24743935065476
185010,287.1312417438241
185011,285.92630287257106
185012,284.92781289792254
185101,284.6180889033398
185102,284.8056314460508
185103,285.486408580756
185104,286.51179546990335
185105,287.50884540204294
185106,288.4302060303839
185107,289.0435552827342
185108,288.8771114237857
185109,288.1880862883608
185110,287.3127360151988
185111,286.1616111344964
185112,285.13324943378143
185201,284.82080391326974
185202,284.95043746829793
185203,285.6537138624946
185204,286.8022830709249
185205,287.82831776893886
185206,288.57040952632235
185207,289.10215650239047
185208,289.10162362161714
185209,288.3528649161968
185210,287.33321405000845
185211,286.2538204439746
185212,285.49504183356873
185301,285.2166707182351
185302,285.15757689951874
185303,285.7824074417751
185304,286.9496882920328
185305,287.85309419311966
185306,288.67525178597816
185307,289.08416258246825
185308,289.0367975325078
185309,288.33165651700887
185310,287.3714959423128
185311,286.375897715835
185312,285.6964943274809
185401,285.10651637413724
185402,285.24010528410685
185403,285.8738410840632
185404,286.86753554900935
185405,287.8128702560465
185406,288.59761703075384
185407,289.12414883523155
185408,288.9823397865873
185409,288.1778165883262
185410,287.2531939353903
185411,286.0578882858557
185412,285.36435162716543
185501,285.07815715662014
185502,285.08811398956857
185503,285.68237264796625
185504,286.75913031829623
185505,287.8005684205745
185506,288.38146429444527
185507,288.91831920498527
185508,288.9836727947372
185509,288.3011135146109
185510,287.1342966831094
185511,285.9903280781396
185512,285.1577235573179
185601,284.831656059692
185602,284.95021004011204
185603,285.62738716917255
185604,286.711036989674
185605,287.69585589776545
185606,288.45499901466144
185607,288.72550666609607
185608,288.8958863606022
185609,288.05963047209235
185610,287.17034346418325
185611,285.9658463882049
185612,285.0022770523897
185701,284.6646141721793
185702,284.73829694662186
185703,285.76560584229225
185704,286.8510273852526
185705,287.63468062262086
185706,288.390634916201
185707,288.78350306763605
185708,288.9107131683176
185709,288.09098839467464
185710,287.26586497142563
185711,286.07869925962376
185712,285.2378484019815
185801,284.6919509603544
185802,284.95748887008847
185803,285.69316126107606
185804,286.73741965889974
185805,287.71971323433223
185806,288.6440205807614
185807,288.88817363831487
185808,288.9409961057492
185809,288.2268682818349
185810,287.28337935750307
185811,286.15694232915183
185812,285.1655549357752
185901,284.74060779871047
185902,285.02675055962
185903,285.78656815685656
185904,286.63601006322375
185905,287.7246365007286
185906,288.462627988235
185907,288.97879089841047
185908,288.8544339468755
185909,288.19764942455174
185910,287.2840008239933
185911,285.8802616359344
185912,285.0963869323866
186001,284.5849619918801
186002,284.9130785954019
186003,285.68843641714574
186004,286.7307337749116
186005,287.6408859482439
186006,288.51032759257794
186007,288.89957348965754
186008,288.89878852490193
186009,288.31603739347014
186010,287.26494290323063
186011,286.18684087731566
186012,285.30078377601023
186101,284.9534422322084
186102,285.12854748088097
186103,285.89701118981986
186104,286.7824895554646
186105,287.762353761526
186106,288.44585993482457
186107,288.97161038890596
186108,288.9058452419565
186109,288.1854882984232
186110,287.16757989899054
186111,286.1109062649497
186112,285.1433728665866
186201,284.65603943576497
186202,284.84901199184003
186203,285.4515551520436
186204,286.64105314977337
186205,287.85718737987054
186206,288.52074921981256
186207,288.9455790313438
186208,288.84159974487335
186209,288.208630514073
186210,287.2003505701173
186211,286.0929848832727
186212,285.2134044620718
186301,284.9808380568072
186302,284.98989272516076
186303,285.57563009487257
186304,286.77994543930845
186305,287.60898006189944
186306,288.47880992409955
186307,288.85853821711623
186308,288.79751272307675
186309,288.223898321849
186310,287.2203047621609
186311,286.02835244595144
186312,285.07049290243816
186401,284.8254403942232
186402,285.0578229557805
186403,285.59779007004283
186404,286.46734979399025
186405,287.57246857809815
186406,288.4402663923646
186407,288.81758534205323
186408,288.73006366528494
186409,288.19415374857635
186410,287.30491428613976
186411,286.17737266946096
186412,285.2162886412928
186501,284.7428030596833
186502,285.18534520582057
186503,285.50371046320123
186504,286.5806746056464
186505,287.6531353914123
186506,288.4488576126804
186507,288.85938557265615
186508,288.81204496593597
186509,288.2607007966321
186510,287.2328189815433
186511,285.99312259344515
186512,285.13500776119855
186601,284.9586542075486
186602,285.02409368745214
186603,285.61074433167215
186604,286.6618188929417
186605,287.7939229270521
186606,288.52608510330185
186607,288.9858753333339
186608,288.86475819375386
186609,288.2457210560486
186610,287.1463739050778
186611,286.0042771121203
186612,285.1743110183385
186701,284.8653958903327
186702,284.8877206048163
186703,285.74999278211385
186704,286.7346682145475
186705,287.73680716516446
186706,288.52283993453887
186707,288.87180298480916
186708,288.7500088580236
186709,287.96308165313394
186710,287.00550374588477
186711,285.97587376283855
186712,285.0297591305264
186801,284.871947879304
186802,284.8708547111328
186803,285.6281803662169
186804,286.6661124799016
186805,287.53152060896093
186806,288.3429289655817
186807,288.8235033672822
186808,288.7579231050926
186809,288.25067476821533
186810,287.1514165695309
186811,286.0129507883855
186812,284.97207944576866
186901,284.8320995407698
186902,284.98282948888317
186903,285.5241285035487
186904,286.6008162107654
186905,287.6333081974584
186906,288.3929713828089
186907,288.95369918518134
186908,288.9039242802694
186909,288.16434050801706
186910,287.22283907053173
186911,286.0800470014884
186912,285.19451583616535
187001,284.7225354048975
187002,284.80106672929213
187003,285.8616789051544
187004,286.76070215522014
187005,287.75716065961615
187006,288.57244989910856
187007,288.8635635027895
187008,288.925121199829
187009,288.09545146053534
187010,287.25492579415356
187011,286.0481237827939
187012,284.9922460152636
187101,284.5718736556484
187102,284.6888978365013
187103,285.54990114399567
187104,286.7076792381665
187105,287.58620459124944
187106,288.42747225084236
187107,288.66068226901916
187108,288.6780420913311
187109,288.14413301411844
187110,287.17960466786224
187111,285.8972106502755
187112,285.02891457957554
187201,284.74391902257526
187202,284.626426101172
187203,285.331055337472
187204,286.32446626975013
187205,287.556184321263
187206,288.1714192770587
187207,288.6846328631141
187208,288.7292165126167
187209,288.08757677340105
187210,287.014936402879
187211,285.9546810399897
187212,284.8348340424528
187301,284.3321048526798
187302,284.5550910398594
187303,285.3184113192492
187304,286.27033142201066
187305,287.3156331784795
187306,288.3204979249057
187307,288.75536152401537
187308,288.7089653040026
187309,287.9475781358167
187310,286.88280061338037
187311,285.9615988028795
187312,284.8302553448041
187401,284.4639713051414
187402,284.83745001037977
187403,285.5075919566491
187404,286.6568289465905
187405,287.59232308027816
187406,288.29397742340643
187407,288.78104881053486
187408,288.66287515854714
187409,287.9533324185931
187410,286.981134152918
187411,285.70647279238943
187412,284.9082578576894
187501,284.536456021167
187502,284.5831483821199
187503,285.24606669258554
187504,286.42366308363
187505,287.4972668463205
187506,288.4025345274209
187507,288.72508958575514
187508,288.6800879950208
187509,288.0145493738453
187510,286.97148185002226
187511,285.6106761624598
187512,284.9944377033515
187601,284.49549289708966
187602,284.6308306855966
187603,285.2964114367512
187604,286.3364382801904
187605,287.5131535248222
187606,288.17503338801214
187607,288.72344042860726
187608,288.5821623021779
187609,288.0156851879727
187610,286.9317022604754
187611,285.8168765021676
187612,284.91496424808975
187701,284.52724039917825
187702,284.6062292289775
187703,285.47173722834856
187704,286.6995865322638
187705,287.5364740923453
187706,288.4397738821586
187707,288.86573825472846
187708,288.9630381727127
187709,288.06058058280485
187710,287.06990785923915
187711,286.04025233822665
187712,285.0707152117448
187801,284.62720439797755
187802,284.82689972411555
187803,285.62984858379826
187804,286.4846163159969
187805,287.6264877879405
187806,288.58288614394286
187807,288.9503238384472
187808,288.88856063961276
187809,288.31709254222505
187810,287.2467640653668
187811,286.0046635699323
187812,285.1023467495958
187901,284.7560148643734
187902,284.9509702117643
187903,285.6851412186918
187904,286.67136220552743
187905,287.5344317722947
187906,288.3610762870813
187907,288.8241809548973
187908,288.67211312104655
187909,288.10375910550147
187910,287.02263114164293
187911,285.84829246972475
187912,284.8030987942177
188001,284.48614312898616
188002,284.51773573365784
188003,285.1469340437137
188004,286.51527482966196
188005,287.51188729501433
188006,288.2202166231412
188007,288.7294786117867
188008,288.7584487835367
188009,287.9643121549482
188010,287.0371686671093
188011,285.86901769640855
188012,284.99583748336585
188101,284.4149341527959
188102,284.8168015635524
188103,285.5146958023741
188104,286.65027555342
188105,287.7932718067043
188106,288.39473412953646
188107,288.91540072461186
188108,288.7090512411793
188109,288.11071043685035
