time,gm_tas
185001,284.25688815245564
185002,284.49467473766424
185003,285.2966465507578
185004,286.1011303322059
185005,286.9669034586761
185006,287.84363615889276
185007,288.17342721102546
185008,288.07545760194205
185009,287.3233038801743
185010,286.27225902660246
185011,285.03815655524886
185012,284.536787731491
185101,284.3260098014846
185102,284.5188596276939
185103,285.162645712598
185104,285.9963922955976
185105,287.0894148263554
185106,287.93898049525905
185107,288.2210015232044
185108,288.232907171558
185109,287.3855364812333
185110,286.3469517573047
185111,285.23408104991586
185112,284.41315295466893
185201,284.1925462106771
185202,284.60815509751956
185203,285.329016646179
185204,286.19043322906373
185205,287.01425411234794
185206,288.0015816303852
185207,288.42443609082545
185208,288.1581753318682
185209,287.4818178793417
185210,286.3290146787647
185211,285.0904120478758
185212,284.3187728979797
185301,283.986912126195
185302,284.4653723806893
185303,284.9886543864735
185304,286.12076514841027
185305,286.90027748265817
185306,287.6917508727796
185307,288.22993456068065
185308,288.0146339060839
185309,287.48762341901715
185310,286.3826845057712
185311,285.04720012583255
185312,284.32766863533004
185401,284.35130534162545
185402,284.6288280839916
185403,285.0987612671709
185404,286.04625777860394
185405,286.9851499242703
185406,287.96607577824824
185407,288.3410876782533
185408,288.204606709839
185409,287.28255860036836
185410,286.19827651322544
185411,284.8910737218756
185412,284.1054352097733
185501,283.964321817192
185502,284.1909417662557
185503,284.7677566285814
185504,285.9340160009759
185505,286.9034775074568
185506,287.7709282608215
185507,288.30036164317556
185508,288.1674794495631
185509,287.33719739742384
185510,286.09120609032306
185511,284.97832673420237
185512,284.14741528299845
185601,283.9456600818356
185602,284.3637706067995
185603,285.00826383199825
185604,286.12967144101475
185605,287.0365340705359
185606,287.90759911364086
185607,288.32286018237477
185608,288.0185471790547
185609,287.40950622044613
185610,286.39547857891586
185611,285.31284415246245
185612,284.4340282290815
185701,284.4016598658211
185702,284.7169282360619
185703,285.34939084802147
185704,286.29914348576136
185705,287.1499102689814
185706,288.011747885614
185707,288.4402438411359
185708,288.3830018535793
185709,287.4578865581876
185710,286.3059090866683
185711,285.2214295632005
185712,284.30195542696305
185801,284.2460570597454
185802,284.30393279517733
185803,285.041206632013
185804,286.2333000068492
185805,287.08392023693307
185806,287.981395725715
185807,288.4144572615574
185808,288.2361918878621
185809,287.44670772009687
185810,286.20135881211155
185811,284.99562439822313
185812,284.1557548971241
185901,284.2518394608344
185902,284.54030912174346
185903,285.19485347835746
185904,286.15469022457097
185905,287.2320439437035
185906,287.96733789330847
185907,288.37224132393897
185908,288.20778936687606
185909,287.4531699737743
185910,286.3379739492262
185911,285.13366357160237
185912,284.34204926645873
186001,284.3675886708186
186002,284.558086188824
186003,285.2019803611609
186004,286.22980756648377
186005,287.1080330795176
186006,287.7562214456607
186007,288.19753225059026
186008,288.13308750047156
186009,287.51860785417415
186010,286.2080797288934
