time,gm_tas
185001,284.53043279429
185002,284.770267016094
185003,285.63691018864586
185004,286.77164779815905
185005,287.66900122991734
185006,288.4354202950973
185007,288.90529964251016
185008,288.8508740391202
185009,288.0455390569658
185010,286.560439911963
185011,285.40166041053
185012,284.69695466031783
185101,284.5887985486627
185102,285.1892315905888
185103,285.7617482968658
185104,286.7755850472356
185105,287.65526821317576
185106,288.5136573855722
185107,289.0840429754008
185108,289.0741907682411
185109,288.26397485447615
185110,286.9358070753743
185111,285.49672202522254
185112,284.9366068869298
185201,284.8925993017158
185202,285.30313276462954
185203,286.0901980409042
185204,286.9654338552191
185205,287.82998701051474
185206,288.62179168989337
185207,289.083726880083
185208,288.93292249511353
185209,287.96516312488706
185210,286.7002647027621
185211,285.58905864156674
185212,284.6711584959152
185301,284.6444368965059
185302,285.10372605701485
185303,285.8129964187257
185304,286.8002472839808
185305,287.59942312345925
185306,288.37278009287
185307,288.8244229342737
185308,288.81659667270776
185309,287.8809981626445
185310,286.65206872151947
185311,285.37781745699897
185312,284.6751329370403
185401,284.59005764398046
185402,285.10553917371146
185403,285.97611139701996
185404,286.70510729479844
185405,287.38935146660697
185406,288.2183451398532
185407,288.8512755745497
185408,288.77234265277764
185409,287.8625940554211
185410,286.60861835854763
185411,285.214802219192
185412,284.54698319496515
185501,284.4200241517727
185502,284.8713029188726
185503,285.4895268949353
185504,286.5013439730136
185505,287.54291158771355
185506,288.3529175670506
185507,289.02951449601915
185508,288.82524392159326
185509,287.9044968721516
185510,286.6530882872955
185511,285.42142102747505
185512,284.79748908895124
185601,284.47552612093006
185602,284.81704995545834
185603,285.7612827187596
185604,286.72588521674277
185605,287.48608782325636
185606,288.3564446024552
185607,288.86404129302326
185608,288.7477129609493
185609,288.00001974325113
185610,286.4662999609075
185611,285.1852329799476
185612,284.7693741597449
185701,284.4599086172056
185702,284.96673535739956
185703,285.7162839818789
185704,286.55995883259226
185705,287.5088669083215
185706,288.30050123154075
185707,289.0267628763751
185708,288.78040627051536
185709,287.95540111371366
185710,286.5629813861621
185711,285.3655943275539
185712,284.53294071270835
185801,284.32985990122614
185802,284.51533316621203
185803,285.39453400351266
185804,286.47500803556517
185805,287.3204434330825
185806,288.395160112657
185807,288.8880366795026
185808,288.7997068341815
185809,287.95883321221606
185810,286.53615304241333
185811,285.35912621151317
185812,284.62145874444644
185901,284.59859472737196
185902,284.9194584768486
185903,285.58504671440227
185904,286.3411697023919
185905,287.4757473225376
185906,288.2140643890124
185907,288.8435934475085
185908,288.7717890058192
185909,287.97045766459775
185910,286.7015576146113
185911,285.53615696240024
185912,284.55400271877556
186001,284.7816875442339
186002,284.98841276711516
186003,285.7459579474997
186004,286.4625725622366
186005,287.33018497013467
186006,288.2874808269138
186007,288.91854718793644
186008,288.84597706000017
186009,287.8842791778073
186010,286.5951122528127
186011,285.3422067782419
186012,284.45850869206424
186101,284.4020533311332
186102,284.87026893404135
186103,285.4349615093894
186104,286.56120935625364
186105,287.4496296951083
186106,288.3142969671382
186107,288.72756799420364
