time,gm_tas
201501,285.7605162575642
201502,286.0110274897771
201503,286.612340610929
201504,287.8434036222205
201505,288.877440730133
201506,289.49518959395107
201507,289.72035749668316
201508,289.4068417339939
201509,288.76997948447024
201510,287.7240883164808
201511,286.64954952998653
201512,286.01071774874805
201601,285.8163027148615
201602,285.9778319640251
201603,286.73849251723885
201604,287.78648130591745
201605,288.6400307603841
201606,289.28698270680263
201607,289.54040352565727
201608,289.2422705054601
201609,288.59088885781165
201610,287.59076041014515
201611,286.71191137162214
201612,286.09265505983535
201701,285.82203708609325
201702,286.0233766230978
201703,286.82036098007615
201704,287.8483162436351
201705,288.87460470302676
201706,289.4957559152076
201707,289.6840882516664
201708,289.48654598366033
201709,288.6855577681606
201710,287.68481289205425
201711,286.60063263975866
201712,285.8739425742233
201801,285.6926986360997
201802,286.00375882284806
201803,286.6961172117338
201804,287.7054595849227
201805,288.457280310537
201806,289.30639075631996
201807,289.4658017910157
201808,289.28800094158913
201809,288.651251533266
201810,287.83437545606347
201811,286.85411887420526
201812,286.0887793502205
201901,285.9735811526486
201902,286.35817838387806
201903,287.12711212733285
201904,287.8846632693528
201905,288.89521059130135
201906,289.54307644829316
201907,289.73709723999355
201908,289.4302479129074
201909,288.869486400768
201910,287.92841208679226
201911,287.02454961293955
201912,286.27453284524296
202001,285.984540718479
202002,286.5140920358107
202003,287.2368214931128
202004,288.0900881958225
202005,288.994945618839
202006,289.66289709556025
202007,289.8988071745631
202008,289.7552527246088
202009,288.99630637729325
202010,287.79233818570543
202011,286.88309132170747
202012,286.1750314994793
202101,286.1767043284648
202102,286.4287918244319
202103,286.99358697879194
202104,288.1489535463246
202105,288.9460825633968
202106,289.53891607211733
202107,289.76252900448173
202108,289.5355883166979
202109,288.79910186041195
202110,287.9944142763532
202111,287.05015725231135
202112,286.2764033985859
202201,286.15626865168537
202202,286.2690919553199
202203,287.1786427416763
202204,287.9820558330586
202205,289.00393792832006
202206,289.55479779776607
202207,289.7955842807995
202208,289.58815362556265
202209,288.83343763856584
202210,287.7404343354957
202211,286.7309425620619
202212,286.04382547627137
202301,285.73284683922657
202302,286.00692609995366
202303,286.96501307544384
202304,287.7409191700657
202305,288.79823374481504
202306,289.6122627358031
202307,289.67443351380643
202308,289.4347440801465
202309,288.73708519835446
202310,287.73672893778974
202311,286.7498418707404
202312,286.1636528237351
202401,285.8045689193162
202402,286.2377653244313
202403,286.9708044253113
202404,287.8421538743118
202405,288.90286451094494
202406,289.6623344541571
202407,289.7628262225574
202408,289.63702569982695
202409,288.84797126626177
202410,287.70279723965524
202411,286.6942601951518
202412,286.17323429909555
202501,285.7676514088491
202502,286.261827976986
202503,287.02641512791223
202504,288.0957827425774
202505,288.9495521646868
202506,289.6942025124769
202507,289.8866747080434
202508,289.61879272431133
202509,288.9273831189405
202510,288.10684634041826
202511,286.9370501135919
202512,286.13524388486866
202601,286.0569667822714
202602,286.47284209233715
202603,287.1570528266367
202604,288.14051176357907
202605,288.91690989778334
202606,289.7332482159816
202607,290.0020910481897
202608,289.84318707094957
202609,289.0586172038674
202610,287.88081307061816
202611,287.1412058279843
202612,286.3453410901784
202701,286.17353320174914
202702,286.41194736434704
202703,286.9402900174646
202704,288.1175993514714
202705,288.83512470648503
202706,289.5371737536692
202707,289.78470108689055
202708,289.64069010323425
202709,289.0420607905867
202710,287.7987972427303
202711,286.76307129736335
202712,286.0923392797765
202801,286.09425950661523
202802,286.1165567625519
202803,287.00233007246686
202804,287.9724214270529
202805,288.9759980530503
202806,289.63670381448213
202807,289.9852299253434
202808,289.65779376572294
202809,288.948626364381
202810,288.03112092430206
202811,287.0654893119077
202812,286.32167695273137
202901,286.18764190382217
202902,286.2565899267526
202903,287.37804241499015
202904,288.2669655327713
202905,289.17345847005413
202906,289.8109731039243
202907,289.90768304173343
202908,289.77908032561936
202909,289.11345905345433
202910,288.14813516318674
202911,287.1222780754124
202912,286.4444214050228
203001,286.1982128481314
203002,286.7046763714845
203003,287.52286359801025
203004,288.29662815118024
203005,289.23135924268695
203006,289.97930297515666
203007,290.04931642511156
203008,289.9028496491949
203009,289.1798235356398
203010,288.23154998536137
203011,287.43720425333686
203012,286.8534264751661
203101,286.5797769058064
203102,286.8577005378131
203103,287.58219955099884
203104,288.5199800270771
203105,289.2947605858297
203106,289.972458769757
203107,290.21160272394536
203108,289.94801421441986
203109,289.2112026797148
203110,288.3104936291407
203111,287.2409421969869
203112,286.53135360498186
203201,286.26279329564574
203202,286.44600514768916
203203,287.2702153614761
203204,288.3548592801028
203205,289.1603737453697
203206,289.72371537930064
203207,289.9473948301743
203208,289.68278508495
203209,288.96716345292197
203210,287.98247199286266
203211,286.9366619775417
203212,286.2894019180875
203301,286.1960558019265
203302,286.337643809232
203303,287.01949087536286
203304,287.9357554960031
203305,288.87935610595764
203306,289.3977692969045
203307,289.6434264075623
203308,289.3194492351188
203309,288.76456264568145
203310,287.63949419223565
203311,286.75676011409115
203312,286.1033507916762
203401,286.0076622662526
203402,286.0559369622988
203403,287.0743593140589
203404,288.02413975633306
203405,288.8177736067447
203406,289.5203266219685
203407,289.7014378314207
203408,289.34655092022916
203409,288.6939085795674
203410,287.67433555601104
203411,286.95343405441685
203412,286.3237760860866
203501,286.0158764193556
203502,286.4225278380647
203503,287.0360837413213
203504,288.118059997204
203505,289.02495383681907
203506,289.7252309228446
203507,289.95467163854767
203508,289.83284772772976
203509,289.2102478692164
203510,288.2580529416496
203511,287.1804552325578
203512,286.64675594067694
203601,286.47201373898207
203602,286.8094445647573
203603,287.7000133632844
203604,288.39175589473376
203605,289.2330318503726
203606,289.960773221729
203607,290.23452841857033
203608,289.9862205235238
203609,289.20134561019574
203610,288.1318919992947
203611,287.09168407391644
203612,286.3138384888022
203701,286.26269788511337
203702,286.61282989961023
203703,287.20215840190497
203704,288.1204179194148
203705,289.00117929615124
203706,289.67269956133464
203707,290.0667403823792
203708,289.8314908301852
203709,289.17104998007807
203710,288.15312599142766
203711,286.9558301623379
203712,286.24670230203736
203801,286.10751539588824
203802,286.45021941387495
203803,287.29838485152936
203804,288.1929748867366
203805,289.0395504360139
203806,289.7747257324475
203807,290.0713996158212
203808,289.8493579166059
203809,289.13207234222614
203810,288.1718056377778
203811,287.3421535948643
203812,286.6841460809227
203901,286.20858240881915
203902,286.4652571769125
203903,287.23080802913745
203904,288.1070257492196
203905,289.0387901974682
203906,289.7787676779457
203907,290.00062641810536
203908,289.73580395917
203909,289.11442495249537
203910,287.9167509363329
203911,287.1518943457412
203912,286.26400552052183
204001,286.0599236441842
204002,286.2086338414593
204003,287.2886139717058
204004,288.2768504606389
204005,289.02392744438055
204006,289.66379683215587
204007,289.8844768252576
204008,289.6388397584244
204009,289.0150099944805
204010,287.9971512972623
204011,286.96878393541925
204012,286.5184602250047
204101,286.3593636293986
204102,286.69599487690544
204103,287.41772830312374
204104,288.2441258778765
204105,289.1919891014192
204106,289.89021234556907
204107,290.0512351392994
204108,289.9288371208919
204109,289.3146307595542
204110,288.443378616454
204111,287.45215529984046
204112,286.70911184351667
204201,286.4695194540708
204202,286.80948427499374
204203,287.66438450420134
204204,288.42866348145014
204205,289.4513847897559
204206,290.10160226680307
204207,290.22752491872546
204208,289.89881292440475
204209,289.34466275889224
204210,288.28069788068166
204211,287.2580295320287
204212,286.6151069295653
204301,286.2822324714724
204302,286.6528098016402
204303,287.36773327963135
204304,288.26125178901634
204305,289.12858967751185
204306,289.69937088938286
204307,289.8826792874097
204308,289.8169579074766
204309,289.1170173840005
204310,288.0973347864931
204311,287.2144173858479
204312,286.4836315855249
204401,286.2770770669333
204402,286.46288767364075
204403,287.33534577717313
204404,288.33361703244856
204405,289.27125352724954
204406,289.9296990365691
204407,290.16771690859395
204408,289.9624727860295
204409,289.15947958376535
204410,288.2177745529412
204411,287.36836419512383
204412,286.5515197503013
204501,286.38767688190245
204502,286.5874390811226
204503,287.4439925050275
204504,288.3094047981892
204505,289.2842185176824
204506,289.905386876292
204507,290.191006305107
204508,289.9310419830529
204509,289.2656969700969
204510,288.16128712472306
204511,287.37856409097463
204512,286.53773419460157
204601,286.3844520562388
204602,286.6861833010069
204603,287.3375580352811
204604,288.26180250328116
204605,289.1403042827087
204606,289.7696017703176
204607,290.0922757593701
204608,289.9078723315057
204609,289.1821577141168
204610,288.2246127403413
204611,287.21842988760824
204612,286.62912213147666
204701,286.42635301576337
204702,286.66765382960256
204703,287.4225023033494
204704,288.2863223426259
204705,289.2180396172068
204706,289.90272981137235
204707,290.25440633653335
204708,289.96390938339647
204709,289.2237331200483
204710,288.2586836890878
204711,287.3813372138656
204712,286.55034815949165
204801,286.49270297084996
204802,286.9026676217143
204803,287.60400445445663
204804,288.4396963767856
204805,289.214728690837
204806,289.8861830632078
204807,290.0820253044458
204808,289.96259129073576
204809,289.2771359849066
204810,288.39136953001463
204811,287.31916297466154
204812,286.56719435053014
204901,286.2773166604917
204902,286.68952685942673
204903,287.2634202460096
204904,288.2904492393545
204905,289.24552307949756
204906,289.96516617881787
204907,290.19591714301623
204908,290.07471526959824
204909,289.33168763596444
204910,288.3898007661759
204911,287.52020899530214
204912,286.7320143794302
205001,286.5873452581578
205002,286.68610094624177
205003,287.3752464375687
205004,288.2585465023455
205005,289.07597727866704
205006,289.8650535102764
205007,290.1047630443968
205008,289.8432957479074
205009,289.18261668020415
205010,288.29173288443764
205011,287.1339509611907
205012,286.44937825404924
205101,286.25914214965616
205102,286.85067206074854
205103,287.5182336375141
205104,288.30481303129386
205105,289.3226688415748
205106,290.00277849423236
205107,290.2472923956233
205108,290.0690313689641
205109,289.4036285601151
205110,288.34127141383925
205111,287.49727174629356
205112,286.70314473106293
205201,286.7392422733047
205202,286.8747467227414
205203,287.5153509268078
205204,288.4288630260706
205205,289.30711943276697
205206,289.82034715795913
205207,290.1312769242027
205208,289.8865199096944
205209,289.1830181038379
205210,288.16053758439756
205211,287.21602851889264
205212,286.4822438854016
205301,286.3410677724737
205302,286.5490148587407
205303,287.2638962216658
205304,288.33867683221376
205305,289.15999182617435
205306,289.88249921562186
205307,290.16870739471466
205308,289.8855065134906
205309,289.2323619731059
