,ice_component,model_key,startyr,endyr,Tmin,Tmax,Npts,TSLS,BalanceT,Intercept
3670,GIC,sample336,2016,2050,0.5747219828053175,0.8827076970910317,6,0.0025483937572228516,0.174193221419997,-0.00044391291801725827
3671,GIC,sample336,2051,2100,0.512836554233889,3.0236505542338894,6,0.0005766182821577581,-0.8741051276093289,0.0005040249971073791
3672,GIC,sample337,2016,2050,0.4839162685196031,0.6627648399481746,6,0.0033269772350676048,0.2330906231347744,-0.0007754871968771169
3673,GIC,sample337,2051,2100,0.476800554233889,1.8948385542338888,6,0.0008265177200956083,-0.4170638917485516,0.0003447106969422144
3674,GIC,sample338,2016,2050,0.6102905542338888,0.8485419828053175,6,0.0024963219402512516,0.1826277686089511,-0.00045589770567765344
3675,GIC,sample338,2051,2100,0.5845585542338889,2.710842554233889,6,0.0010690193104502502,0.1936593916169312,-0.00020702562928854673
3676,GIC,sample339,2016,2050,0.6261248399481747,0.8302934113767461,6,0.0032372351499522565,0.28458705205787393,-0.0009212752081430421
3677,GIC,sample339,2051,2100,0.6974125542338889,2.6109665542338893,6,0.0007858901025358014,-0.35665679065266054,0.00028029304177610925
3678,GIC,sample340,2016,2050,0.6363105542338889,0.8682162685196031,6,0.003013348894652888,0.2706569049557315,-0.0008155836853785254
3679,GIC,sample340,2051,2100,0.6212165542338891,2.686162554233889,6,0.0007668411379931025,-0.4528338790761002,0.0003472516471525476
3680,GIC,sample341,2016,2050,0.3267648399481746,0.5032734113767461,6,0.0022160785467835406,0.04844753047291338,-0.00010736353292566518
3681,GIC,sample341,2051,2100,0.2596985542338889,1.4071685542338892,6,0.0006083844257653662,-1.1129727926978774,0.0006771153133779741
3682,GIC,sample342,2016,2050,0.5814448399481744,0.8770476970910316,6,0.0027161537336806234,0.21478196361550514,-0.0005833808324015101
3683,GIC,sample342,2051,2100,0.5361025542338889,2.9271545542338884,6,0.000756409894280896,-0.1610199695016084,0.0001217970981078247
3684,GIC,sample343,2016,2050,0.5635134113767459,0.781193411376746,6,0.0028518943775946073,0.2205641850089532,-0.0006290257591257703
3685,GIC,sample343,2051,2100,0.6606805542338888,2.6055045542338893,6,0.0007354470525698997,-0.4840193463489645,0.0003559706016591554
3686,GIC,sample344,2016,2050,0.5050048399481747,0.6899048399481746,6,0.003640884604228905,0.28340137447499486,-0.0010318317011433194
3687,GIC,sample344,2051,2100,0.4657045542338889,1.9806265542338892,6,0.0007483123677289676,-0.5964961098332985,0.00044636541629047393
3688,GIC,sample345,2016,2050,0.6473476970910317,1.088896268519603,6,0.0028847215074629,0.3022379932615368,-0.0008718724395339822
3689,GIC,sample345,2051,2100,0.518820554233889,3.709324554233888,6,0.0005900331447502509,-0.8526301739711727,0.0005030800628571645
3690,GIC,sample346,2016,2050,0.4545076970910317,0.5725705542338888,6,0.0022770581728547893,0.08745583515353042,-0.00019914202420018762
3691,GIC,sample346,2051,2100,0.4943145542338889,1.6147085542338893,6,0.0006266528393915327,-0.985701324344423,0.0006176925336924268
3692,GIC,sample347,2016,2050,0.5690019828053174,0.8812448399481745,6,0.002662407745203889,0.21569515773165907,-0.0005742684585477436
3693,GIC,sample347,2051,2100,0.6617185542338889,2.9963245542338885,6,0.0008230878349409312,-0.23439678003435943,0.0001929291381956066
3694,GIC,sample348,2016,2050,0.520810554233889,0.8813819828053173,6,0.002729366204721947,0.2165183919713235,-0.0005909579817472701
3695,GIC,sample348,2051,2100,0.4658745542338889,2.9981445542338894,6,0.000669928514173418,-0.6935251203584826,0.0004646122534236991
3696,GIC,sample349,2016,2050,0.491213411376746,0.7863419828053176,6,0.0030733123266376092,0.25653769052014264,-0.0007884204465226984
3697,GIC,sample349,2051,2100,0.4218565542338889,2.5024105542338893,6,0.0006118907361662534,-0.9966184297222919,0.0006098215846396287
3698,GIC,sample350,2016,2050,0.41682483994817454,0.5803362685196031,6,0.0037764490168421725,0.24454485062929326,-0.0009235111607328104
3699,GIC,sample350,2051,2100,0.405114554233889,1.7258985542338892,6,0.0006023639462251117,-1.3705411612800489,0.0008255645823725975
3700,GIC,sample351,2016,2050,0.5369019828053175,0.8918305542338888,6,0.002479564926450397,0.16319083299794965,-0.00040464226581994004
3701,GIC,sample351,2051,2100,0.4148585542338889,2.9694685542338886,6,0.0006497840057560867,-0.6213762816501561,0.0004037603693724608
3702,GIC,sample352,2016,2050,0.4708076970910318,0.6986905542338888,6,0.0031897939900208104,0.2386260518461233,-0.0007611679460411584
3703,GIC,sample352,2051,2100,0.4123345542338889,2.159030554233889,6,0.0007654991653243159,-0.5144555788970039,0.0003938153162420942
3704,GIC,sample353,2016,2050,0.6230248399481746,0.8604334113767459,6,0.0038354804366426787,0.36385761678569734,-0.001395568770904971
3705,GIC,sample353,2051,2100,0.6225985542338889,2.8400185542338883,6,0.0005586730991099916,-1.0254028871283243,0.0005728650087883138
3706,GIC,sample354,2016,2050,0.458933411376746,0.7216419828053174,6,0.0029322831490423383,0.2030188479859089,-0.0005953087468870688
3707,GIC,sample354,2051,2100,0.3734805542338889,2.218986554233888,6,0.00041383295202878837,-2.1969027368745637,0.0009091507449209252
3708,GIC,sample355,2016,2050,0.4911019828053175,0.6573305542338891,6,0.0031739124146585086,0.22161484818915242,-0.0007033861179402116
3709,GIC,sample355,2051,2100,0.5235605542338889,1.910586554233889,6,0.0006148822251551781,-1.1426758884915602,0.0007026110929468607
3710,GIC,sample356,2016,2050,0.40420769709103177,0.568893411376746,6,0.0030956418613053063,0.17934447946329204,-0.0005551862782205766
3711,GIC,sample356,2051,2100,0.3631445542338889,1.5685905542338894,6,0.0007155371171225263,-0.734552064946383,0.0005255992669281336
3712,GIC,sample357,2016,2050,0.4120762685196032,0.7474962685196033,6,0.0025143590351257286,0.13728925270369374,-0.0003451944729611917
3713,GIC,sample357,2051,2100,0.20815055423388887,2.4060145542338893,6,0.000776556602031446,-0.7708925606599171,0.0005986417074373856
3714,GIC,sample358,2016,2050,0.4070419828053175,0.576693411376746,6,0.0023557006314721624,0.10136447131353706,-0.00023878434908214115
3715,GIC,sample358,2051,2100,0.3923125542338889,1.6781145542338893,6,0.0006026187378971924,-1.2632453429470294,0.0007612553142212449
3716,GIC,sample359,2016,2050,0.4616248399481746,0.6619105542338889,6,0.0033390962177670108,0.22285262435299885,-0.0007441263550965509
3717,GIC,sample359,2051,2100,0.4506845542338889,1.9762605542338894,6,0.0009015496230481529,-0.2265102585601001,0.00020421023822139787
3718,GIC,sample360,2016,2050,0.4121476970910317,0.8485191256624602,6,0.002224841798039204,0.09632931016659217,-0.00021431747563491711
3719,GIC,sample360,2051,2100,0.2404865542338889,2.8380085542338884,6,0.0005318182159862617,-1.2714769933278038,0.0006761946262591686
3720,GIC,sample361,2016,2050,0.44739055423388896,0.7945562685196031,6,0.0023769320033190677,0.12979197015854604,-0.0003085066876436815
3721,GIC,sample361,2051,2100,0.2786905542338889,2.5524745542338887,6,0.0007265646533469192,-0.47446928624123913,0.00034473261248162606
3722,GIC,sample362,2016,2050,0.5475705542338889,0.7464248399481743,6,0.002305596578075442,0.11209941268260598,-0.00025845602228528316
3723,GIC,sample362,2051,2100,0.5242045542338889,2.2424225542338894,6,0.0010450086040450675,-0.18265796029831807,0.00019087914010906473
3724,GIC,sample363,2016,2050,0.4929219828053175,0.6749019828053175,6,0.003181174197980443,0.24209441030083614,-0.0007701444915243107
3725,GIC,sample363,2051,2100,0.5560765542338889,2.1375645542338892,6,0.0008665576445895962,-0.3090003497596356,0.0002677666152650712
3726,GIC,sample364,2016,2050,0.6305219828053175,1.009510554233889,6,0.002442633619767171,0.1809977491042385,-0.00044211118706419624
3727,GIC,sample364,2051,2100,0.5031025542338888,3.4042765542338884,6,0.0005506686427251586,-0.7441109154814693,0.00040975854786515594
3728,GIC,sample365,2016,2050,0.5376676970910318,0.8351219828053174,6,0.0035100653616719347,0.30762734437326117,-0.0010797920857877079
3729,GIC,sample365,2051,2100,0.5791265542338888,2.794370554233889,6,0.0004955277621280437,-1.647217423854354,0.0008162419637808692
3730,GIC,sample366,2016,2050,0.5841276970910319,0.7617505542338888,6,0.00277074339979212,0.20693530659830492,-0.0005733646349412121
3731,GIC,sample366,2051,2100,0.6478105542338889,2.222398554233889,6,0.0005244364249762867,-1.2546726164554263,0.0006579960214895275
3732,GIC,sample367,2016,2050,0.5711019828053173,0.8498048399481745,6,0.0026484235115294477,0.20552912805882104,-0.0005443281750551283
3733,GIC,sample367,2051,2100,0.5637965542338891,2.769616554233889,6,0.0007875658223055839,-0.03927101873434574,3.0928512162292997e-05
3734,GIC,sample368,2016,2050,0.4255276970910318,0.6747934113767462,6,0.002802059875550638,0.18141489239827863,-0.000508335390816553
3735,GIC,sample368,2051,2100,0.3301265542338889,2.0316325542338887,6,0.0008277669396090228,-0.48531537828310595,0.0004017280254266018
3736,GIC,sample369,2016,2050,0.4460705542338889,0.6617819828053175,6,0.003189187334637208,0.22573340487434343,-0.0007199061158297891
3737,GIC,sample369,2051,2100,0.40688055423388897,1.9686945542338892,6,0.0008410005211974194,-0.3174470965034656,0.00026697317361202205
3738,GIC,sample370,2016,2050,0.4422791256624604,0.6781734113767461,6,0.0029179320504527685,0.17855577875483228,-0.0005210136296222787
3739,GIC,sample370,2051,2100,0.3797965542338889,2.0885965542338893,6,0.000902185255158933,-0.23825236787689777,0.00021494777330523896
3740,GIC,sample371,2016,2050,0.5278619828053174,0.7908448399481747,6,0.0027769784516363475,0.20287685625302482,-0.0005633846581503747
3741,GIC,sample371,2051,2100,0.4413045542338889,2.5911285542338893,6,0.0007562475161189836,-0.4953414782746653,0.00037460076257592114
3742,GIC,sample372,2016,2050,0.4855619828053174,0.7081505542338891,6,0.0025423877791784324,0.15233683477316745,-0.00038729930704602496
3743,GIC,sample372,2051,2100,0.48853255423388897,2.1551245542338893,6,0.0007323448370955162,-0.6161150594200587,0.0004512086828230772
3744,GIC,sample373,2016,2050,0.5084019828053175,0.7253305542338889,6,0.003004806324077003,0.21342493819846198,-0.0006413006040144821
3745,GIC,sample373,2051,2100,0.6175285542338891,2.2684585542338893,6,0.0006768591615719075,-0.6535461429480987,0.00044235869436440404
3746,GIC,sample374,2016,2050,0.5461048399481745,0.7589505542338888,6,0.002825800268741328,0.21376164630274,-0.0006040477175688714
3747,GIC,sample374,2051,2100,0.515502554233889,2.3042585542338894,6,0.000862740849424416,-0.4484232407976352,0.0003868730476674012
3748,GIC,sample375,2016,2050,0.4336476970910317,0.5999962685196031,6,0.002763572367026168,0.1496872772832852,-0.0004136716231954708
3749,GIC,sample375,2051,2100,0.3984825542338889,1.6419905542338886,6,0.000690470690184983,-0.7997674146603139,0.0005522159587879664
3750,GIC,sample376,2016,2050,0.4285391256624603,0.7020305542338889,6,0.00281968061401868,0.1801977161083799,-0.0005081000068012404
3751,GIC,sample376,2051,2100,0.29957255423388884,2.1554445542338887,6,0.000562662331060596,-1.3610025611481587,0.0007657848736350644
3752,GIC,sample377,2016,2050,0.6035476970910316,0.8786419828053174,6,0.0024421567916486624,0.17975767484799388,-0.0004389964264810002
3753,GIC,sample377,2051,2100,0.5455425542338889,2.8662305542338884,6,0.000685966626086449,-0.6595394312396614,0.0004524220384184461
3754,GIC,sample378,2016,2050,0.5065562685196032,0.7412905542338889,6,0.002917364993897923,0.21529467916513773,-0.0006280931603688573
3755,GIC,sample378,2051,2100,0.512662554233889,2.3405185542338893,6,0.0007007319638548414,-0.7797896705890299,0.0005464235472655708
3756,GIC,sample379,2016,2050,0.5489076970910317,0.8026734113767461,6,0.0031278730287195066,0.26524459601849165,-0.0008296514178998415
3757,GIC,sample379,2051,2100,0.533878554233889,2.5182605542338887,6,0.000831683382061133,-0.2434702246225651,0.0002024901398452787
3758,GIC,sample380,2016,2050,0.3802276970910318,0.5511419828053175,6,0.001446821533330442,-0.16578434866541408,0.000239860365538283
3759,GIC,sample380,2051,2100,0.3097625542338889,1.5458745542338892,6,0.0005815863990147439,-1.2655773462212212,0.0007360425714634358
3760,GIC,sample381,2016,2050,0.7412562685196032,1.1274848399481747,6,0.002936575243844937,0.33919682928828593,-0.0009960770116786777
3761,GIC,sample381,2051,2100,0.7555145542338889,4.023096554233891,6,0.0006982628523127979,-0.25070705310847397,0.00017505942199845913
3762,GIC,sample382,2016,2050,0.639050554233889,1.118230554233889,6,0.0026007054046701364,0.2509882568909931,-0.0006527465162051423
3763,GIC,sample382,2051,2100,0.5311385542338889,3.8545625542338886,6,0.0006474053233419394,-0.5144058950426583,0.0003330291148090919
3764,GIC,sample383,2016,2050,0.460710554233889,0.7211962685196032,6,0.0025425397831487563,0.1466896391976902,-0.00037296424343586455
3765,GIC,sample383,2051,2100,0.4289305542338889,2.366788554233889,6,0.0007671553139114836,-0.5529291496735288,0.0004241825353886057
3766,GIC,sample384,2016,2050,0.3628162685196032,0.5519676970910317,6,0.0031526101028012034,0.18096259296643114,-0.0005705044988150728
3767,GIC,sample384,2051,2100,0.3108365542338889,1.5835365542338888,6,0.0005688921754198346,-1.0580063692359012,0.0006018915450026526
3768,GIC,sample385,2016,2050,0.6098076970910319,0.8041219828053174,6,0.00318149848338928,0.2910172030150414,-0.0009258707900325446
3769,GIC,sample385,2051,2100,0.6914965542338888,2.5348945542338894,6,0.0007995281407220503,-0.42006594980917644,0.0003358545478315729
3770,GIC,sample386,2016,2050,0.4323048399481746,0.6135876970910318,6,0.0024833415705706988,0.11101952905280878,-0.0002756994116420215
3771,GIC,sample386,2051,2100,0.4376505542338889,1.7810165542338892,6,0.0006292097882908836,-1.0960511000878264,0.0006896460806422513
3772,GIC,sample387,2016,2050,0.4442048399481746,0.7386876970910318,6,0.0026154036848283274,0.15763988740618484,-0.0004122919423980585
3773,GIC,sample387,2051,2100,0.30007655423388896,2.3327185542338893,6,0.0008254021016306516,-0.3685343674718783,0.0003041890414344112
3774,GIC,sample388,2016,2050,0.3810276970910317,0.6547562685196031,6,0.002612393701059145,0.12117750559454223,-0.0003165633523252414
3775,GIC,sample388,2051,2100,0.2670425542338889,2.0364765542338894,6,0.0006889417352898603,-0.7442446731620677,0.0005127412166085098
3776,GIC,sample389,2016,2050,0.4967905542338889,0.6673676970910317,6,0.003604187570907328,0.2646499934090885,-0.0009538482168857431
3777,GIC,sample389,2051,2100,0.4987945542338889,1.9625365542338888,6,0.00039561743843766217,-2.877508819058321,0.0011383926680776353
3778,GIC,sample390,2016,2050,0.4583105542338889,0.7044248399481746,6,0.0028773507260907052,0.19644633624659943,-0.0005652450082370117
3779,GIC,sample390,2051,2100,0.4265105542338889,2.2580865542338895,6,0.000704945587143528,-0.8233591601099359,0.0005804234065537009
3780,GIC,sample391,2016,2050,0.7085991256624603,0.9087248399481744,6,0.0023149268014196257,0.15161940391742573,-0.0003509878217437166
3781,GIC,sample391,2051,2100,0.7551005542338889,2.816414554233889,6,0.0008129648418309482,-0.2496200525218033,0.0002029323265162208
