time,gm_tas
201501,285.540488914014
201502,285.72262226274273
201503,286.4368664695564
201504,287.4338502747787
201505,288.3781428033038
201506,289.1852859440423
201507,289.6553924214887
201508,289.6555132872156
201509,288.9837459403727
201510,288.073163280241
201511,286.76027848554963
201512,285.8615231756296
201601,285.4519724232762
201602,285.66395493347574
201603,286.3523120826303
201604,287.51024729388723
201605,288.39960406266107
201606,289.12153067747204
201607,289.6567308756387
201608,289.5948370815201
201609,288.86257878167874
201610,287.9805143544502
201611,286.9096769816223
201612,285.98509421170957
201701,285.3974188742967
201702,285.6699626580359
201703,286.49460369989686
201704,287.4497263174107
201705,288.2916407226692
201706,289.1706371698749
201707,289.5406344249335
201708,289.6405553024906
201709,289.0770486692603
201710,288.16187905313757
201711,286.7993474290183
201712,285.83834034104365
201801,285.4105237652931
201802,285.7451941265185
201803,286.35535515360715
201804,287.5032531582666
201805,288.30993378962944
201806,289.1371488358643
201807,289.7257599981649
201808,289.67725658260474
201809,289.06014104534245
201810,287.9241938847006
201811,286.96821887316406
201812,286.22005748546053
201901,285.67220432387745
201902,285.8716709227569
201903,286.7378245096968
201904,287.8111374945839
201905,288.51649744704554
201906,289.4020369751722
201907,289.8026114896463
201908,289.8186972045155
201909,289.14205830356303
201910,288.3019128943376
201911,287.0125008108467
201912,286.16949552534163
202001,285.7801859585926
202002,286.12090794058787
202003,286.79401127085333
202004,287.6285882901308
202005,288.577533311555
202006,289.3261494405375
202007,289.83854504825155
202008,289.7625400719899
202009,289.1699369236395
202010,288.2197638942802
202011,287.2535068994137
202012,286.07494517015186
202101,285.60386600980274
202102,285.6186637014064
202103,286.54373670972296
202104,287.7579653255575
202105,288.5486818376136
202106,289.3727601372788
202107,289.96641573425563
202108,289.78775243975815
202109,289.16796074894984
202110,288.2644568788694
202111,287.20142406359565
202112,286.19658927316937
202201,285.74377944623683
202202,285.86462184380645
202203,286.7801318277829
202204,287.8226981031111
202205,288.82822942961536
202206,289.4476498759462
202207,289.90719823509005
202208,289.94163571395273
202209,289.24679378731884
202210,288.298420282914
202211,287.25499361942605
202212,286.43113501692306
202301,285.9212383208565
202302,286.15472406397924
202303,286.81413153021475
202304,287.91834658689925
202305,288.7765655683292
202306,289.57657523312173
202307,290.0552937279852
202308,290.0650179677461
202309,289.34087051848024
202310,288.36311730968293
202311,287.3678956923667
202312,286.26539927233546
202401,285.8173090970273
202402,286.00397018631145
202403,286.7129043591823
202404,287.6855007236878
202405,288.5514168312599
202406,289.4657786081499
202407,290.1255742960137
202408,290.091599993877
202409,289.41434330884306
202410,288.3441405086304
202411,287.4798851854711
202412,286.46619870466304
202501,285.90539169598776
202502,285.88285137479204
202503,286.8507676601402
202504,287.97819322850654
202505,288.98191254941395
202506,289.74996629210864
202507,290.1186028225197
202508,290.0584628855303
202509,289.46559780915925
202510,288.6686856997092
202511,287.60410038209574
202512,286.69418846347287
202601,286.19826494530196
202602,286.1775814191166
202603,287.09120190164236
202604,288.21613830652024
202605,289.04036889949947
202606,289.7684845234908
202607,290.21179112216674
202608,290.24197842225016
202609,289.7286751187669
202610,288.7102380191074
202611,287.5032855021838
202612,286.56016833279193
202701,286.00719885878124
202702,286.2456457987897
202703,286.7104149953574
202704,287.75882320887433
202705,288.69955185331474
202706,289.61830374352843
202707,290.01857567429005
202708,290.07257591387685
202709,289.65172611288443
202710,288.6289081453835
202711,287.4122421141696
202712,286.4329942683741
202801,285.86639653079686
202802,285.8287564303072
202803,287.0513609469453
202804,287.9158510603827
202805,288.88113845668295
202806,289.5455611847507
202807,290.21010773998717
202808,290.2646605404235
202809,289.58464678838396
202810,288.66866758905115
202811,287.6022743256821
202812,286.5762938839721
202901,285.97128506458654
202902,286.01342435774893
202903,286.9608857196412
202904,288.0155290910433
202905,289.0281357731961
202906,289.97735953596094
202907,290.4034947886827
202908,290.39076212011264
202909,289.7667962589694
202910,288.95243797657497
202911,287.83189296908256
202912,286.6804338893883
203001,286.26989932840576
203002,286.4528653235566
203003,287.09446572588
203004,288.1892028718273
203005,289.13122207152554
203006,289.70921120362163
203007,290.32161893423296
203008,290.32879088952353
203009,289.7034066303205
203010,288.9585446077199
203011,287.9909550377106
203012,286.92835350796526
203101,286.5548158032021
203102,286.1868158333006
203103,287.28857251565563
203104,288.1816811471187
203105,289.12812880245735
203106,289.91384841764403
203107,290.4675968854049
203108,290.4212445683419
203109,289.79074135239273
203110,288.96627302899935
203111,287.70773566639895
203112,286.7313004178157
203201,286.226759390257
203202,286.35957746267246
203203,287.15795246023873
203204,288.19364543512944
203205,289.06807196192676
203206,289.861641361953
203207,290.3213732023555
203208,290.32473653125214
203209,289.74337413393147
203210,288.6660470641864
203211,287.5723533237546
203212,286.65175040521683
203301,286.1964662821445
203302,286.47746655811784
203303,286.9190868779682
203304,287.9746987330766
203305,288.8763717427167
203306,289.78043619611196
203307,290.3208606333441
203308,290.33015612394126
203309,289.777255435688
203310,288.86028056668465
203311,287.75416719139054
203312,286.7799308661152
203401,286.3060720293767
203402,286.4000707749772
203403,287.00072627456063
203404,288.1457525158796
203405,289.01600236064377
203406,289.90091549356845
203407,290.3618526136446
203408,290.3654525531169
203409,289.8870500729468
203410,289.1342306012266
203411,287.82649294953916
203412,286.85003120269835
203501,286.37015715037506
203502,286.52819661732326
203503,287.2549228069372
203504,288.2058596877259
203505,289.1410417142122
203506,290.04656972024566
203507,290.46241665432467
203508,290.56240865966134
203509,290.0378610244909
203510,289.08273442309394
203511,287.8555294223356
203512,286.9209100730262
203601,286.60989781162334
203602,286.70815408194494
203603,287.1869594017001
203604,288.2526424277836
203605,289.21578837482093
203606,290.00087964866975
203607,290.6376480426079
203608,290.5271006667432
203609,289.9848639673136
203610,289.221441800256
203611,288.02471450225204
203612,287.0232588564809
203701,286.64924630037405
203702,286.63166098570946
203703,287.2473590535953
203704,288.3076952786005
203705,289.32839638293376
203706,290.02054285212273
203707,290.71514353878547
203708,290.608476932016
203709,290.0983844413973
203710,289.2077064733159
203711,287.91506399058784
203712,286.92974426354226
203801,286.2611422204249
203802,286.7013637763018
203803,287.57286724934295
203804,288.37951670578013
203805,289.32893206081417
203806,290.1346123939706
203807,290.62966573963723
203808,290.5273687544602
203809,290.0278198525237
203810,289.0486649595159
203811,287.88715619575066
203812,286.71004451687304
203901,286.2799263753758
203902,286.29408486897495
203903,287.05751541269757
203904,288.2480465133206
203905,289.17199922488936
203906,289.9809676418019
203907,290.4646733404729
203908,290.41372312275905
203909,289.8544698611202
203910,288.83894616422293
203911,287.58016633221064
203912,286.65995565749074
204001,286.11395546226595
204002,286.10185844255403
204003,286.8446950255313
204004,287.9470853344947
204005,289.1094325217256
204006,289.79574691766805
204007,290.35997709214274
204008,290.3111864600659
204009,289.6481569139439
204010,288.96429724848673
204011,287.7467104888337
204012,286.84218925059446
204101,286.376478858017
204102,286.4935610473504
204103,287.30719112991034
204104,288.2392263474935
204105,289.21389171838285
204106,289.92472760078584
204107,290.31963424044204
204108,290.4332399736685
204109,289.9016672701796
204110,289.2101225806285
204111,288.1754396879806
204112,287.2774052722413
204201,286.6126786622084
204202,286.68635405266605
204203,287.2729164554518
204204,288.34119499306354
204205,289.2802314295741
204206,290.19016082582976
204207,290.65488568928583
204208,290.5859352972796
204209,290.09533646733234
204210,289.11613024419466
204211,288.11323680177196
204212,287.14124989643256
204301,286.8364199503707
204302,286.65909283658374
204303,287.541009169108
204304,288.57492988105423
204305,289.4152495311677
204306,290.2126764104514
204307,290.87319178346274
204308,290.8168364963782
204309,290.21568067638475
204310,289.3690052252151
204311,288.3234108813149
204312,287.2660819698323
204401,286.67416584143825
204402,287.0557604562094
204403,287.6454959194141
204404,288.5498376183354
204405,289.5620676453268
204406,290.24450909530896
204407,290.79898465938084
204408,290.8123621468336
204409,290.32663941434896
204410,289.40175129613743
204411,288.4797876832751
204412,287.5167166731343
204501,286.8934932727995
204502,286.81244656847036
204503,287.5278872788752
204504,288.69293275535233
204505,289.41497860409504
204506,290.34145594935467
204507,290.7369221212581
204508,290.82242609873
204509,290.2398629712918
204510,289.3669812564614
204511,288.26923652937194
204512,287.122629360766
204601,286.88852125685355
204602,286.92273538102415
204603,287.49833028759275
204604,288.5184926832095
204605,289.3944023399442
204606,290.24900993266743
204607,290.6425168328099
204608,290.6360859468292
204609,290.0162856703568
204610,289.16389298413196
204611,288.01256689517726
204612,287.00547020914956
204701,286.41160804409213
204702,286.39366959572357
204703,287.2679531363813
204704,288.41672963095647
204705,289.27355284908975
204706,290.10276526283883
204707,290.8120698824709
204708,290.77851512625045
204709,290.15246435787503
204710,289.37310476764117
204711,288.10017560263987
204712,287.0414168961507
204801,286.57023278982945
204802,286.95785618906007
204803,287.62926103313123
204804,288.4649298040567
204805,289.3044727450402
204806,290.28269273626734
204807,290.7958114394133
204808,290.7264669757826
204809,290.13790680276134
204810,289.1846456193816
204811,288.1769816723714
204812,287.1665989309388
204901,286.5581369891077
204902,286.6333752131518
204903,287.5968621841856
204904,288.4028770403008
204905,289.41671654269163
204906,290.2227395780857
204907,290.76972341169056
204908,290.84549875915405
204909,290.1348899835113
204910,289.1836692455365
204911,288.1755561374809
204912,287.1853240159079
205001,286.52853265585674
205002,286.7241648589811
205003,287.45208248949166
205004,288.39050134145026
205005,289.34968845552294
205006,290.1856553317402
205007,290.7531594006612
205008,290.79073827377016
205009,290.25710532550016
205010,289.3057102396283
205011,288.0951845835033
205012,287.28477170515157
205101,286.741712539508
205102,286.8652026238028
205103,287.48376049234685
205104,288.48582631086776
205105,289.46919003683456
205106,290.2420670904447
205107,290.92273027932487
205108,290.8829567638716
