time,gm_tas
201501,286.96164596037056
201502,287.3595657793487
201503,287.88035864178994
201504,288.81072465202476
201505,289.66840326301013
201506,290.326944183692
201507,290.72715334412095
201508,290.71543997475294
201509,290.00338279353804
201510,288.6180111707204
201511,287.4282989065164
201512,286.45760864274064
201601,286.4401289722085
201602,286.7136449619331
201603,287.48206388513745
201604,288.3587427253207
201605,289.0081816506832
201606,289.7365746474964
201607,290.2242233267934
201608,290.23175973293723
201609,289.5382196001142
201610,288.4454984621121
201611,287.07753176325144
201612,286.3687906834428
201701,286.18426756536866
201702,286.7656236328637
201703,287.4915430164513
201704,288.2757752726512
201705,289.24333790218736
201706,289.99562653530364
201707,290.4736820670323
201708,290.35555280176874
201709,289.7429745610154
201710,288.61583345219
201711,287.3360082690501
201712,286.42114036230817
201801,286.56381652397124
201802,286.792091417581
201803,287.5182184244232
201804,288.3296348124732
201805,289.2787413308094
201806,290.0426932255961
201807,290.640452801117
201808,290.53420173884655
201809,289.95695519024866
201810,288.6498919333899
201811,287.5159574682779
201812,286.81611054750033
201901,286.786721870915
201902,287.33734027170874
201903,288.0098098888291
201904,288.9100740017122
201905,289.4285978864535
201906,290.36325604168104
201907,290.86218223052947
201908,290.6138856053147
201909,289.858311904635
201910,288.6072605266452
201911,287.4017734847149
201912,286.68904705692734
202001,286.4654141285263
202002,286.94198326747033
202003,287.7339912109438
202004,288.3915113194823
202005,289.12906491460757
202006,290.04596906344136
202007,290.42359399536525
202008,290.53795122379114
202009,289.76001870388467
202010,288.591135491811
202011,287.258485958008
202012,286.64783142682666
202101,286.6073286739696
202102,286.9976142910182
202103,287.56989834080724
202104,288.37218799091244
202105,289.2668859803659
202106,290.00959936056364
202107,290.50236453073103
202108,290.5159359884941
202109,289.8264655546079
202110,288.7296097541609
202111,287.4537021314089
202112,286.8532724137239
202201,286.76619161146476
202202,286.80364231699923
202203,287.52456708209854
202204,288.4583065782979
202205,289.29499580106864
202206,290.23841708256083
202207,290.6666168319581
202208,290.7098167897449
202209,290.0413860609493
202210,288.8008395412817
202211,287.60560144557445
202212,286.86216175190566
202301,286.801677587052
202302,287.38245078789373
202303,287.81345962920864
202304,288.76298457454743
202305,289.417022158184
202306,290.23583552022245
202307,290.69140586014834
202308,290.66260281638586
202309,289.9619609291457
202310,288.9298285058085
202311,287.8080928970563
202312,286.89602426124065
202401,286.916753285524
202402,287.21964091948365
202403,287.9486202580532
202404,288.57405206969423
202405,289.4870633028764
202406,290.2842598975221
202407,290.7254676837312
202408,290.661877010202
202409,289.9501424388645
202410,288.66849231666396
202411,287.6148919421314
202412,287.0534265494954
202501,286.91465764497696
202502,287.2243328098071
202503,288.010463915194
202504,288.70605750217965
202505,289.5400102830066
202506,290.414957559866
