,ice_source,region,sample,scenario,risk_averse,startyr,endyr,dTdt,Tavg,dSdt
2000,AIS,,1,SSP245,False,2016,2050,0.027249803921568384,0.7580391256624605,0.00012940710784313728
2001,AIS,,1,SSP245,False,2051,2100,0.014722064825930307,1.6506585542338885,0.0006535142857142854
2002,AIS,,2,SSP245,False,2016,2050,0.01990627450980374,0.5999819828053174,-0.00011839534313725497
2003,AIS,,2,SSP245,False,2051,2100,0.01163399759903956,1.2631265542338888,0.0005573634353741494
2004,AIS,,3,SSP245,False,2016,2050,0.01587434173669453,0.5295391256624603,0.00028468137254901964
2005,AIS,,3,SSP245,False,2051,2100,0.00912243457382949,1.058684554233889,0.0008087581632653056
2006,AIS,,4,SSP245,False,2016,2050,0.024563333333333097,0.6384648399481746,1.720563725490199e-05
2007,AIS,,4,SSP245,False,2051,2100,0.030228590636254337,1.839122554233889,0.0004648918367346937
2008,AIS,,5,SSP245,False,2016,2050,0.030396470588235018,0.8078305542338888,0.00011353774509803932
2009,AIS,,5,SSP245,False,2051,2100,0.02049602881152451,1.9106185542338892,0.0015278571428571427
2010,AIS,,6,SSP245,False,2016,2050,0.013459299719887833,0.4904448399481747,-2.3276225490196067e-05
2011,AIS,,6,SSP245,False,2051,2100,0.007755025210084001,0.9408185542338888,-4.073809523809554e-06
2012,AIS,,7,SSP245,False,2016,2050,0.01971238095238077,0.5888905542338888,0.00027382500000000006
2013,AIS,,7,SSP245,False,2051,2100,0.011634266506602582,1.245642554233889,0.00019652295918367332
2014,AIS,,8,SSP245,False,2016,2050,0.02224834733893537,0.6540876970910319,9.880416666666669e-05
2015,AIS,,8,SSP245,False,2051,2100,0.014759366146458511,1.4565905542338888,-0.00029196003401360564
2016,AIS,,9,SSP245,False,2016,2050,0.025037563025209857,0.6817619828053175,8.682475490196079e-05
2017,AIS,,9,SSP245,False,2051,2100,0.014227495798319256,1.4973465542338888,-0.00015136785714285722
2018,AIS,,10,SSP245,False,2016,2050,0.023074257703081028,0.669433411376746,0.0005336977941176472
2019,AIS,,10,SSP245,False,2051,2100,0.015434809123649383,1.4870645542338892,0.0007038258503401355
2020,AIS,,11,SSP245,False,2016,2050,0.017259523809523645,0.5554248399481747,0.00043421421568627455
2021,AIS,,11,SSP245,False,2051,2100,0.010160403361344493,1.138750554233889,0.00115793044217687
2022,AIS,,12,SSP245,False,2016,2050,0.019368683473389173,0.5923534113767459,0.00010620857843137255
2023,AIS,,12,SSP245,False,2051,2100,0.011852489795918304,1.255356554233889,0.00034645391156462574
2024,AIS,,13,SSP245,False,2016,2050,0.025476134453781277,0.7002391256624604,0.0002143634803921569
2025,AIS,,13,SSP245,False,2051,2100,0.013914352941176402,1.5253465542338889,0.0012838289115646255
2026,AIS,,14,SSP245,False,2016,2050,0.03863801120448142,0.9232534113767461,0.00027080122549019605
2027,AIS,,14,SSP245,False,2051,2100,0.033243769507802945,2.474660554233889,0.0011039316326530609
2028,AIS,,15,SSP245,False,2016,2050,0.01996543417366928,0.6112162685196033,0.00016213186274509808
2029,AIS,,15,SSP245,False,2051,2100,0.012699404561824668,1.3114085542338887,0.0014119554421768703
2030,AIS,,16,SSP245,False,2016,2050,0.02371890756302498,0.6573448399481746,0.00022304411764705883
2031,AIS,,16,SSP245,False,2051,2100,0.016610525810324045,1.521698554233889,0.0002431530612244896
2032,AIS,,17,SSP245,False,2016,2050,0.019360112044817752,0.6079905542338889,0.00032484019607843145
2033,AIS,,17,SSP245,False,2051,2100,0.010658703481392513,1.252888554233889,0.0018506297619047616
2034,AIS,,18,SSP245,False,2016,2050,0.02669142857142833,0.7241591256624603,0.00013225931372549016
2035,AIS,,18,SSP245,False,2051,2100,0.013901810324129592,1.5670185542338888,0.000711490646258503
2036,AIS,,19,SSP245,False,2016,2050,0.021140364145658064,0.6309619828053176,0.00010751715686274513
2037,AIS,,19,SSP245,False,2051,2100,0.013183207683073163,1.3718565542338887,0.00045323605442176834
2038,AIS,,20,SSP245,False,2016,2050,0.016066862745097887,0.5301448399481746,0.0002154225490196079
2039,AIS,,20,SSP245,False,2051,2100,0.009551063625450131,1.0704285542338887,0.0007575372448979588
2040,AIS,,21,SSP245,False,2016,2050,0.016653137254901806,0.5285876970910318,0.0003944676470588236
2041,AIS,,21,SSP245,False,2051,2100,0.007475788715486158,1.010924554233889,0.0015283707482993192
2042,AIS,,22,SSP245,False,2016,2050,0.034122436974789595,0.857713411376746,0.00016460563725490196
2043,AIS,,22,SSP245,False,2051,2100,0.025155620648259183,2.129486554233889,0.0006057785714285711
2044,AIS,,23,SSP245,False,2016,2050,0.026118739495798078,0.7011591256624603,-5.6462745098039205e-05
2045,AIS,,23,SSP245,False,2051,2100,0.014787798319327652,1.5550005542338885,0.0007085122448979588
2046,AIS,,24,SSP245,False,2016,2050,0.028957759103641203,0.7747419828053175,0.00017682254901960792
2047,AIS,,24,SSP245,False,2051,2100,0.015761262905162,1.7184365542338889,2.944370748299319e-05
2048,AIS,,25,SSP245,False,2016,2050,0.02086949579831914,0.6314591256624603,0.0006758602941176473
2049,AIS,,25,SSP245,False,2051,2100,0.012804288115246039,1.349584554233889,0.003923597108843537
2050,AIS,,26,SSP245,False,2016,2050,0.026248095238094998,0.7249562685196032,-0.00011370294117647054
2051,AIS,,26,SSP245,False,2051,2100,0.01756701560624242,1.665628554233889,0.0009237850340136051
2052,AIS,,27,SSP245,False,2016,2050,0.0258751820728289,0.720153411376746,0.00020723259803921576
2053,AIS,,27,SSP245,False,2051,2100,0.015090612244897892,1.5960465542338886,0.001931707993197278
2054,AIS,,28,SSP245,False,2016,2050,0.015554089635854196,0.5133648399481747,8.893455882352946e-05
2055,AIS,,28,SSP245,False,2051,2100,0.009320163265306077,1.043098554233889,-6.134778911564637e-05
2056,AIS,,29,SSP245,False,2016,2050,0.02778619047619021,0.7402419828053175,0.00016168308823529416
2057,AIS,,29,SSP245,False,2051,2100,0.018088509003601365,1.7325625542338887,2.060493197278916e-05
2058,AIS,,30,SSP245,False,2016,2050,0.021423753501400366,0.6190848399481744,0.0005536075980392158
2059,AIS,,30,SSP245,False,2051,2100,0.013169421368547351,1.341214554233889,0.0016907231292516993
2060,AIS,,31,SSP245,False,2016,2050,0.015535994397758953,0.5190676970910317,0.00011478112745098043
2061,AIS,,31,SSP245,False,2051,2100,0.008969430972388916,1.040054554233889,0.00048666734693877527
2062,AIS,,32,SSP245,False,2016,2050,0.02720428571428546,0.7378019828053175,0.00014395637254901962
2063,AIS,,32,SSP245,False,2051,2100,0.019846919567827026,1.750756554233889,0.0011997377551020406
2064,AIS,,33,SSP245,False,2016,2050,0.02127375350140037,0.6276705542338891,-2.0287500000000002e-05
2065,AIS,,33,SSP245,False,2051,2100,0.012118852340936315,1.3380885542338887,0.00038902142857142865
2066,AIS,,34,SSP245,False,2016,2050,0.03193442577030781,0.8074648399481745,5.553774509803924e-05
2067,AIS,,34,SSP245,False,2051,2100,0.024053944777911042,2.012558554233889,0.001316213265306122
2068,AIS,,35,SSP245,False,2016,2050,0.018673081232492825,0.582113411376746,0.0004658892156862745
2069,AIS,,35,SSP245,False,2051,2100,0.010606535414165608,1.194448554233889,0.0014252727891156463
2070,AIS,,36,SSP245,False,2016,2050,0.017640168067226725,0.5526248399481746,-4.2297549019607864e-05
2071,AIS,,36,SSP245,False,2051,2100,0.009867001200480141,1.127076554233889,0.00024026411564625856
2072,AIS,,37,SSP245,False,2016,2050,0.020402997198879357,0.603930554233889,0.00012014607843137256
2073,AIS,,37,SSP245,False,2051,2100,0.011384331332532954,1.268948554233889,0.0005861909863945572
2074,AIS,,38,SSP245,False,2016,2050,0.016503305322128698,0.5509076970910316,0.00018034803921568632
2075,AIS,,38,SSP245,False,2051,2100,0.008500969987995162,1.0817805542338887,0.0012988391156462584
2076,AIS,,39,SSP245,False,2016,2050,0.019912941176470404,0.5926762685196033,9.310735294117652e-05
2077,AIS,,39,SSP245,False,2051,2100,0.013630665066026336,1.3060865542338889,0.0006856136054421766
2078,AIS,,40,SSP245,False,2016,2050,0.025650392156862503,0.7041734113767462,2.8606617647058854e-05
2079,AIS,,40,SSP245,False,2051,2100,0.015930084033613373,1.5980065542338888,0.0008848955782312923
2080,AIS,,41,SSP245,False,2016,2050,0.01958481792717068,0.5958819828053175,9.204901960784317e-05
2081,AIS,,41,SSP245,False,2051,2100,0.011328566626650605,1.2434305542338888,0.000600362925170068
2082,AIS,,42,SSP245,False,2016,2050,0.014241960784313593,0.501513411376746,0.0001663710784313726
2083,AIS,,42,SSP245,False,2051,2100,0.008794208883553383,0.991438554233889,0.0007272054421768705
2084,AIS,,43,SSP245,False,2016,2050,0.02265030812324909,0.6605162685196032,0.00021455171568627457
2085,AIS,,43,SSP245,False,2051,2100,0.01287356542617041,1.409462554233889,0.0006212091836734691
2086,AIS,,44,SSP245,False,2016,2050,0.03616322128851507,0.8782248399481747,0.0003751583333333334
2087,AIS,,44,SSP245,False,2051,2100,0.02456009123649447,2.1604525542338893,0.0017942591836734682
2088,AIS,,45,SSP245,False,2016,2050,0.026571540616246246,0.7239962685196032,-0.0001763808823529412
2089,AIS,,45,SSP245,False,2051,2100,0.014760326530612175,1.605562554233889,0.00040327261904761903
2090,AIS,,46,SSP245,False,2016,2050,0.009369635854341649,0.40020483994817463,0.00023322720588235296
2091,AIS,,46,SSP245,False,2051,2100,0.005045306122448958,0.7044245542338888,0.0015200324829931968
2092,AIS,,47,SSP245,False,2016,2050,0.025959327731092198,0.7235334113767461,2.838455882352941e-05
2093,AIS,,47,SSP245,False,2051,2100,0.01722615606242489,1.655872554233889,0.00104318350340136
2094,AIS,,48,SSP245,False,2016,2050,0.027230588235293864,0.7532391256624602,-8.313921568627452e-05
2095,AIS,,48,SSP245,False,2051,2100,0.017322271308523336,1.7070005542338884,0.00012360629251700696
2096,AIS,,49,SSP245,False,2016,2050,0.016537927170868195,0.5429705542338888,5.18884803921569e-05
2097,AIS,,49,SSP245,False,2051,2100,0.010856206482592983,1.129664554233889,0.001216182653061224
2098,AIS,,50,SSP245,False,2016,2050,0.013763053221288388,0.4800848399481746,0.00026112401960784324
2099,AIS,,50,SSP245,False,2051,2100,0.00842799999999996,0.9497245542338888,0.0013120969387755096
2100,AIS,,51,SSP245,False,2016,2050,0.03145103641456553,0.814093411376746,4.461985294117648e-05
2101,AIS,,51,SSP245,False,2051,2100,0.019529258103241208,1.896786554233889,0.0013787409863945574
2102,AIS,,52,SSP245,False,2016,2050,0.0293517366946776,0.7863076970910318,0.00013799803921568632
2103,AIS,,52,SSP245,False,2051,2100,0.018573637454981907,1.805226554233889,0.001068748979591836
2104,AIS,,53,SSP245,False,2016,2050,0.03146627450980363,0.8151791256624602,1.084534313725488e-05
2105,AIS,,53,SSP245,False,2051,2100,0.019029627851140363,1.8784065542338888,0.0004480977891156462
2106,AIS,,54,SSP245,False,2016,2050,0.027463277310924107,0.7393791256624602,7.56825980392157e-05
2107,AIS,,54,SSP245,False,2051,2100,0.01598404321728684,1.652024554233889,0.0013440715986394558
2108,AIS,,55,SSP245,False,2016,2050,0.014977899159663728,0.5223791256624603,0.00027234436274509806
2109,AIS,,55,SSP245,False,2051,2100,0.008210689075630214,1.019970554233889,0.0007074355442176865
2110,AIS,,56,SSP245,False,2016,2050,0.026685938375349896,0.7126991256624604,-0.00015796348039215686
2111,AIS,,56,SSP245,False,2051,2100,0.01612620888355334,1.608692554233889,-0.0009669585034013602
2112,AIS,,57,SSP245,False,2016,2050,0.02932918767506976,0.7920248399481746,3.541495098039218e-05
2113,AIS,,57,SSP245,False,2051,2100,0.018413565426170377,1.8053885542338888,0.0010196870748299311
2114,AIS,,58,SSP245,False,2016,2050,0.020960952380952184,0.6142276970910318,0.0002914774509803922
2115,AIS,,58,SSP245,False,2051,2100,0.013116489795918302,1.3394165542338892,0.0020914639455782316
2116,AIS,,59,SSP245,False,2016,2050,0.022998711484593627,0.6606191256624603,0.0006392389705882354
2117,AIS,,59,SSP245,False,2051,2100,0.014631361344537745,1.4680565542338886,0.003210738775510201
2118,AIS,,60,SSP245,False,2016,2050,0.018760084033613275,0.5784619828053176,0.00033876127450980397
2119,AIS,,60,SSP245,False,2051,2100,0.010444504201680615,1.194594554233889,0.001325826530612244
2120,AIS,,61,SSP245,False,2016,2050,0.01589257703081218,0.5374448399481746,0.00028763823529411774
2121,AIS,,61,SSP245,False,2051,2100,0.0107122641056422,1.1070445542338887,0.0008373369047619042
2122,AIS,,62,SSP245,False,2016,2050,0.022152380952380746,0.6453162685196033,5.2991421568627434e-05
2123,AIS,,62,SSP245,False,2051,2100,0.011136312124849885,1.3434445542338886,0.0010142345238095232
2124,AIS,,63,SSP245,False,2016,2050,0.026296386554621604,0.7176962685196033,0.00024276446078431378
2125,AIS,,63,SSP245,False,2051,2100,0.017269450180071942,1.6400125542338886,0.0018918523809523802
2126,AIS,,64,SSP245,False,2016,2050,0.022859243697478784,0.663173411376746,2.117426470588238e-05
2127,AIS,,64,SSP245,False,2051,2100,0.013407423769507739,1.429034554233889,0.0010112025510204078
2128,AIS,,65,SSP245,False,2016,2050,0.029362717086834456,0.7835619828053174,2.0630882352941153e-05
2129,AIS,,65,SSP245,False,2051,2100,0.01588663625450173,1.7347585542338888,0.00029447874149659853
2130,AIS,,66,SSP245,False,2016,2050,0.024838459383753276,0.6797876970910318,0.000260597794117647
2131,AIS,,66,SSP245,False,2051,2100,0.015882367346938698,1.5409365542338889,0.0014331068027210875
2132,AIS,,67,SSP245,False,2016,2050,0.021617591036414363,0.6259362685196032,0.0002485688725490197
2133,AIS,,67,SSP245,False,2051,2100,0.012791049219687807,1.3575545542338892,0.0006047389455782311
2134,AIS,,68,SSP245,False,2016,2050,0.020979215686274318,0.6384991256624603,0.0002722544117647059
2135,AIS,,68,SSP245,False,2051,2100,0.010189440576230445,1.2820085542338888,0.0008985071428571426
2136,AIS,,69,SSP245,False,2016,2050,0.019446946778711303,0.5968448399481746,0.0001983526960784314
2137,AIS,,69,SSP245,False,2051,2100,0.011725027611044358,1.2579805542338887,-0.0006213576530612242
2138,AIS,,70,SSP245,False,2016,2050,0.032510756302520705,0.8251791256624603,1.7905392156862768e-05
2139,AIS,,70,SSP245,False,2051,2100,0.021535659063625347,1.972444554233889,-0.00022048384353741502
2140,AIS,,71,SSP245,False,2016,2050,0.023490756302520795,0.6723562685196032,0.00019102279411764705
2141,AIS,,71,SSP245,False,2051,2100,0.013880211284513739,1.466450554233889,0.0003175772108843535
2142,AIS,,72,SSP245,False,2016,2050,0.028974369747898892,0.7780991256624603,0.0005115526960784315
2143,AIS,,72,SSP245,False,2051,2100,0.017951385354141574,1.774982554233889,0.0024802110544217674
2144,AIS,,73,SSP245,False,2016,2050,0.026886778711484337,0.7341362685196031,9.605318627450984e-05
2145,AIS,,73,SSP245,False,2051,2100,0.014843414165666195,1.6093525542338887,0.0010966865646258501
2146,AIS,,74,SSP245,False,2016,2050,0.024867955182072604,0.701613411376746,0.0003068372549019608
2147,AIS,,74,SSP245,False,2051,2100,0.013386583433373287,1.497746554233889,0.0007200705782312921
2148,AIS,,75,SSP245,False,2016,2050,0.0239984313725488,0.6746705542338889,-5.196740196078428e-05
2149,AIS,,75,SSP245,False,2051,2100,0.013092528211284447,1.4516405542338888,0.0003964581632653062
2150,AIS,,76,SSP245,False,2016,2050,0.028687563025209827,0.7853819828053175,0.00022591936274509805
2151,AIS,,76,SSP245,False,2051,2100,0.01776870108043209,1.782702554233889,0.0006455914965986392
2152,AIS,,77,SSP245,False,2016,2050,0.02396378151260482,0.6832819828053174,0.00031652475490196076
2153,AIS,,77,SSP245,False,2051,2100,0.013512148859543759,1.4750765542338888,0.0005132096938775508
2154,AIS,,78,SSP245,False,2016,2050,0.021446190476190282,0.6352734113767461,-0.00016537107843137255
2155,AIS,,78,SSP245,False,2051,2100,0.013055212484993934,1.3713585542338884,0.00046905323129251697
2156,AIS,,79,SSP245,False,2016,2050,0.031004201680671972,0.7836505542338887,-2.1195588235294116e-05
2157,AIS,,79,SSP245,False,2051,2100,0.021582165666266407,1.894186554233889,0.0007636921768707479
2158,AIS,,80,SSP245,False,2016,2050,0.020139551820728106,0.6077562685196032,6.883946078431375e-05
2159,AIS,,80,SSP245,False,2051,2100,0.013625728691476525,1.3288905542338887,7.984387755102013e-05
2160,AIS,,81,SSP245,False,2016,2050,0.029685714285714027,0.8008934113767461,0.00011922990196078433
2161,AIS,,81,SSP245,False,2051,2100,0.01738933973589428,1.7958985542338888,-0.00010152568027210879
2162,AIS,,82,SSP245,False,2016,2050,0.024032240896358314,0.6653448399481746,-4.461593137254906e-05
2163,AIS,,82,SSP245,False,2051,2100,0.020109114045618142,1.6078805542338892,0.0007810926870748298
2164,AIS,,83,SSP245,False,2016,2050,0.01511633053221274,0.5142248399481745,0.00030674632352941175
2165,AIS,,83,SSP245,False,2051,2100,0.007505757503001168,0.9901665542338889,0.0010110809523809516
2166,AIS,,84,SSP245,False,2016,2050,0.03606997198879519,0.9096705542338889,0.00018832916666666668
2167,AIS,,84,SSP245,False,2051,2100,0.022717070828331225,2.167078554233889,0.0004391510204081634
2168,AIS,,85,SSP245,False,2016,2050,0.01852801120448162,0.5625534113767461,0.0002587161764705883
2169,AIS,,85,SSP245,False,2051,2100,0.010673277310924316,1.175626554233889,0.0010472197278911558
2170,AIS,,86,SSP245,False,2016,2050,0.02215871148459364,0.6608305542338887,0.0004313605392156863
2171,AIS,,86,SSP245,False,2051,2100,0.014972220888355273,1.4657205542338887,0.0015048738095238086
2172,AIS,,87,SSP245,False,2016,2050,0.02965487394957955,0.7689705542338889,-1.077524509803924e-05
2173,AIS,,87,SSP245,False,2051,2100,0.021690933973589337,1.874740554233889,0.0004063870748299316
2174,AIS,,88,SSP245,False,2016,2050,0.024313445378151038,0.6996619828053176,0.00014006960784313728
2175,AIS,,88,SSP245,False,2051,2100,0.014043298919567756,1.5182245542338888,0.0008327867346938775
2176,AIS,,89,SSP245,False,2016,2050,0.01795148459383737,0.566770554233889,0.00023858382352941182
2177,AIS,,89,SSP245,False,2051,2100,0.010164129651860697,1.1541265542338888,0.0011297212585034012
2178,AIS,,90,SSP245,False,2016,2050,0.02228464985994378,0.6655076970910317,0.00033444387254901966
2179,AIS,,90,SSP245,False,2051,2100,0.013336864345738234,1.425158554233889,0.0016138938775510196
2180,AIS,,91,SSP245,False,2016,2050,0.015323361344537672,0.5158019828053174,5.4503676470588275e-05
