,ice_source,region,sample,scenario,risk_averse,startyr,endyr,dTdt,Tavg,dSdt
3528,GrIS,,265,SSP370,False,2016,2050,0.01767316526610627,0.5284791256624604,0.00036512696078431383
3529,GrIS,,265,SSP370,False,2051,2100,0.020168460984393642,1.3286185542338886,0.0008850059523809521
3530,GrIS,,266,SSP370,False,2016,2050,0.021288039215686057,0.5882162685196033,0.0015140188725490198
3531,GrIS,,266,SSP370,False,2051,2100,0.024868605042016656,1.5712045542338888,0.003226342517006801
3532,GrIS,,267,SSP370,False,2016,2050,0.039129019607842756,0.9059334113767461,0.0004595078431372551
3533,GrIS,,267,SSP370,False,2051,2100,0.04532878271308497,2.6926925542338886,0.0012475855442176862
3534,GrIS,,268,SSP370,False,2016,2050,0.021413333333333114,0.5906791256624604,0.0004729450980392157
3535,GrIS,,268,SSP370,False,2051,2100,0.025237003601440423,1.5768145542338887,0.0003835474489795907
3536,GrIS,,269,SSP370,False,2016,2050,0.029925014005601935,0.7265791256624603,0.0006582286764705883
3537,GrIS,,269,SSP370,False,2051,2100,0.03437794957983175,2.089226554233889,0.0010676057823129246
3538,GrIS,,270,SSP370,False,2016,2050,0.031711036414565505,0.7828334113767459,0.00047579877450980404
3539,GrIS,,270,SSP370,False,2051,2100,0.03648990636254482,2.239316554233889,0.0011997159863945568
3540,GrIS,,271,SSP370,False,2016,2050,0.03302571428571395,0.7891076970910318,0.0006093024509803922
3541,GrIS,,271,SSP370,False,2051,2100,0.03813170228091215,2.300324554233889,0.0013797260204081627
3542,GrIS,,272,SSP370,False,2016,2050,0.026947002801120182,0.6765248399481746,0.0006341350490196079
3543,GrIS,,272,SSP370,False,2051,2100,0.03149298919567809,1.909848554233889,0.0007593389455782303
3544,GrIS,,273,SSP370,False,2016,2050,0.027552380952380676,0.694873411376746,0.0004574946078431373
3545,GrIS,,273,SSP370,False,2051,2100,0.03359915966386537,1.994872554233889,9.518452380952343e-05
3546,GrIS,,274,SSP370,False,2016,2050,0.03995481792717047,0.8999076970910317,0.0004969703431372549
3547,GrIS,,274,SSP370,False,2051,2100,0.04949891476590609,2.8148325542338895,0.0021719464285714276
3548,GrIS,,275,SSP370,False,2016,2050,0.03925918767506963,0.9023734113767461,0.0007022703431372551
3549,GrIS,,275,SSP370,False,2051,2100,0.04585018007202853,2.7137305542338894,0.00251084319727891
3550,GrIS,,276,SSP370,False,2016,2050,0.03301801120448146,0.796153411376746,0.00039034093137254916
