,ice_source,region,sample,scenario,risk_averse,startyr,endyr,Tavg,dSdt
121,AIS,PEN,61,SSP119,True,2051,2100,0.5904510964849998,0.00034376105442176857
122,AIS,PEN,62,SSP119,True,2016,2050,0.4523253821992856,4.747598039215687e-05
123,AIS,PEN,62,SSP119,True,2051,2100,0.2861350964849999,0.00028012891156462574
124,AIS,PEN,63,SSP119,True,2016,2050,0.5394282393421428,3.103995098039216e-05
125,AIS,PEN,63,SSP119,True,2051,2100,0.5595170964849998,0.00032418027210884325
126,AIS,PEN,64,SSP119,True,2016,2050,0.5592739536278569,3.490392156862745e-05
127,AIS,PEN,64,SSP119,True,2051,2100,0.5441550964849999,0.0003144596938775509
128,AIS,PEN,65,SSP119,True,2016,2050,0.5670253821992856,6.765367647058826e-05
129,AIS,PEN,65,SSP119,True,2051,2100,0.4218970964849999,0.00020414574829931973
130,AIS,PEN,66,SSP119,True,2016,2050,0.5086053821992855,4.79436274509804e-05
131,AIS,PEN,66,SSP119,True,2051,2100,0.5341710964849998,0.00033630187074829915
132,AIS,PEN,67,SSP119,True,2016,2050,0.4551568107707142,2.3787254901960783e-05
133,AIS,PEN,67,SSP119,True,2051,2100,0.4020010964849999,0.00035231054421768697
134,AIS,PEN,68,SSP119,True,2016,2050,0.4717368107707142,6.992524509803921e-05
135,AIS,PEN,68,SSP119,True,2051,2100,0.3165470964849999,0.0003749903061224489
136,AIS,PEN,69,SSP119,True,2016,2050,0.47673109648499984,1.3279166666666666e-05
137,AIS,PEN,69,SSP119,True,2051,2100,0.4638010964849999,0.000329909863945578
138,AIS,PEN,70,SSP119,True,2016,2050,0.5676996679135713,2.8518137254901963e-05
139,AIS,PEN,70,SSP119,True,2051,2100,0.608289096485,0.00029144217687074813
140,AIS,PEN,71,SSP119,True,2016,2050,0.5042025250564284,6.754142156862747e-05
141,AIS,PEN,71,SSP119,True,2051,2100,0.43535509648499987,0.0003382947278911564
142,AIS,PEN,72,SSP119,True,2016,2050,0.6633053821992856,5.7714705882352946e-05
143,AIS,PEN,72,SSP119,True,2051,2100,0.707929096485,0.00044822091836734684
144,AIS,PEN,73,SSP119,True,2016,2050,0.551353953627857,7.229730392156863e-05
145,AIS,PEN,73,SSP119,True,2051,2100,0.43993509648499995,0.0004087352040816325
146,AIS,PEN,74,SSP119,True,2016,2050,0.5837968107707142,4.925245098039215e-05
147,AIS,PEN,74,SSP119,True,2051,2100,0.530311096485,0.0005587688775510202
148,AIS,PEN,75,SSP119,True,2016,2050,0.5683453821992857,4.8469852941176475e-05
149,AIS,PEN,75,SSP119,True,2051,2100,0.5062630964849999,0.0003394176870748297
150,AIS,PEN,76,SSP119,True,2016,2050,0.6986368107707143,6.871887254901961e-05
151,AIS,PEN,76,SSP119,True,2051,2100,0.7468690964849999,0.000292209013605442
152,AIS,PEN,77,SSP119,True,2016,2050,0.5131253821992857,3.588529411764706e-05
153,AIS,PEN,77,SSP119,True,2051,2100,0.39790509648499994,0.0003742765306122449
154,AIS,PEN,78,SSP119,True,2016,2050,0.5015196679135713,9.495416666666669e-05
155,AIS,PEN,78,SSP119,True,2051,2100,0.488149096485,0.0003690753401360544
156,AIS,PEN,79,SSP119,True,2016,2050,0.5909282393421427,4.079093137254903e-05
157,AIS,PEN,79,SSP119,True,2051,2100,0.7025630964849998,0.0004789806122448978
158,AIS,PEN,80,SSP119,True,2016,2050,0.5304253821992857,5.312450980392158e-05
159,AIS,PEN,80,SSP119,True,2051,2100,0.6220730964849999,0.0002820661564625849
160,AIS,PEN,81,SSP119,True,2016,2050,0.6398825250564285,7.001176470588235e-05
161,AIS,PEN,81,SSP119,True,2051,2100,0.606687096485,0.00023081581632653048
162,AIS,PEN,82,SSP119,True,2016,2050,0.5672425250564284,4.672401960784314e-05
163,AIS,PEN,82,SSP119,True,2051,2100,0.847123096485,0.0003457345238095236
164,AIS,PEN,83,SSP119,True,2016,2050,0.3976225250564285,1.3272058823529454e-06
165,AIS,PEN,83,SSP119,True,2051,2100,0.2960170964849999,0.00032462534013605424
166,AIS,PEN,84,SSP119,True,2016,2050,0.7966996679135713,5.826862745098041e-05
167,AIS,PEN,84,SSP119,True,2051,2100,0.858965096485,0.000317563775510204
168,AIS,PEN,85,SSP119,True,2016,2050,0.3852996679135714,5.833259803921568e-05
169,AIS,PEN,85,SSP119,True,2051,2100,0.2992150964849999,0.00044383741496598625
170,AIS,PEN,86,SSP119,True,2016,2050,0.6655539536278572,2.0803921568627465e-05
171,AIS,PEN,86,SSP119,True,2051,2100,0.8275730964849999,0.00028521734693877533
172,AIS,PEN,87,SSP119,True,2016,2050,0.6030025250564284,6.523308823529414e-05
173,AIS,PEN,87,SSP119,True,2051,2100,0.711777096485,0.0003898554421768706
174,AIS,PEN,88,SSP119,True,2016,2050,0.6136310964849998,4.2617401960784314e-05
175,AIS,PEN,88,SSP119,True,2051,2100,0.6064810964849999,0.000336658163265306
176,AIS,PEN,89,SSP119,True,2016,2050,0.3979425250564284,2.7352696078431374e-05
177,AIS,PEN,89,SSP119,True,2051,2100,0.31864109648499994,0.000356623469387755
178,AIS,PEN,90,SSP119,True,2016,2050,0.5991682393421428,4.526593137254903e-05
179,AIS,PEN,90,SSP119,True,2051,2100,0.6416830964849999,0.0002802260204081631
180,AIS,PEN,91,SSP119,True,2016,2050,0.43299395362785703,1.5630392156862746e-05
181,AIS,PEN,91,SSP119,True,2051,2100,0.39467509648499993,0.00038277108843537394
182,AIS,PEN,92,SSP119,True,2016,2050,0.48708252505642846,9.765196078431373e-06
183,AIS,PEN,92,SSP119,True,2051,2100,0.507929096485,0.00043512329931972774
184,AIS,PEN,93,SSP119,True,2016,2050,0.4926682393421428,4.319068627450982e-05
185,AIS,PEN,93,SSP119,True,2051,2100,0.31996509648499993,0.0005145312925170066
186,AIS,PEN,94,SSP119,True,2016,2050,0.49491395362785706,7.690710784313728e-05
187,AIS,PEN,94,SSP119,True,2051,2100,0.5258790964849999,0.0003882025510204082
188,AIS,PEN,95,SSP119,True,2016,2050,0.491473953627857,3.4275000000000006e-05
189,AIS,PEN,95,SSP119,True,2051,2100,0.42060509648499994,0.00029161122448979584
190,AIS,PEN,96,SSP119,True,2016,2050,0.4189910964849999,6.496985294117648e-05
191,AIS,PEN,96,SSP119,True,2051,2100,0.2861050964849999,0.00032989302721088415
192,AIS,PEN,97,SSP119,True,2016,2050,0.4513025250564284,1.6728186274509804e-05
193,AIS,PEN,97,SSP119,True,2051,2100,0.30602509648499987,0.0003591125850340135
194,AIS,PEN,98,SSP119,True,2016,2050,0.537373953627857,5.340245098039217e-05
195,AIS,PEN,98,SSP119,True,2051,2100,0.6458710964849999,0.0002933574829931972
196,AIS,PEN,99,SSP119,True,2016,2050,0.5155710964849998,4.4396813725490194e-05
197,AIS,PEN,99,SSP119,True,2051,2100,0.3991590964849998,0.00043563588435374136
198,AIS,PEN,100,SSP119,True,2016,2050,0.39963109648499995,2.4823039215686263e-05
199,AIS,PEN,100,SSP119,True,2051,2100,0.27488709648499987,0.00040428724489795904
200,AIS,PEN,101,SSP119,True,2016,2050,0.7540025250564285,5.2878431372549034e-05
201,AIS,PEN,101,SSP119,True,2051,2100,0.810275096485,0.0003459661564625849
202,AIS,PEN,102,SSP119,True,2016,2050,0.43012252505642845,4.654142156862746e-05
203,AIS,PEN,102,SSP119,True,2051,2100,0.3122990964849999,0.0004256625850340134
204,AIS,PEN,103,SSP119,True,2016,2050,0.5416710964849999,5.517745098039218e-05
205,AIS,PEN,103,SSP119,True,2051,2100,0.7026390964849999,0.000299291326530612
206,AIS,PEN,104,SSP119,True,2016,2050,0.48249966791357135,6.968872549019609e-05
207,AIS,PEN,104,SSP119,True,2051,2100,0.4653030964849998,0.0003783726190476189
208,AIS,PEN,105,SSP119,True,2016,2050,0.6448510964849999,6.137475490196079e-05
209,AIS,PEN,105,SSP119,True,2051,2100,0.6971270964849999,0.00039871190476190455
210,AIS,PEN,106,SSP119,True,2016,2050,0.6297625250564286,6.02014705882353e-05
211,AIS,PEN,106,SSP119,True,2051,2100,0.7099170964849999,0.000292198469387755
212,AIS,PEN,107,SSP119,True,2016,2050,0.5827510964849999,3.642990196078432e-05
213,AIS,PEN,107,SSP119,True,2051,2100,0.635817096485,0.00027788435374149654
214,AIS,PEN,108,SSP119,True,2016,2050,0.4981453821992856,4.533750000000002e-05
215,AIS,PEN,108,SSP119,True,2051,2100,0.33217309648499993,0.0004117319727891154
216,AIS,PEN,109,SSP119,True,2016,2050,0.7781625250564285,4.887769607843139e-05
217,AIS,PEN,109,SSP119,True,2051,2100,0.858245096485,0.00033204149659863926
218,AIS,PEN,110,SSP119,True,2016,2050,0.4635968107707142,6.229950980392158e-05
219,AIS,PEN,110,SSP119,True,2051,2100,0.396351096485,0.0002715715986394556
220,AIS,PEN,111,SSP119,True,2016,2050,0.5923510964849998,3.0836274509803934e-05
221,AIS,PEN,111,SSP119,True,2051,2100,0.5191630964849999,0.00038881819727891134
222,AIS,PEN,112,SSP119,True,2016,2050,0.3723482393421428,3.2237254901960796e-05
223,AIS,PEN,112,SSP119,True,2051,2100,0.36034709648499985,0.00023453265306122434
224,AIS,PEN,113,SSP119,True,2016,2050,0.5189225250564284,4.619607843137255e-05
225,AIS,PEN,113,SSP119,True,2051,2100,0.6392130964849998,0.000316825170068027
226,AIS,PEN,114,SSP119,True,2016,2050,0.678413953627857,5.855490196078433e-05
227,AIS,PEN,114,SSP119,True,2051,2100,0.7275130964849998,0.0003861569727891155
228,AIS,PEN,115,SSP119,True,2016,2050,0.4883310964849999,7.790490196078433e-05
