,ice_source,region,sample,scenario,riskaverse,startyr,endyr,Tavg,dSdt
1380,AIS,,191,SSP126,,2016,2050,0.5910482393421427,0.0005543235294117647
1381,AIS,,191,SSP126,,2050,2100,0.8709573709948037,0.0015664706666666667
1382,AIS,,192,SSP126,,2016,2050,0.5082196679135714,0.0003859294117647059
1383,AIS,,192,SSP126,,2050,2100,0.6519456062889216,0.004063973333333334
1384,AIS,,193,SSP126,,2016,2050,0.5380053821992856,0.0006117274509803922
1385,AIS,,193,SSP126,,2050,2100,0.7953926651124509,0.0027249333333333337
1386,AIS,,194,SSP126,,2016,2050,0.6267768107707142,0.0012471313725490197
1387,AIS,,194,SSP126,,2050,2100,1.0176848219751962,0.008108893333333332
1388,AIS,,195,SSP126,,2016,2050,0.6992196679135713,0.0003925686274509804
1389,AIS,,195,SSP126,,2050,2100,1.069371096485,0.004757553333333334
1390,AIS,,196,SSP126,,2016,2050,0.5582396679135714,0.0005178372549019608
1391,AIS,,196,SSP126,,2050,2100,0.7597024690340197,0.0028789800000000006
1392,AIS,,197,SSP126,,2016,2050,0.4802682393421428,0.0008583882352941175
1393,AIS,,197,SSP126,,2050,2100,0.6139828611908822,0.003109067999999999
1394,AIS,,198,SSP126,,2016,2050,0.9386739536278571,0.0006868882352941176
1395,AIS,,198,SSP126,,2050,2100,1.5078514886418626,0.0028767133333333335
1396,AIS,,199,SSP126,,2016,2050,0.5501996679135713,0.0010720294117647058
1397,AIS,,199,SSP126,,2050,2100,0.7513259984457844,0.008124641333333333
1398,AIS,,200,SSP126,,2016,2050,0.8163882393421429,0.0005340176470588235
1399,AIS,,200,SSP126,,2050,2100,1.314606390602647,0.005218210666666667
1400,AIS,,201,SSP126,,2016,2050,0.929773953627857,0.0010357392156862745
1401,AIS,,201,SSP126,,2050,2100,1.4928887435438234,0.006143542666666665
1402,AIS,,202,SSP126,,2016,2050,0.6706910964849998,0.0009106352941176469
1403,AIS,,202,SSP126,,2050,2100,0.8528789396222547,0.005328490666666666
1404,AIS,,203,SSP126,,2016,2050,0.621891096485,0.0007621274509803922
1405,AIS,,203,SSP126,,2050,2100,1.0051593317791176,0.007611247999999999
1406,AIS,,204,SSP126,,2016,2050,0.4961853821992857,0.000569292156862745
1407,AIS,,204,SSP126,,2050,2100,0.6490828611908823,0.004313635999999999
1408,AIS,,205,SSP126,,2016,2050,0.7568053821992856,0.0006176862745098039
1409,AIS,,205,SSP126,,2050,2100,1.2121201160928432,0.0032214546666666666
1410,AIS,,206,SSP126,,2016,2050,0.6857825250564286,0.0006347901960784314
1411,AIS,,206,SSP126,,2050,2100,1.1169867827595095,0.0036012
1412,AIS,,207,SSP126,,2016,2050,0.4699796679135714,0.00043480588235294117
1413,AIS,,207,SSP126,,2050,2100,0.5978181553085293,0.004102546666666667
1414,AIS,,208,SSP126,,2016,2050,0.6111053821992857,0.00046227450980392167
1415,AIS,,208,SSP126,,2050,2100,0.9918828611908823,0.0026962746666666666
1416,AIS,,209,SSP126,,2016,2050,0.5285825250564284,0.0006686392156862745
1417,AIS,,209,SSP126,,2050,2100,0.749163253347745,0.0036796466666666667
1418,AIS,,210,SSP126,,2016,2050,0.6548825250564285,0.0005693921568627452
1419,AIS,,210,SSP126,,2050,2100,1.0745377631516666,0.0035208133333333334
1420,AIS,,211,SSP126,,2016,2050,0.5507710964849999,0.00045695294117647063
1421,AIS,,211,SSP126,,2050,2100,0.7295475670732353,0.0030457413333333334
1422,AIS,,212,SSP126,,2016,2050,0.5890568107707143,0.0005201450980392157
1423,AIS,,212,SSP126,,2050,2100,0.744006390602647,0.003669632
1424,AIS,,213,SSP126,,2016,2050,0.5752139536278571,0.00040603921568627447
1425,AIS,,213,SSP126,,2050,2100,0.7449475670732352,0.002800437333333334
1426,AIS,,214,SSP126,,2016,2050,0.6029453821992856,0.0006848392156862746
1427,AIS,,214,SSP126,,2050,2100,0.850341684720294,0.0023675479999999997
1428,AIS,,215,SSP126,,2016,2050,0.47992823934214274,0.0005209372549019607
1429,AIS,,215,SSP126,,2050,2100,0.6784671749163724,0.005706901333333334
1430,AIS,,216,SSP126,,2016,2050,0.6281939536278571,0.0006063803921568628
1431,AIS,,216,SSP126,,2050,2100,0.8937867827595096,0.003359344
1432,AIS,,217,SSP126,,2016,2050,0.6397996679135712,0.0006081098039215687
1433,AIS,,217,SSP126,,2050,2100,0.9671005082497057,0.004506113333333333
1434,AIS,,218,SSP126,,2016,2050,0.8166882393421427,0.0008115686274509803
1435,AIS,,218,SSP126,,2050,2100,1.327606390602647,0.00311516
1436,AIS,,219,SSP126,,2016,2050,0.43574252505642846,0.0005022588235294119
1437,AIS,,219,SSP126,,2050,2100,0.5119103121712745,0.002345261333333333
1438,AIS,,220,SSP126,,2016,2050,0.6977225250564284,0.0009620725490196079
1439,AIS,,220,SSP126,,2050,2100,1.2562632533477451,0.005646301333333333
1440,AIS,,221,SSP126,,2016,2050,0.774013953627857,0.0013238333333333331
1441,AIS,,221,SSP126,,2050,2100,1.2448279592300977,0.007914159999999998
1442,AIS,,222,SSP126,,2016,2050,0.46534823934214276,0.0006105509803921568
1443,AIS,,222,SSP126,,2050,2100,0.6566475670732352,0.003670357333333334
1444,AIS,,223,SSP126,,2016,2050,0.5264225250564284,0.0011212137254901962
1445,AIS,,223,SSP126,,2050,2100,0.7052926651124508,0.007542645333333333
1446,AIS,,224,SSP126,,2016,2050,0.6838196679135713,0.0004301882352941176
1447,AIS,,224,SSP126,,2050,2100,0.9969005082497057,0.0047744319999999995
1448,AIS,,225,SSP126,,2016,2050,0.4933053821992857,0.0006106117647058822
1449,AIS,,225,SSP126,,2050,2100,0.5904554102104901,0.0036237373333333346
1450,AIS,,226,SSP126,,2016,2050,0.8694568107707141,0.00032578431372549027
1451,AIS,,226,SSP126,,2050,2100,1.3349887435438232,0.004831845333333334
1452,AIS,,227,SSP126,,2016,2050,0.5243539536278571,0.0004819568627450981
1453,AIS,,227,SSP126,,2050,2100,0.8110397239359803,0.0035381053333333333
1454,AIS,,228,SSP126,,2016,2050,0.5825825250564284,0.0007105686274509804
1455,AIS,,228,SSP126,,2050,2100,0.7933965866810784,0.004705125333333332
1456,AIS,,229,SSP126,,2016,2050,0.5054282393421428,0.0002816411764705882
1457,AIS,,229,SSP126,,2050,2100,0.6321358023673528,0.0021369413333333334
1458,AIS,,230,SSP126,,2016,2050,0.5031482393421427,0.0007062882352941176
1459,AIS,,230,SSP126,,2050,2100,0.6268828611908823,0.004370936000000001
1460,AIS,,231,SSP126,,2016,2050,0.5285082393421429,0.00041746666666666666
1461,AIS,,231,SSP126,,2050,2100,0.6803475670732352,0.0016272919999999998
1462,AIS,,232,SSP126,,2016,2050,0.5888168107707141,0.0007865705882352939
1463,AIS,,232,SSP126,,2050,2100,0.8581828611908822,0.006669546666666667
1464,AIS,,233,SSP126,,2016,2050,0.6554568107707142,0.0005940450980392157
1465,AIS,,233,SSP126,,2050,2100,0.8995985474653923,0.007218260000000001
1466,AIS,,234,SSP126,,2016,2050,0.6214053821992855,0.0006838784313725491
1467,AIS,,234,SSP126,,2050,2100,0.8375495278575489,0.004128193333333334
1468,AIS,,235,SSP126,,2016,2050,0.5775539536278572,0.0007908745098039215
1469,AIS,,235,SSP126,,2050,2100,0.8682593317791174,0.004711078666666666
1470,AIS,,236,SSP126,,2016,2050,0.6369139536278571,0.0006385941176470589
1471,AIS,,236,SSP126,,2050,2100,0.9594691357006861,0.004013020000000001
1472,AIS,,237,SSP126,,2016,2050,0.41705966791357135,0.0007864999999999999
1473,AIS,,237,SSP126,,2050,2100,0.5015769788379411,0.003483061333333334
1474,AIS,,238,SSP126,,2016,2050,0.6669282393421428,0.0005497509803921569
1475,AIS,,238,SSP126,,2050,2100,1.082176978837941,0.0029930546666666674
1476,AIS,,239,SSP126,,2016,2050,0.4959853821992857,0.0014378568627450982
1477,AIS,,239,SSP126,,2050,2100,0.6058063906026468,0.014621258666666668
1478,AIS,,240,SSP126,,2016,2050,0.5724139536278571,0.0012719019607843138
1479,AIS,,240,SSP126,,2050,2100,0.8074475670732353,0.006059818666666666
1480,AIS,,241,SSP126,,2016,2050,0.5422225250564285,0.0008774470588235294
1481,AIS,,241,SSP126,,2050,2100,0.6658005082497059,0.006093294666666666
1482,AIS,,242,SSP126,,2016,2050,0.7283739536278571,0.00028410392156862747
1483,AIS,,242,SSP126,,2050,2100,1.051408351386961,0.005080035999999999
1484,AIS,,243,SSP126,,2016,2050,0.8059253821992858,0.0006663823529411765
1485,AIS,,243,SSP126,,2050,2100,1.4472436455046078,0.003728797333333334
1486,AIS,,244,SSP126,,2016,2050,0.6320910964849998,0.0004467529411764706
1487,AIS,,244,SSP126,,2050,2100,0.9121259984457842,0.003894742666666667
1488,AIS,,245,SSP126,,2016,2050,0.5912682393421427,0.0005305921568627451
1489,AIS,,245,SSP126,,2050,2100,0.861149527857549,0.0038694960000000013
1490,AIS,,246,SSP126,,2016,2050,0.5596196679135713,0.0005926764705882353
1491,AIS,,246,SSP126,,2050,2100,0.7877907043281372,0.002381376
1492,AIS,,247,SSP126,,2016,2050,0.6015568107707141,0.0005593999999999999
1493,AIS,,247,SSP126,,2050,2100,0.8780809004065685,0.0038874200000000004
1494,AIS,,248,SSP126,,2016,2050,0.521493953627857,0.0009033627450980393
1495,AIS,,248,SSP126,,2050,2100,0.6784495278575489,0.007658145333333335
1496,AIS,,249,SSP126,,2016,2050,0.532973953627857,0.0005320294117647059
1497,AIS,,249,SSP126,,2050,2100,0.7502005082497056,0.0019915280000000002
1498,AIS,,250,SSP126,,2016,2050,0.4462568107707143,0.0006546235294117647
1499,AIS,,250,SSP126,,2050,2100,0.5490201160928431,0.005908318666666666
1500,AIS,,251,SSP126,,2016,2050,0.5087196679135714,0.0010009235294117648
1501,AIS,,251,SSP126,,2050,2100,0.6429358023673528,0.006943014666666667
1502,AIS,,252,SSP126,,2016,2050,0.46651681077071416,0.0007690549019607844
1503,AIS,,252,SSP126,,2050,2100,0.589376978837941,0.005377325333333334
1504,AIS,,253,SSP126,,2016,2050,0.579513953627857,0.0005011039215686274
1505,AIS,,253,SSP126,,2050,2100,0.7840220768771569,0.0033495133333333337
1506,AIS,,254,SSP126,,2016,2050,0.9314053821992857,0.0008789176470588235
1507,AIS,,254,SSP126,,2050,2100,1.4663142337399018,0.005336170666666667
1508,AIS,,255,SSP126,,2016,2050,0.6586025250564285,0.0006137980392156863
1509,AIS,,255,SSP126,,2050,2100,0.9101181553085294,0.003855717333333333
1510,AIS,,256,SSP126,,2016,2050,0.4985710964849999,0.0007843294117647059
1511,AIS,,256,SSP126,,2050,2100,0.6688024690340196,0.002857254666666666
1512,AIS,,257,SSP126,,2016,2050,0.46952823934214283,0.000832807843137255
1513,AIS,,257,SSP126,,2050,2100,0.5572887435438234,0.004959084
1514,AIS,,258,SSP126,,2016,2050,0.5946625250564285,0.0008097
1515,AIS,,258,SSP126,,2050,2100,0.8427161945242158,0.0032575093333333327
1516,AIS,,259,SSP126,,2016,2050,0.6309882393421428,0.001206878431372549
1517,AIS,,259,SSP126,,2050,2100,0.9094377631516667,0.0056449
1518,AIS,,260,SSP126,,2016,2050,0.4888368107707142,0.0007389352941176469
