,ice_source,region,sample,scenario,risk_averse,startyr,endyr,dTdt,Tavg,dSdt
0,GIC,,1,SSP119,False,2016,2050,0.013350056022408905,0.6375791256624604,0.0010515776960784314
1,GIC,,1,SSP119,False,2051,2100,-0.006096657863145228,0.5736845542338889,0.00034729132653061164
2,GIC,,2,SSP119,False,2016,2050,0.007608095238095216,0.4738505542338889,0.00070624068627451
3,GIC,,2,SSP119,False,2051,2100,-0.004227279711884733,0.4085485542338889,0.0012395119047619039
4,GIC,,3,SSP119,False,2016,2050,0.006799523809523782,0.443433411376746,0.0008166122549019611
5,GIC,,3,SSP119,False,2051,2100,-0.003023505402160848,0.40806055423388893,0.0009743066326530601
6,GIC,,4,SSP119,False,2016,2050,0.022100532212884952,0.6273591256624602,0.0012255117647058825
7,GIC,,4,SSP119,False,2051,2100,0.01273342136854736,1.3391125542338889,0.0016204931972789106
8,GIC,,5,SSP119,False,2016,2050,0.02176571428571414,0.7777905542338891,0.0012890612745098042
9,GIC,,5,SSP119,False,2051,2100,-0.00259797839135653,0.934892554233889,0.0008325380952380942
10,GIC,,6,SSP119,False,2016,2050,0.0074538095238094884,0.44675912566246034,0.0007871610294117649
11,GIC,,6,SSP119,False,2051,2100,-0.0021124177671068326,0.4442405542338889,0.0008796421768707479
12,GIC,,7,SSP119,False,2016,2050,0.008258291316526582,0.4752848399481746,0.000865308823529412
13,GIC,,7,SSP119,False,2051,2100,-0.00330019207683072,0.438096554233889,0.0008413681972789109
14,GIC,,8,SSP119,False,2016,2050,0.014405070028011113,0.6108876970910319,0.0010252985294117649
15,GIC,,8,SSP119,False,2051,2100,-0.002455140456182458,0.6821685542338889,0.0009308760204081621
16,GIC,,9,SSP119,False,2016,2050,0.014447086834733818,0.6056848399481746,0.001009958823529412
17,GIC,,9,SSP119,False,2051,2100,-0.005074890756302503,0.5815825542338889,0.0008284714285714274
18,GIC,,10,SSP119,False,2016,2050,0.01169394957983187,0.5602591256624603,0.0010256948529411766
19,GIC,,10,SSP119,False,2051,2100,-0.001575875150060014,0.6333785542338889,0.0007024261904761894
20,GIC,,11,SSP119,False,2016,2050,0.0073265266106442295,0.45523626851960325,0.0007045524509803921
21,GIC,,11,SSP119,False,2051,2100,-0.0027307130852340772,0.439528554233889,0.0009788416666666668
22,GIC,,12,SSP119,False,2016,2050,0.007595406162464955,0.4720934113767461,0.0008286024509803924
23,GIC,,12,SSP119,False,2051,2100,-0.0028900600240095876,0.44926455423388895,0.000873095578231292
24,GIC,,13,SSP119,False,2016,2050,0.010093249299719852,0.5440791256624604,0.0007553698529411767
25,GIC,,13,SSP119,False,2051,2100,-0.005884883553421337,0.4521605542338889,0.0008883596938775505
26,GIC,,14,SSP119,False,2016,2050,0.0242203361344536,0.797813411376746,0.001399531617647059
27,GIC,,14,SSP119,False,2051,2100,0.0030359231692676978,1.189492554233889,0.0008265515306122448
28,GIC,,15,SSP119,False,2016,2050,0.010783753501400501,0.530293411376746,0.0008056821078431373
29,GIC,,15,SSP119,False,2051,2100,-0.0021249219687875004,0.580888554233889,0.0008309998299319721
30,GIC,,16,SSP119,False,2016,2050,0.010528123249299663,0.5211362685196032,0.0008792294117647061
31,GIC,,16,SSP119,False,2051,2100,-0.0020714765906362405,0.5724245542338889,0.0008376668367346931
32,GIC,,17,SSP119,False,2016,2050,0.009650588235294076,0.525753411376746,0.0008362580882352944
33,GIC,,17,SSP119,False,2051,2100,-0.003955164465786291,0.4939085542338889,0.0008145494897959178
34,GIC,,18,SSP119,False,2016,2050,0.00919154061624648,0.5422676970910318,0.0007962941176470591
35,GIC,,18,SSP119,False,2051,2100,-0.0069740696278511064,0.3924305542338889,0.0006798950680272104
36,GIC,,19,SSP119,False,2016,2050,0.012839663865546143,0.5739134113767461,0.0009517875
37,GIC,,19,SSP119,False,2051,2100,-0.0030318271308523237,0.6211665542338889,0.0008493982993197267
38,GIC,,20,SSP119,False,2016,2050,0.006304761904761882,0.43062483994817463,0.0007151176470588235
39,GIC,,20,SSP119,False,2051,2100,-0.003012326530612229,0.39342055423388883,0.0009527011904761895
40,GIC,,21,SSP119,False,2016,2050,0.004956386554621851,0.4075276970910317,0.0006462279411764707
41,GIC,,21,SSP119,False,2051,2100,-0.00528036974789914,0.2519325542338889,0.000930760714285713
42,GIC,,22,SSP119,False,2016,2050,0.025417366946778527,0.8234105542338889,0.001279656617647059
43,GIC,,22,SSP119,False,2051,2100,-0.0005630828331332501,1.106442554233889,0.0008558692176870743
44,GIC,,23,SSP119,False,2016,2050,0.00999739495798316,0.5335619828053174,0.000819525980392157
45,GIC,,23,SSP119,False,2051,2100,-0.005479054021608617,0.44950855423388886,0.0006422249999999994
46,GIC,,24,SSP119,False,2016,2050,0.013459747899159607,0.6312819828053176,0.0009051634803921569
47,GIC,,24,SSP119,False,2051,2100,-0.006358645858343305,0.5510105542338889,0.0008085489795918361
48,GIC,,25,SSP119,False,2016,2050,0.01278299719887948,0.5833991256624604,0.0010059534313725492
49,GIC,,25,SSP119,False,2051,2100,-0.003262204081632638,0.5984465542338889,0.0009710952380952362
50,GIC,,26,SSP119,False,2016,2050,0.018718599439775788,0.7028648399481747,0.0010844647058823533
51,GIC,,26,SSP119,False,2051,2100,-0.002348931572629043,0.8209805542338888,0.0009669979591836726
52,GIC,,27,SSP119,False,2016,2050,0.014709635854341657,0.6353791256624602,0.0010486573529411766
53,GIC,,27,SSP119,False,2051,2100,-0.004625061224489774,0.6474645542338888,0.0007607710884353732
