,ice_source,region,sample,scenario,risk_averse,startyr,endyr,Tavg,dSdt
36,AIS,EAIS,19,SSP119,True,2016,2050,0.567853953627857,9.49578431372549e-05
37,AIS,EAIS,19,SSP119,True,2051,2100,0.615107096485,0.0019335583333333329
38,AIS,EAIS,20,SSP119,True,2016,2050,0.42456538219928563,0.00011435245098039216
39,AIS,EAIS,20,SSP119,True,2051,2100,0.387361096485,0.0028743078231292514
40,AIS,EAIS,21,SSP119,True,2016,2050,0.40146823934214276,0.0001030735294117647
41,AIS,EAIS,21,SSP119,True,2051,2100,0.2458730964849999,0.0014854348639455766
42,AIS,EAIS,22,SSP119,True,2016,2050,0.8173510964849999,0.0002426536764705883
43,AIS,EAIS,22,SSP119,True,2051,2100,1.1003830964849999,0.0022506078231292505
44,AIS,EAIS,23,SSP119,True,2016,2050,0.5275025250564286,0.00019538799019607844
45,AIS,EAIS,23,SSP119,True,2051,2100,0.4434490964849999,0.0010051913265306117
46,AIS,EAIS,24,SSP119,True,2016,2050,0.6252225250564285,6.313431372549019e-05
47,AIS,EAIS,24,SSP119,True,2051,2100,0.544951096485,0.001970281462585033
48,AIS,EAIS,25,SSP119,True,2016,2050,0.5773396679135713,0.00014709068627450983
49,AIS,EAIS,25,SSP119,True,2051,2100,0.5923870964849999,0.001143678061224489
50,AIS,EAIS,26,SSP119,True,2016,2050,0.6968053821992856,0.0002577122549019608
51,AIS,EAIS,26,SSP119,True,2051,2100,0.8149210964849999,0.0019330705782312915
52,AIS,EAIS,27,SSP119,True,2016,2050,0.6293196679135713,0.00011298480392156867
53,AIS,EAIS,27,SSP119,True,2051,2100,0.6414050964849999,0.0011019501700680271
54,AIS,EAIS,28,SSP119,True,2016,2050,0.3942225250564285,5.3943627450980765e-06
55,AIS,EAIS,28,SSP119,True,2051,2100,0.34788709648499994,0.0020378821428571428
56,AIS,EAIS,29,SSP119,True,2016,2050,0.5198139536278571,2.8500245098039227e-05
57,AIS,EAIS,29,SSP119,True,2051,2100,0.502073096485,0.0014999846938775507
58,AIS,EAIS,30,SSP119,True,2016,2050,0.47981109648499987,0.0008449605392156864
59,AIS,EAIS,30,SSP119,True,2051,2100,0.4351610964849999,0.004520241666666665
60,AIS,EAIS,31,SSP119,True,2016,2050,0.391453953627857,0.0001666416666666667
61,AIS,EAIS,31,SSP119,True,2051,2100,0.3042930964849999,0.00108523350340136
62,AIS,EAIS,32,SSP119,True,2016,2050,0.6412796679135714,0.00010062769607843138
63,AIS,EAIS,32,SSP119,True,2051,2100,0.800635096485,0.0013917897959183664
64,AIS,EAIS,33,SSP119,True,2016,2050,0.531771096485,0.00011875882352941177
65,AIS,EAIS,33,SSP119,True,2051,2100,0.5308470964849998,0.0003613039115646252
66,AIS,EAIS,34,SSP119,True,2016,2050,0.6447968107707142,0.0003427796568627451
67,AIS,EAIS,34,SSP119,True,2051,2100,0.7906810964849998,0.002196595408163264
68,AIS,EAIS,35,SSP119,True,2016,2050,0.4823168107707143,0.0002653544117647059
69,AIS,EAIS,35,SSP119,True,2051,2100,0.42813909648499987,0.0011912875850340135
70,AIS,EAIS,36,SSP119,True,2016,2050,0.4738768107707143,0.00022221813725490196
71,AIS,EAIS,36,SSP119,True,2051,2100,0.44354109648499984,0.0031906683673469383
72,AIS,EAIS,37,SSP119,True,2016,2050,0.4181768107707142,0.00016397107843137257
73,AIS,EAIS,37,SSP119,True,2051,2100,0.29532309648499994,0.0004056739795918365
74,AIS,EAIS,38,SSP119,True,2016,2050,0.4763596679135712,0.00022353039215686275
75,AIS,EAIS,38,SSP119,True,2051,2100,0.4119090964849999,0.0010431537414965979
76,AIS,EAIS,39,SSP119,True,2016,2050,0.5340996679135713,0.00028859362745098046
77,AIS,EAIS,39,SSP119,True,2051,2100,0.617879096485,0.0007877246598639457
78,AIS,EAIS,40,SSP119,True,2016,2050,0.5615339536278571,0.00021828504901960785
79,AIS,EAIS,40,SSP119,True,2051,2100,0.4992390964849999,0.0011279556122448977
80,AIS,EAIS,41,SSP119,True,2016,2050,0.45065681077071423,0.00020102328431372555
81,AIS,EAIS,41,SSP119,True,2051,2100,0.380295096485,0.001877644047619047
82,AIS,EAIS,42,SSP119,True,2016,2050,0.4276653821992857,0.00027810588235294126
83,AIS,EAIS,42,SSP119,True,2051,2100,0.4280250964849999,0.001754554931972788
84,AIS,EAIS,43,SSP119,True,2016,2050,0.4885025250564284,0.0001378411764705883
85,AIS,EAIS,43,SSP119,True,2051,2100,0.4182190964849999,0.0006962671768707481
86,AIS,EAIS,44,SSP119,True,2016,2050,0.656571096485,0.000370670343137255
87,AIS,EAIS,44,SSP119,True,2051,2100,0.708029096485,0.002750827721088434
88,AIS,EAIS,45,SSP119,True,2016,2050,0.5292939536278571,0.0002863784313725491
89,AIS,EAIS,45,SSP119,True,2051,2100,0.436357096485,0.0013755906462585028
90,AIS,EAIS,46,SSP119,True,2016,2050,0.3029082393421427,0.00010564362745098042
91,AIS,EAIS,46,SSP119,True,2051,2100,0.2359150964849999,0.0020481518707482983
92,AIS,EAIS,47,SSP119,True,2016,2050,0.681893953627857,8.10470588235294e-05
93,AIS,EAIS,47,SSP119,True,2051,2100,0.7987950964849999,0.0013123867346938767
94,AIS,EAIS,48,SSP119,True,2016,2050,0.7089996679135713,0.0001508698529411765
95,AIS,EAIS,48,SSP119,True,2051,2100,0.8000970964849998,0.001543212925170067
96,AIS,EAIS,49,SSP119,True,2016,2050,0.4904396679135713,0.000329639705882353
97,AIS,EAIS,49,SSP119,True,2051,2100,0.5623270964849999,0.0021203139455782303
98,AIS,EAIS,50,SSP119,True,2016,2050,0.406753953627857,2.1882107843137264e-05
99,AIS,EAIS,50,SSP119,True,2051,2100,0.40010909648499987,0.00040950221088435394
100,AIS,EAIS,51,SSP119,True,2016,2050,0.6270882393421428,0.0002341926470588236
101,AIS,EAIS,51,SSP119,True,2051,2100,0.6039050964849998,0.0014625246598639454
102,AIS,EAIS,52,SSP119,True,2016,2050,0.7191110964849999,9.546200980392162e-05
103,AIS,EAIS,52,SSP119,True,2051,2100,0.795415096485,0.0018643974489795914
104,AIS,EAIS,53,SSP119,True,2016,2050,0.6688225250564285,0.00019460024509803926
105,AIS,EAIS,53,SSP119,True,2051,2100,0.6492850964849999,0.0006855687074829932
106,AIS,EAIS,54,SSP119,True,2016,2050,0.5491853821992857,4.529142156862743e-05
107,AIS,EAIS,54,SSP119,True,2051,2100,0.4715650964849999,0.0020932057823129244
108,AIS,EAIS,55,SSP119,True,2016,2050,0.4781768107707142,0.00016962279411764715
109,AIS,EAIS,55,SSP119,True,2051,2100,0.48098509648499993,0.0012846183673469382
110,AIS,EAIS,56,SSP119,True,2016,2050,0.5874310964849998,0.0002597208333333334
111,AIS,EAIS,56,SSP119,True,2051,2100,0.5829530964849999,0.0021970447278911553
112,AIS,EAIS,57,SSP119,True,2016,2050,0.7368682393421429,0.00020173308823529415
