,ice_source,region,sample,scenario,risk_averse,startyr,endyr,dTdt,Tavg,dSdt
5440,AIS,EAIS,221,SSPNDC,False,2016,2050,0.03524675070027977,0.8544048399481746,-0.00010269387254901964
5441,AIS,EAIS,221,SSPNDC,False,2051,2100,0.04919841056422541,2.6615645542338893,-0.00011297568027210866
5442,AIS,EAIS,222,SSPNDC,False,2016,2050,0.01441196078431359,0.4949476970910318,8.053088235294119e-05
5443,AIS,EAIS,222,SSPNDC,False,2051,2100,0.020929896758703354,1.2486805542338888,0.0006710971088435372
5444,AIS,EAIS,223,SSPNDC,False,2016,2050,0.017375210084033463,0.561913411376746,0.00018615220588235294
5445,AIS,EAIS,223,SSPNDC,False,2051,2100,0.022546002400960243,1.406216554233889,0.0004611845238095237
5446,AIS,EAIS,224,SSPNDC,False,2016,2050,0.03243540616246467,0.7981876970910318,-9.983210784313728e-05
5447,AIS,EAIS,224,SSPNDC,False,2051,2100,0.04738801920768279,2.512684554233889,-0.0004884037414965983
5448,AIS,EAIS,225,SSPNDC,False,2016,2050,0.018977030812324748,0.563510554233889,0.0001694664215686275
5449,AIS,EAIS,225,SSPNDC,False,2051,2100,0.026775169267706924,1.5420965542338891,0.0006153224489795914
5450,AIS,EAIS,226,SSPNDC,False,2016,2050,0.03574507002801088,0.9179105542338888,-5.4705637254901977e-05
5451,AIS,EAIS,226,SSPNDC,False,2051,2100,0.04817533253301293,2.6983285542338886,0.0003629022108843536
5452,AIS,EAIS,227,SSPNDC,False,2016,2050,0.015654313725490056,0.5327934113767461,-5.1124509803921565e-05
5453,AIS,EAIS,227,SSPNDC,False,2051,2100,0.021144984393757376,1.309268554233889,-0.00011260629251700672
5454,AIS,EAIS,228,SSPNDC,False,2016,2050,0.02137602240896339,0.6306591256624604,-1.0866911764705876e-05
5455,AIS,EAIS,228,SSPNDC,False,2051,2100,0.0284968691476589,1.690292554233889,0.00012046615646258495
5456,AIS,EAIS,229,SSPNDC,False,2016,2050,0.01855607843137237,0.5711505542338889,0.00012453946078431374
5457,AIS,EAIS,229,SSPNDC,False,2051,2100,0.027448110444177522,1.5678125542338892,0.0007072612244897956
5458,AIS,EAIS,230,SSPNDC,False,2016,2050,0.016620224089635705,0.5463962685196032,1.0075735294117646e-05
5459,AIS,EAIS,230,SSPNDC,False,2051,2100,0.02272782232893144,1.377092554233889,-0.0004441108843537413
5460,AIS,EAIS,231,SSPNDC,False,2016,2050,0.019497703081232307,0.5832648399481747,-6.9405637254902e-05
5461,AIS,EAIS,231,SSPNDC,False,2051,2100,0.0263903097238894,1.5657185542338892,-1.3399489795918367e-05
5462,AIS,EAIS,232,SSPNDC,False,2016,2050,0.022145910364145448,0.6401248399481746,-4.7776960784313765e-06
5463,AIS,EAIS,232,SSPNDC,False,2051,2100,0.03043264825930355,1.7618085542338893,-0.00021564030612244894
5464,AIS,EAIS,233,SSPNDC,False,2016,2050,0.024019103641456378,0.682853411376746,-3.8694852941176454e-05
5465,AIS,EAIS,233,SSPNDC,False,2051,2100,0.03094640576230474,1.8267725542338888,0.0005251918367346936
5466,AIS,EAIS,234,SSPNDC,False,2016,2050,0.019693837535013838,0.6375705542338889,1.612303921568624e-05
5467,AIS,EAIS,234,SSPNDC,False,2051,2100,0.025173142857142713,1.578228554233889,2.9119047619047523e-05
5468,AIS,EAIS,235,SSPNDC,False,2016,2050,0.021579019607842937,0.6229562685196032,-3.805318627450982e-05
5469,AIS,EAIS,235,SSPNDC,False,2051,2100,0.030107947178871382,1.726338554233889,-2.382993197278779e-06
5470,AIS,EAIS,236,SSPNDC,False,2016,2050,0.025705686274509563,0.6833076970910318,-0.00011942990196078428
