,ice_source,region,sample,scenario,riskaverse,startyr,endyr,Tavg,dSdt
72,AIS,PEN,37,SSP119,,2016,2050,0.4181768107707142,4.036666666666666e-05
73,AIS,PEN,37,SSP119,,2051,2100,0.29532309648499994,0.00036872108843537417
74,AIS,PEN,38,SSP119,,2016,2050,0.4763596679135712,4.750980392156862e-06
75,AIS,PEN,38,SSP119,,2051,2100,0.4119090964849999,9.844625850340134e-05
76,AIS,PEN,39,SSP119,,2016,2050,0.5340996679135713,1.227843137254902e-05
77,AIS,PEN,39,SSP119,,2051,2100,0.617879096485,-3.632653061224481e-06
78,AIS,PEN,40,SSP119,,2016,2050,0.5615339536278571,5.4101960784313724e-05
79,AIS,PEN,40,SSP119,,2051,2100,0.4992390964849999,0.0004069727891156463
80,AIS,PEN,41,SSP119,,2016,2050,0.45065681077071423,7.171960784313726e-05
81,AIS,PEN,41,SSP119,,2051,2100,0.380295096485,0.0002374503401360544
82,AIS,PEN,42,SSP119,,2016,2050,0.4276653821992857,1.3260784313725489e-05
83,AIS,PEN,42,SSP119,,2051,2100,0.4280250964849999,0.00032991700680272103
84,AIS,PEN,43,SSP119,,2016,2050,0.4885025250564284,5.6043137254901955e-05
85,AIS,PEN,43,SSP119,,2051,2100,0.4182190964849999,0.0001953755102040816
86,AIS,PEN,44,SSP119,,2016,2050,0.656571096485,2.707058823529412e-05
87,AIS,PEN,44,SSP119,,2051,2100,0.708029096485,0.000334378231292517
88,AIS,PEN,45,SSP119,,2016,2050,0.5292939536278571,-2.184705882352941e-05
89,AIS,PEN,45,SSP119,,2051,2100,0.436357096485,0.00017874013605442173
90,AIS,PEN,46,SSP119,,2016,2050,0.3029082393421427,-7.925490196078437e-06
91,AIS,PEN,46,SSP119,,2051,2100,0.2359150964849999,0.0003054530612244898
92,AIS,PEN,47,SSP119,,2016,2050,0.681893953627857,1.2456862745098038e-05
93,AIS,PEN,47,SSP119,,2051,2100,0.7987950964849999,0.0002479972789115646
94,AIS,PEN,48,SSP119,,2016,2050,0.7089996679135713,3.967450980392157e-05
95,AIS,PEN,48,SSP119,,2051,2100,0.8000970964849998,0.00021672517006802718
96,AIS,PEN,49,SSP119,,2016,2050,0.4904396679135713,5.2360784313725484e-05
97,AIS,PEN,49,SSP119,,2051,2100,0.5623270964849999,0.00029268843537414964
98,AIS,PEN,50,SSP119,,2016,2050,0.406753953627857,4.091764705882353e-05
99,AIS,PEN,50,SSP119,,2051,2100,0.40010909648499987,0.00018658639455782313
100,AIS,PEN,51,SSP119,,2016,2050,0.6270882393421428,3.316666666666666e-05
101,AIS,PEN,51,SSP119,,2051,2100,0.6039050964849998,0.00023617278911564624
102,AIS,PEN,52,SSP119,,2016,2050,0.7191110964849999,3.75921568627451e-05
103,AIS,PEN,52,SSP119,,2051,2100,0.795415096485,0.00026248027210884354
104,AIS,PEN,53,SSP119,,2016,2050,0.6688225250564285,-2.3415686274509804e-05
105,AIS,PEN,53,SSP119,,2051,2100,0.6492850964849999,-1.4780952380952372e-05
106,AIS,PEN,54,SSP119,,2016,2050,0.5491853821992857,6.172941176470587e-05
107,AIS,PEN,54,SSP119,,2051,2100,0.4715650964849999,0.0003699564625850341
108,AIS,PEN,55,SSP119,,2016,2050,0.4781768107707142,8.739215686274507e-06
109,AIS,PEN,55,SSP119,,2051,2100,0.48098509648499993,1.7564625850340126e-05
110,AIS,PEN,56,SSP119,,2016,2050,0.5874310964849998,2.031372549019608e-06
111,AIS,PEN,56,SSP119,,2051,2100,0.5829530964849999,8.094285714285715e-05
112,AIS,PEN,57,SSP119,,2016,2050,0.7368682393421429,-1.2684313725490193e-05
113,AIS,PEN,57,SSP119,,2051,2100,0.8036670964849999,5.146938775510206e-06
114,AIS,PEN,58,SSP119,,2016,2050,0.4849996679135714,1.5329411764705877e-05
115,AIS,PEN,58,SSP119,,2051,2100,0.48080509648499986,-6.90530612244898e-05
116,AIS,PEN,59,SSP119,,2016,2050,0.570053953627857,-2.7419607843137253e-05
117,AIS,PEN,59,SSP119,,2051,2100,0.6084710964849998,0.00015201632653061224
118,AIS,PEN,60,SSP119,,2016,2050,0.4488082393421428,-1.1345098039215686e-05
119,AIS,PEN,60,SSP119,,2051,2100,0.3603110964849999,-0.0002715795918367347
120,AIS,PEN,61,SSP119,,2016,2050,0.5045796679135713,-1.1488235294117646e-05
121,AIS,PEN,61,SSP119,,2051,2100,0.5904510964849998,0.00011435374149659863
122,AIS,PEN,62,SSP119,,2016,2050,0.4523253821992856,5.308039215686275e-05
123,AIS,PEN,62,SSP119,,2051,2100,0.2861350964849999,0.00021885714285714284
124,AIS,PEN,63,SSP119,,2016,2050,0.5394282393421428,4.299411764705881e-05
125,AIS,PEN,63,SSP119,,2051,2100,0.5595170964849998,0.0002726816326530612
126,AIS,PEN,64,SSP119,,2016,2050,0.5592739536278569,-2.2568627450980388e-06
127,AIS,PEN,64,SSP119,,2051,2100,0.5441550964849999,4.6293877551020395e-05
128,AIS,PEN,65,SSP119,,2016,2050,0.5670253821992856,6.34470588235294e-05
129,AIS,PEN,65,SSP119,,2051,2100,0.4218970964849999,0.00020543809523809522
130,AIS,PEN,66,SSP119,,2016,2050,0.5086053821992855,5.422745098039216e-05
131,AIS,PEN,66,SSP119,,2051,2100,0.5341710964849998,0.00020026938775510205
132,AIS,PEN,67,SSP119,,2016,2050,0.4551568107707142,2.1843137254901967e-06
133,AIS,PEN,67,SSP119,,2051,2100,0.4020010964849999,0.00016848843537414969
134,AIS,PEN,68,SSP119,,2016,2050,0.4717368107707142,3.613333333333333e-05
135,AIS,PEN,68,SSP119,,2051,2100,0.3165470964849999,0.00023928843537414967
136,AIS,PEN,69,SSP119,,2016,2050,0.47673109648499984,-5.339215686274508e-06
137,AIS,PEN,69,SSP119,,2051,2100,0.4638010964849999,7.260272108843538e-05
138,AIS,PEN,70,SSP119,,2016,2050,0.5676996679135713,-4.221568627450978e-06
139,AIS,PEN,70,SSP119,,2051,2100,0.608289096485,-8.617278911564624e-05
140,AIS,PEN,71,SSP119,,2016,2050,0.5042025250564284,2.907843137254899e-06
141,AIS,PEN,71,SSP119,,2051,2100,0.43535509648499987,1.711156462585034e-05
142,AIS,PEN,72,SSP119,,2016,2050,0.6633053821992856,6.621568627450982e-06
143,AIS,PEN,72,SSP119,,2051,2100,0.707929096485,3.469251700680271e-05
144,AIS,PEN,73,SSP119,,2016,2050,0.551353953627857,5.853725490196079e-05
145,AIS,PEN,73,SSP119,,2051,2100,0.43993509648499995,0.000429225850340136
146,AIS,PEN,74,SSP119,,2016,2050,0.5837968107707142,2.1635294117647062e-05
147,AIS,PEN,74,SSP119,,2051,2100,0.530311096485,0.0003364122448979592
148,AIS,PEN,75,SSP119,,2016,2050,0.5683453821992857,4.647254901960785e-05
149,AIS,PEN,75,SSP119,,2051,2100,0.5062630964849999,8.720408163265304e-05
150,AIS,PEN,76,SSP119,,2016,2050,0.6986368107707143,-8.621568627450979e-06
151,AIS,PEN,76,SSP119,,2051,2100,0.7468690964849999,1.834557823129251e-05
152,AIS,PEN,77,SSP119,,2016,2050,0.5131253821992857,1.065686274509804e-05
153,AIS,PEN,77,SSP119,,2051,2100,0.39790509648499994,0.0002644149659863946
154,AIS,PEN,78,SSP119,,2016,2050,0.5015196679135713,3.411176470588235e-05
155,AIS,PEN,78,SSP119,,2051,2100,0.488149096485,0.00025481904761904764
156,AIS,PEN,79,SSP119,,2016,2050,0.5909282393421427,3.354705882352941e-05
157,AIS,PEN,79,SSP119,,2051,2100,0.7025630964849998,0.000302265306122449
158,AIS,PEN,80,SSP119,,2016,2050,0.5304253821992857,3.720392156862744e-05
159,AIS,PEN,80,SSP119,,2051,2100,0.6220730964849999,0.0002759401360544218
160,AIS,PEN,81,SSP119,,2016,2050,0.6398825250564285,5.057843137254902e-05
161,AIS,PEN,81,SSP119,,2051,2100,0.606687096485,0.00044826666666666676
162,AIS,PEN,82,SSP119,,2016,2050,0.5672425250564284,5.937254901960784e-06
163,AIS,PEN,82,SSP119,,2051,2100,0.847123096485,-4.56421768707483e-05
164,AIS,PEN,83,SSP119,,2016,2050,0.3976225250564285,-8.280392156862744e-06
165,AIS,PEN,83,SSP119,,2051,2100,0.2960170964849999,9.406938775510204e-05
166,AIS,PEN,84,SSP119,,2016,2050,0.7966996679135713,6.860784313725492e-06
167,AIS,PEN,84,SSP119,,2051,2100,0.858965096485,7.714829931972787e-05
168,AIS,PEN,85,SSP119,,2016,2050,0.3852996679135714,2.4809803921568627e-05
169,AIS,PEN,85,SSP119,,2051,2100,0.2992150964849999,0.00026612108843537417
170,AIS,PEN,86,SSP119,,2016,2050,0.6655539536278572,3.0392156862745094e-07
171,AIS,PEN,86,SSP119,,2051,2100,0.8275730964849999,4.830884353741495e-05
172,AIS,PEN,87,SSP119,,2016,2050,0.6030025250564284,4.066078431372549e-05
173,AIS,PEN,87,SSP119,,2051,2100,0.711777096485,0.00020340272108843534
174,AIS,PEN,88,SSP119,,2016,2050,0.6136310964849998,-1.81843137254902e-05
175,AIS,PEN,88,SSP119,,2051,2100,0.6064810964849999,2.2544217687074764e-06
176,AIS,PEN,89,SSP119,,2016,2050,0.3979425250564284,7.385686274509804e-05
177,AIS,PEN,89,SSP119,,2051,2100,0.31864109648499994,0.00034237551020408163
