,ice_source,region,sample,scenario,riskaverse,startyr,endyr,Tavg,dSdt
128,Glaciers,,65,SSP119,,2016,2050,0.5670253821992856,0.0008755411764705881
129,Glaciers,,65,SSP119,,2050,2100,0.4251907043281372,0.001382772
130,Glaciers,,66,SSP119,,2016,2050,0.5086053821992855,0.0008873176470588236
131,Glaciers,,66,SSP119,,2050,2100,0.535584821975196,0.001157609333333333
132,Glaciers,,67,SSP119,,2016,2050,0.4551568107707142,0.0008652588235294117
133,Glaciers,,67,SSP119,,2050,2100,0.40389854746539205,0.0006575879999999997
134,Glaciers,,68,SSP119,,2016,2050,0.4717368107707142,0.0007036235294117647
135,Glaciers,,68,SSP119,,2050,2100,0.3195005082497058,0.0009159413333333332
136,Glaciers,,69,SSP119,,2016,2050,0.47673109648499984,0.0008375843137254902
137,Glaciers,,69,SSP119,,2050,2100,0.46521619452421564,0.001321825333333333
138,Glaciers,,70,SSP119,,2016,2050,0.5676996679135714,0.0008804686274509804
139,Glaciers,,70,SSP119,,2050,2100,0.6093220768771568,0.0007424093333333335
140,Glaciers,,71,SSP119,,2016,2050,0.5042025250564285,0.0008299627450980393
141,Glaciers,,71,SSP119,,2050,2100,0.4374573709948038,0.0008693986666666664
142,Glaciers,,72,SSP119,,2016,2050,0.6633053821992856,0.0009968235294117648
143,Glaciers,,72,SSP119,,2050,2100,0.7098358023673529,0.0010266853333333328
144,Glaciers,,73,SSP119,,2016,2050,0.551353953627857,0.000951713725490196
145,Glaciers,,73,SSP119,,2050,2100,0.44324952785754895,0.001601834666666666
146,Glaciers,,74,SSP119,,2016,2050,0.5837968107707142,0.0008797980392156864
147,Glaciers,,74,SSP119,,2050,2100,0.5333181553085293,0.0009268080000000001
148,Glaciers,,75,SSP119,,2016,2050,0.5683453821992858,0.0009390843137254902
149,Glaciers,,75,SSP119,,2050,2100,0.5095338415830392,0.0009638946666666666
150,Glaciers,,76,SSP119,,2016,2050,0.6986368107707143,0.001169119607843137
151,Glaciers,,76,SSP119,,2050,2100,0.748606390602647,0.0009988693333333335
152,Glaciers,,77,SSP119,,2016,2050,0.5131253821992857,0.0008264490196078432
153,Glaciers,,77,SSP119,,2050,2100,0.4006573709948038,0.0008722306666666666
154,Glaciers,,78,SSP119,,2016,2050,0.5015196679135713,0.0009025607843137256
155,Glaciers,,78,SSP119,,2050,2100,0.48959070432813717,0.000871532
156,Glaciers,,79,SSP119,,2016,2050,0.5909282393421427,0.0010368156862745098
157,Glaciers,,79,SSP119,,2050,2100,0.7034240376614704,0.0008478093333333332
158,Glaciers,,80,SSP119,,2016,2050,0.5304253821992857,0.0010297078431372548
159,Glaciers,,80,SSP119,,2050,2100,0.6225044298183333,0.0007135386666666665
160,Glaciers,,81,SSP119,,2016,2050,0.6398825250564285,0.0009042098039215686
161,Glaciers,,81,SSP119,,2050,2100,0.6091436455046078,0.0009386813333333334
162,Glaciers,,82,SSP119,,2016,2050,0.5672425250564284,0.0011045450980392158
163,Glaciers,,82,SSP119,,2050,2100,0.8452985474653921,0.001291832
164,Glaciers,,83,SSP119,,2016,2050,0.3976225250564285,0.0007224215686274509
165,Glaciers,,83,SSP119,,2050,2100,0.2981358023673528,0.0010104093333333332
166,Glaciers,,84,SSP119,,2016,2050,0.7966996679135713,0.0011383039215686274
167,Glaciers,,84,SSP119,,2050,2100,0.8615181553085295,0.0009811813333333334
168,Glaciers,,85,SSP119,,2016,2050,0.3852996679135714,0.0006582392156862745
169,Glaciers,,85,SSP119,,2050,2100,0.30126325334774495,0.0009815146666666665
170,Glaciers,,86,SSP119,,2016,2050,0.6655539536278571,0.001025156862745098
171,Glaciers,,86,SSP119,,2050,2100,0.8278495278575488,0.0010482959999999998
172,Glaciers,,87,SSP119,,2016,2050,0.6030025250564284,0.0010947333333333332
173,Glaciers,,87,SSP119,,2050,2100,0.7123358023673527,0.0011683413333333336
174,Glaciers,,88,SSP119,,2016,2050,0.6136310964849998,0.000924480392156863
175,Glaciers,,88,SSP119,,2050,2100,0.6086161945242156,0.0012613866666666663
176,Glaciers,,89,SSP119,,2016,2050,0.39794252505642846,0.0007763725490196078
177,Glaciers,,89,SSP119,,2050,2100,0.320184821975196,0.0009189866666666667
178,Glaciers,,90,SSP119,,2016,2050,0.5991682393421428,0.0009580588235294117
179,Glaciers,,90,SSP119,,2050,2100,0.642949527857549,0.0007815720000000001
180,Glaciers,,91,SSP119,,2016,2050,0.43299395362785703,0.0007548137254901961
181,Glaciers,,91,SSP119,,2050,2100,0.3964338415830391,0.0012977386666666669
