,model,run,scenario,startyr,endyr,Tavg,dSdt
271,GISS-E2-1-G,r7i1p1f1_gn,historical,1900,1950,-0.5968417997945608,0.00014388028532266617
272,GISS-E2-1-G,r7i1p1f1_gn,historical,1950,2000,-0.46271436496715523,0.00023136399686336518
273,GISS-E2-1-G,r7i1p1f1_gn,historical,1992,2014,-0.04594623151791666,0.0011821067468686538
274,GISS-E2-1-G,r8i1p1f1_gn,historical,1850,1900,-0.7574937921613127,-5.442637950181961e-05
275,GISS-E2-1-G,r8i1p1f1_gn,historical,1900,1950,-0.6730602714812335,0.00012882497161626817
276,GISS-E2-1-G,r8i1p1f1_gn,historical,1950,2000,-0.5049213047156513,0.00030379239469766615
277,GISS-E2-1-G,r8i1p1f1_gn,historical,1992,2014,-0.06505006722244389,0.00135873867706819
278,GISS-E2-1-G,r9i1p1f1_gn,historical,1850,1900,-0.7317513261295403,-9.226817637681961e-05
279,GISS-E2-1-G,r9i1p1f1_gn,historical,1900,1950,-0.6306000834781003,0.00014306647703051566
280,GISS-E2-1-G,r9i1p1f1_gn,historical,1950,2000,-0.47214835143364553,0.00023095712065696717
281,GISS-E2-1-G,r9i1p1f1_gn,historical,1992,2014,-0.05113595339025778,0.0010609611530195582
282,GISS-E2-1-G-CC,r1i1p1f1_gn,historical,1850,1900,-0.8006205076857213,-0.00016528287902474405
283,GISS-E2-1-G-CC,r1i1p1f1_gn,historical,1900,1950,-0.8235448586343068,6.26438856124878e-05
284,GISS-E2-1-G-CC,r1i1p1f1_gn,historical,1950,2000,-0.5428469767982165,0.0003002740442752838
285,GISS-E2-1-G-CC,r1i1p1f1_gn,historical,1992,2014,-0.06223181922655385,0.0011889460411938753
286,HadGEM3-GC31-LL,r1i1p1f3_gn,historical,1850,1900,-0.7459089893893065,4.3058395385742186e-05
287,HadGEM3-GC31-LL,r1i1p1f3_gn,historical,1900,1950,-0.7680726473384425,8.160503581166268e-05
288,HadGEM3-GC31-LL,r1i1p1f3_gn,historical,1950,2000,-0.6924736206780722,0.0002525034360587597
289,HadGEM3-GC31-LL,r1i1p1f3_gn,historical,1992,2014,-0.08743070497422423,0.0015661279586228457
290,HadGEM3-GC31-LL,r2i1p1f3_gn,historical,1850,1900,-0.8888284232023125,-1.1059455573558807e-05
291,HadGEM3-GC31-LL,r2i1p1f3_gn,historical,1900,1950,-0.8924040299204421,0.00030173847451806066
292,HadGEM3-GC31-LL,r2i1p1f3_gn,historical,1950,2000,-0.7095743765460156,0.0001996063068509102
293,HadGEM3-GC31-LL,r2i1p1f3_gn,historical,1992,2014,-0.07319929793243318,0.0014782744375142183
294,HadGEM3-GC31-LL,r3i1p1f3_gn,historical,1850,1900,-0.5743139414759639,1.7941538244485857e-05
295,HadGEM3-GC31-LL,r3i1p1f3_gn,historical,1900,1950,-0.5524815098251565,9.82879288494587e-05
296,HadGEM3-GC31-LL,r3i1p1f3_gn,historical,1950,2000,-0.5256760386916426,0.00014792989008128644
297,HadGEM3-GC31-LL,r3i1p1f3_gn,historical,1992,2014,-0.07698421777530484,0.0013478809798305685
298,HadGEM3-GC31-LL,r4i1p1f3_gn,historical,1850,1900,-0.4992048677462435,-5.3340159356594084e-05
299,HadGEM3-GC31-LL,r4i1p1f3_gn,historical,1900,1950,-0.5129693796531569,0.00016583358868956565
300,HadGEM3-GC31-LL,r4i1p1f3_gn,historical,1950,2000,-0.4615145321241698,0.0002236134372651577
301,HadGEM3-GC31-LL,r4i1p1f3_gn,historical,1992,2014,-0.0824831666232626,0.0013968941162933004
302,HadGEM3-GC31-LL,r5i1p1f3_gn,historical,1850,1900,-0.4511655231110012,4.9938708543777465e-05
303,HadGEM3-GC31-LL,r5i1p1f3_gn,historical,1900,1950,-0.48974532812468397,7.875671610236168e-05
304,HadGEM3-GC31-LL,r5i1p1f3_gn,historical,1950,2000,-0.5915859885163286,0.00022483417764306067
305,HadGEM3-GC31-LL,r5i1p1f3_gn,historical,1992,2014,-0.0958012587057624,0.0015143406662074003
306,HadGEM3-GC31-MM,r1i1p1f3_gn,historical,1850,1900,-0.6563777779392694,0.00011758409440517426
307,HadGEM3-GC31-MM,r1i1p1f3_gn,historical,1900,1950,-0.6283823034088414,0.00018180202692747116
308,HadGEM3-GC31-MM,r1i1p1f3_gn,historical,1950,2000,-0.5093512897585128,0.00028108587488532064
309,HadGEM3-GC31-MM,r1i1p1f3_gn,historical,1992,2014,-0.08332757781568034,0.0014416785402731462
310,HadGEM3-GC31-MM,r2i1p1f3_gn,historical,1850,1900,-0.6910416661169734,0.00024020928889513017
311,HadGEM3-GC31-MM,r2i1p1f3_gn,historical,1900,1950,-0.6184052646202076,0.00018058132380247116
312,HadGEM3-GC31-MM,r2i1p1f3_gn,historical,1950,2000,-0.5606875000989362,0.00021679550409317016
313,HadGEM3-GC31-MM,r2i1p1f3_gn,historical,1992,2014,-0.07535331204172735,0.001216033473610878
314,HadGEM3-GC31-MM,r3i1p1f3_gn,historical,1850,1900,-0.6724695836945216,0.0002240442857146263
315,HadGEM3-GC31-MM,r3i1p1f3_gn,historical,1900,1950,-0.46112682081906087,0.00026847193017601965
316,HadGEM3-GC31-MM,r3i1p1f3_gn,historical,1950,2000,-0.5030742991518764,0.00018953312188386918
317,HadGEM3-GC31-MM,r3i1p1f3_gn,historical,1992,2014,-0.053579119428434296,0.001338103786110878
318,HadGEM3-GC31-MM,r4i1p1f3_gn,historical,1850,1900,-0.7047352228829027,9.18753445148468e-05
319,HadGEM3-GC31-MM,r4i1p1f3_gn,historical,1900,1950,-0.6521918454707816,0.0002652167156338692
320,HadGEM3-GC31-MM,r4i1p1f3_gn,historical,1950,2000,-0.5671063063847441,0.00018912624567747117
321,HadGEM3-GC31-MM,r4i1p1f3_gn,historical,1992,2014,-0.06054560804540188,0.001458324661309069
322,INM-CM4-8,r1i1p1f1_gr1,historical,1850,1900,-0.8513765566731877,0.0002769914269447327
323,INM-CM4-8,r1i1p1f1_gr1,historical,1900,1950,-0.6667758534034647,0.00043518371880054476
324,INM-CM4-8,r1i1p1f1_gr1,historical,1950,2000,-0.43757098818610984,0.00045919086784124375
325,INM-CM4-8,r1i1p1f1_gr1,historical,1992,2014,-0.06810939519056092,0.0009214304048906673
326,INM-CM5-0,r1i1p1f1_gr1,historical,1850,1900,-0.7913651168544789,0.00019149862229824065
327,INM-CM5-0,r1i1p1f1_gr1,historical,1900,1950,-0.5454846115839587,0.00032219555228948596
328,INM-CM5-0,r1i1p1f1_gr1,historical,1950,2000,-0.41955617064013495,0.0004084586352109909
329,INM-CM5-0,r1i1p1f1_gr1,historical,1992,2014,-0.06694860952330828,0.0009951729496771638
330,IPSL-CM5A2-INCA,r1i1p1f1_gn,historical,1850,1900,-1.3026430666056967,-0.00039263218641281126
331,IPSL-CM5A2-INCA,r1i1p1f1_gn,historical,1900,1950,-1.1172064438364373,-4.140395671129227e-05
332,IPSL-CM5A2-INCA,r1i1p1f1_gn,historical,1950,2000,-0.6416595010196033,0.0002894066274166107
333,IPSL-CM5A2-INCA,r1i1p1f1_gn,historical,1992,2014,-0.06510855633280244,0.0009777352891185067
334,IPSL-CM6A-LR,r1i1p1f1_gn,historical,1850,1900,-1.0826777763616633,-4.246089607477188e-05
335,IPSL-CM6A-LR,r1i1p1f1_gn,historical,1900,1950,-0.9345960155810644,0.0001867099106311798
336,IPSL-CM6A-LR,r1i1p1f1_gn,historical,1950,2000,-0.4988283867929795,0.0003140699490904808
337,IPSL-CM6A-LR,r1i1p1f1_gn,historical,1992,2014,-0.05812668178396052,0.0009210183369842442
338,IPSL-CM6A-LR,r2i1p1f1_gn,historical,1850,1900,-1.139318428787476,-0.00010460574179887771
339,IPSL-CM6A-LR,r2i1p1f1_gn,historical,1900,1950,-0.9806918973237089,0.0002009514346718788
340,IPSL-CM6A-LR,r2i1p1f1_gn,historical,1950,2000,-0.5485821892233957,0.0002717522531747818
341,IPSL-CM6A-LR,r2i1p1f1_gn,historical,1992,2014,-0.057402127030968586,0.0011152210222049193
342,IPSL-CM6A-LR,r3i1p1f1_gn,historical,1850,1900,-1.14357249690039,7.144063711166382e-06
343,IPSL-CM6A-LR,r3i1p1f1_gn,historical,1900,1950,-0.924170108869987,0.00010736420750617981
344,IPSL-CM6A-LR,r3i1p1f1_gn,historical,1950,2000,-0.5943484910952748,0.00040155366063117983
345,IPSL-CM6A-LR,r3i1p1f1_gn,historical,1992,2014,-0.05560965607133994,0.0010921017012812874
346,IPSL-CM6A-LR,r4i1p1f1_gn,historical,1850,1900,-1.0381185369554373,5.682304501533508e-05
347,IPSL-CM6A-LR,r4i1p1f1_gn,historical,1900,1950,-0.7532188939113666,4.103928804397583e-05
348,IPSL-CM6A-LR,r4i1p1f1_gn,historical,1950,2000,-0.446911867927156,0.00031000092625617983
349,IPSL-CM6A-LR,r4i1p1f1_gn,historical,1992,2014,-0.0639338562453986,0.001268733800812201
350,IPSL-CM6A-LR,r5i1p1f1_gn,historical,1850,1900,-1.1091544631259467,-4.345957189798355e-05
351,IPSL-CM6A-LR,r5i1p1f1_gn,historical,1900,1950,-0.7626178392397378,0.00013869553804397584
352,IPSL-CM6A-LR,r5i1p1f1_gn,historical,1950,2000,-0.4260641534343108,0.0002786695584654808
353,IPSL-CM6A-LR,r5i1p1f1_gn,historical,1992,2014,-0.05641755366667667,0.001238216222687201
354,IPSL-CM6A-LR,r6i1p1f1_gn,historical,1850,1900,-0.8982834984275314,-0.000179031640291214
355,IPSL-CM6A-LR,r6i1p1f1_gn,historical,1900,1950,-0.7203108170454016,0.0001268954575061798
356,IPSL-CM6A-LR,r6i1p1f1_gn,historical,1950,2000,-0.5737467572580499,0.0003808017447590828
357,IPSL-CM6A-LR,r6i1p1f1_gn,historical,1992,2014,-0.06326708033464001,0.0012872291898185556
358,IPSL-CM6A-LR,r7i1p1f1_gn,historical,1850,1900,-1.1529814851049878,-0.00016959894448518754
359,IPSL-CM6A-LR,r7i1p1f1_gn,historical,1900,1950,-1.1759415744955959,0.0002335035428404808
360,IPSL-CM6A-LR,r7i1p1f1_gn,historical,1950,2000,-0.6157352796566897,0.0003392978012561798
361,IPSL-CM6A-LR,r7i1p1f1_gn,historical,1992,2014,-0.05057027512702916,0.0010560354725881057
362,IPSL-CM6A-LR,r8i1p1f1_gn,historical,1850,1900,-0.9978871164758516,-9.602382779121399e-05
363,IPSL-CM6A-LR,r8i1p1f1_gn,historical,1900,1950,-0.7547039555568631,0.00017897877842187881
364,IPSL-CM6A-LR,r8i1p1f1_gn,historical,1950,2000,-0.5473523707171921,0.0003095940500497818
365,IPSL-CM6A-LR,r8i1p1f1_gn,historical,1992,2014,-0.062152210180272505,0.0011438891630281103
366,IPSL-CM6A-LR,r9i1p1f1_gn,historical,1850,1900,-1.1708138534445993,3.385152667760849e-05
367,IPSL-CM6A-LR,r9i1p1f1_gn,historical,1900,1950,-0.851067075542403,0.00015008881688117982
368,IPSL-CM6A-LR,r9i1p1f1_gn,historical,1950,2000,-0.5087772319519104,0.0003486565500497818
369,IPSL-CM6A-LR,r9i1p1f1_gn,historical,1992,2014,-0.05549253933668297,0.0013131230053576555
370,IPSL-CM6A-LR-INCA,r1i1p1f1_gn,historical,1850,1900,-1.0730884402405536,-3.4909620881080626e-05
371,IPSL-CM6A-LR-INCA,r1i1p1f1_gn,historical,1900,1950,-1.0923224430458163,0.00025587398558855055
372,IPSL-CM6A-LR-INCA,r1i1p1f1_gn,historical,1950,2000,-0.5980520684734074,0.0003612612560391426
373,IPSL-CM6A-LR-INCA,r1i1p1f1_gn,historical,1992,2014,-0.05804307909977524,0.0009324763986197385
374,MCM-UA-1-0,r1i1p1f1_gn,historical,1850,1900,-1.1051931465477196,-0.0011852966248989106
375,MCM-UA-1-0,r1i1p1f1_gn,historical,1900,1950,-0.9003278326195527,-0.00035056278109550475
376,MCM-UA-1-0,r1i1p1f1_gn,historical,1950,2000,-0.5232340262217008,0.00016742225736379623
377,MCM-UA-1-0,r1i1p1f1_gn,historical,1992,2014,-0.06619772817009562,0.0011174622076478872
378,MIROC6,r1i1p1f1_gm,historical,1850,1900,-0.5902903823159704,8.493795990943909e-05
379,MIROC6,r1i1p1f1_gm,historical,1900,1950,-0.5017175406123329,0.0002150949463248253
380,MIROC6,r1i1p1f1_gm,historical,1950,2000,-0.3708798446430137,0.00037647508084774015
381,MIROC6,r1i1p1f1_gm,historical,1992,2014,-0.03575023203296723,0.000866444358094172
382,MPI-ESM-1-2-HAM,r1i1p1f1_gn,historical,1850,1900,-0.4541252074652675,0.00016021743416786194
383,MPI-ESM-1-2-HAM,r1i1p1f1_gn,historical,1900,1950,-0.4107237944448343,0.00029338061809539793
384,MPI-ESM-1-2-HAM,r1i1p1f1_gn,historical,1950,2000,-0.41188175353454426,0.00032878100872039793
385,MPI-ESM-1-2-HAM,r1i1p1f1_gn,historical,1992,2014,-0.04053023604308237,0.0012716816060922363
386,MPI-ESM1-2-HR,r1i1p1f1_gn,historical,1850,1900,-0.8275648415875594,-0.00024362202733755112
387,MPI-ESM1-2-HR,r1i1p1f1_gn,historical,1900,1950,-0.6401962313661897,8.506525307893753e-05
388,MPI-ESM1-2-HR,r1i1p1f1_gn,historical,1950,2000,-0.4177565127520211,0.000290957223623991
389,MPI-ESM1-2-HR,r1i1p1f1_gn,historical,1992,2014,-0.05580499297843744,0.0010633292523297396
390,MPI-ESM1-2-LR,r1i1p1f1_gn,historical,1850,1900,-0.8862953480851274,-0.00040941022336483
391,MPI-ESM1-2-LR,r1i1p1f1_gn,historical,1900,1950,-0.7395266397430191,-2.544287592172623e-05
392,MPI-ESM1-2-LR,r1i1p1f1_gn,historical,1950,2000,-0.4801410966487083,0.00025002913549542426
393,MPI-ESM1-2-LR,r1i1p1f1_gn,historical,1992,2014,-0.04471769308401008,0.0010236589746041732
394,MRI-ESM2-0,r1i1p1f1_gm,historical,1850,1900,-0.7077356322052992,0.00014134425669908523
395,MRI-ESM2-0,r1i1p1f1_gm,historical,1900,1950,-0.583408741758717,0.00027397599071264265
396,MRI-ESM2-0,r1i1p1f1_gm,historical,1950,2000,-0.4558369280780994,0.00025536540895700456
397,MRI-ESM2-0,r1i1p1f1_gm,historical,1992,2014,-0.05759887700418176,0.0013820732181722467
398,NESM3,r1i1p1f1_gn,historical,1850,1900,-0.8242466267370219,0.0001111152023077011
399,NESM3,r1i1p1f1_gn,historical,1900,1950,-0.6911750522650095,0.00038825348019599915
400,NESM3,r1i1p1f1_gn,historical,1950,2000,-0.5086172761622834,0.00023485178127884864
401,NESM3,r1i1p1f1_gn,historical,1992,2014,-0.08570777634099613,0.0012947920371185649
402,NorESM2-LM,r1i1p1f1_gm,historical,1850,1900,-0.5841489508799782,0.0005372514575719833
403,NorESM2-LM,r1i1p1f1_gm,historical,1900,1950,-0.5190779709562321,0.0004681936651468277
404,NorESM2-LM,r1i1p1f1_gm,historical,1950,2000,-0.4820209212769555,0.00041445434093475344
405,NorESM2-LM,r1i1p1f1_gm,historical,1992,2014,-0.07437924569137522,0.0013920512389053
406,NorESM2-MM,r1i1p1f1_gm,historical,1850,1900,-0.4716461031428594,0.00040415119379758833
407,NorESM2-MM,r1i1p1f1_gm,historical,1900,1950,-0.4679974663966959,0.00045749913901090624
408,NorESM2-MM,r1i1p1f1_gm,historical,1950,2000,-0.38700343821278693,0.00017327625304460525
409,NorESM2-MM,r1i1p1f1_gm,historical,1992,2014,-0.02854375014510424,0.0013887920332225885
410,SAM0-UNICON,r1i1p1f1_gn,historical,1850,1900,-0.6469212985734885,8.304782211780548e-05
411,SAM0-UNICON,r1i1p1f1_gn,historical,1900,1950,-0.6103655920807114,0.00015501249581575393
412,SAM0-UNICON,r1i1p1f1_gn,historical,1950,2000,-0.475112820887432,0.00027464140206575396
413,SAM0-UNICON,r1i1p1f1_gn,historical,1992,2014,-0.06348390377240776,0.0012570114975625818
414,UKESM1-0-LL,r10i1p1f2_gn,historical,1850,1900,-0.8222378881235954,0.0001486378163099289
415,UKESM1-0-LL,r10i1p1f2_gn,historical,1900,1950,-0.7815913838813344,0.00015358123928308487
416,UKESM1-0-LL,r10i1p1f2_gn,historical,1950,2000,-0.7457252585566607,0.00028338270261883734
417,UKESM1-0-LL,r10i1p1f2_gn,historical,1992,2014,-0.07831897448323843,0.0015811379998922348
418,UKESM1-0-LL,r11i1p1f2_gn,historical,1850,1900,-0.6055728942665723,0.0002209743484854698
419,UKESM1-0-LL,r11i1p1f2_gn,historical,1900,1950,-0.5098507130367125,0.00013445692136883735
420,UKESM1-0-LL,r11i1p1f2_gn,historical,1950,2000,-0.5430804194296002,0.00019223686307668687
421,UKESM1-0-LL,r11i1p1f2_gn,historical,1992,2014,-0.07604007636865617,0.001287059604444287
422,UKESM1-0-LL,r12i1p1f2_gn,historical,1850,1900,-0.5770180789331221,0.00018224477767944336
423,UKESM1-0-LL,r12i1p1f2_gn,historical,1900,1950,-0.570103071934966,0.00022234754636883734
424,UKESM1-0-LL,r12i1p1f2_gn,historical,1950,2000,-0.619700703184435,0.0001421880442649126
425,UKESM1-0-LL,r12i1p1f2_gn,historical,1992,2014,-0.05982879862892787,0.0013730636035854166
426,UKESM1-0-LL,r13i1p1f2_gn,historical,1850,1900,-0.5527305852257314,0.0001902349106967449
427,UKESM1-0-LL,r13i1p1f2_gn,historical,1900,1950,-0.5183329301085564,-6.329699885100126e-05
428,UKESM1-0-LL,r13i1p1f2_gn,historical,1950,2000,-0.45877825156310337,0.0001430018339306116
429,UKESM1-0-LL,r13i1p1f2_gn,historical,1992,2014,-0.0733390290394027,0.0008958797393874688
430,UKESM1-0-LL,r16i1p1f2_gn,historical,1850,1900,-0.716418602388444,0.0001416391134262085
431,UKESM1-0-LL,r16i1p1f2_gn,historical,1900,1950,-0.7336400360077846,0.00018938852474093438
432,UKESM1-0-LL,r16i1p1f2_gn,historical,1950,2000,-0.7114160057061554,0.00025245824828743933
433,UKESM1-0-LL,r16i1p1f2_gn,historical,1992,2014,-0.10979911014749177,0.0015441470525481484
434,UKESM1-0-LL,r17i1p1f2_gn,historical,1850,1900,-0.6429981924597996,0.0001367828994989395
435,UKESM1-0-LL,r17i1p1f2_gn,historical,1900,1950,-0.8882965996346002,0.00019305065274238586
436,UKESM1-0-LL,r17i1p1f2_gn,historical,1950,2000,-0.7223494825024659,0.0002589686401188374
437,UKESM1-0-LL,r17i1p1f2_gn,historical,1992,2014,-0.08618695218865469,0.001448895274238153
438,UKESM1-0-LL,r18i1p1f2_gn,historical,1850,1900,-0.7260097713452751,0.00021272536367177963
439,UKESM1-0-LL,r18i1p1f2_gn,historical,1900,1950,-0.7176432405305491,0.00016090547665953636
440,UKESM1-0-LL,r18i1p1f2_gn,historical,1950,2000,-0.7105681805522295,0.00017433322966098786
441,UKESM1-0-LL,r18i1p1f2_gn,historical,1992,2014,-0.08730885734166804,0.0016051822087981484
442,UKESM1-0-LL,r19i1p1f2_gn,historical,1850,1900,-0.6225589968514669,-1.395542174577713e-05
443,UKESM1-0-LL,r19i1p1f2_gn,historical,1900,1950,-0.6672894038645723,0.00022112678736448287
444,UKESM1-0-LL,r19i1p1f2_gn,historical,1950,2000,-0.5695393596979557,0.00022356826812028885
445,UKESM1-0-LL,r19i1p1f2_gn,historical,1992,2014,-0.09610819278037752,0.0014442713423208756
446,UKESM1-0-LL,r1i1p1f2_gn,historical,1850,1900,-0.6879773285602369,7.430508732795715e-05
447,UKESM1-0-LL,r1i1p1f2_gn,historical,1900,1950,-0.7260606242307972,0.00012265676632523538
448,UKESM1-0-LL,r1i1p1f2_gn,historical,1950,2000,-0.7473271679746176,0.00027076877653598786
449,UKESM1-0-LL,r1i1p1f2_gn,historical,1992,2014,-0.0873523517058743,0.0015219524502754211
450,UKESM1-0-LL,r2i1p1f2_gn,historical,1850,1900,-0.5082653506219685,0.00010985344648361207
451,UKESM1-0-LL,r2i1p1f2_gn,historical,1900,1950,-0.42559992489742626,0.00018694713711738586
452,UKESM1-0-LL,r2i1p1f2_gn,historical,1950,2000,-0.5034627790909667,0.00015358127653598787
453,UKESM1-0-LL,r2i1p1f2_gn,historical,1992,2014,-0.08875079817221376,0.001415603370829062
454,UKESM1-0-LL,r3i1p1f2_gn,historical,1850,1900,-0.6642173146821051,0.00015169020742177963
455,UKESM1-0-LL,r3i1p1f2_gn,historical,1900,1950,-0.556048707679281,0.00022356823086738586
456,UKESM1-0-LL,r3i1p1f2_gn,historical,1950,2000,-0.5625725047859191,0.00015520887449383737
457,UKESM1-0-LL,r3i1p1f2_gn,historical,1992,2014,-0.08913353906353905,0.0013610415837981484
458,UKESM1-0-LL,r4i1p1f2_gn,historical,1850,1900,-0.5797600779430354,6.121024489402771e-05
459,UKESM1-0-LL,r4i1p1f2_gn,historical,1900,1950,-0.6173952654989421,0.00021298883482813834
460,UKESM1-0-LL,r4i1p1f2_gn,historical,1950,2000,-0.6355028898853448,0.00016782280057668685
461,UKESM1-0-LL,r4i1p1f2_gn,historical,1992,2014,-0.08640385377736948,0.0014673908325758848
462,UKESM1-0-LL,r5i1p1f3_gn,historical,1850,1900,-0.7353572447895544,0.00021223947405815124
463,UKESM1-0-LL,r5i1p1f3_gn,historical,1900,1950,-0.5472303767342055,0.00018752461299300193
464,UKESM1-0-LL,r5i1p1f3_gn,historical,1950,2000,-0.7036407236778928,0.00021722832694649698
465,UKESM1-0-LL,r5i1p1f3_gn,historical,1992,2014,-0.09941825072075972,0.0015328873626210473
466,UKESM1-0-LL,r6i1p1f3_gn,historical,1850,1900,-0.6694258019959989,0.00016507595777511596
467,UKESM1-0-LL,r6i1p1f3_gn,historical,1900,1950,-0.5688792919958132,0.00020339371636509895
468,UKESM1-0-LL,r6i1p1f3_gn,historical,1950,2000,-0.5632786087934392,0.0001370688620954752
469,UKESM1-0-LL,r6i1p1f3_gn,historical,1992,2014,-0.08182919062534211,0.0015060688284310427
470,UKESM1-0-LL,r7i1p1f3_gn,historical,1850,1900,-0.5099733148987298,0.0001503165438771248
471,UKESM1-0-LL,r7i1p1f3_gn,historical,1900,1950,-0.5628308259348955,0.00016107602044939995
472,UKESM1-0-LL,r7i1p1f3_gn,historical,1950,2000,-0.5748302447331639,0.00016514502465724945
473,UKESM1-0-LL,r7i1p1f3_gn,historical,1992,2014,-0.08272219446087092,0.0012249370867555792
474,UKESM1-0-LL,r8i1p1f2_gn,historical,1850,1900,-0.7697549470370291,0.00016508102416992187
475,UKESM1-0-LL,r8i1p1f2_gn,historical,1900,1950,-0.7729170941779557,0.00015846407040953636
476,UKESM1-0-LL,r8i1p1f2_gn,historical,1950,2000,-0.7738701594690269,0.00028745170682668684
477,UKESM1-0-LL,r8i1p1f2_gn,historical,1992,2014,-0.1070804050906986,0.0016338503496213393
478,UKESM1-0-LL,r9i1p1f2_gn,historical,1850,1900,-0.5955299404789116,0.0001671155169606209
479,UKESM1-0-LL,r9i1p1f2_gn,historical,1900,1950,-0.4941646716434889,0.00013730520382523536
480,UKESM1-0-LL,r9i1p1f2_gn,historical,1950,2000,-0.5661064379360141,0.00017718154937028884
481,UKESM1-0-LL,r9i1p1f2_gn,historical,1992,2014,-0.08138917816830826,0.0015950097956440666
482,ACCESS-CM2,r1i1p1f1_gn,SSP126,2016,2050,1.088526176265873,0.0025154612958431244
483,ACCESS-CM2,r1i1p1f1_gn,SSP126,2051,2100,1.8234331534331432,0.0020990230295122887
484,ACCESS-CM2,r2i1p1f1_gn,SSP126,2016,2050,1.0000228646251799,0.00244126162108253
485,ACCESS-CM2,r2i1p1f1_gn,SSP126,2051,2100,1.7767286190390905,0.002111479183849023
486,ACCESS-CM2,r3i1p1f1_gn,SSP126,2016,2050,0.9347101488152134,0.0024466470760457657
487,ACCESS-CM2,r3i1p1f1_gn,SSP126,2051,2100,1.6625957322298746,0.0020114145412737008
488,ACCESS-ESM1-5,r1i1p1f1_gn,SSP126,2016,2050,0.6892855064460264,0.0023135586696512557
489,ACCESS-ESM1-5,r1i1p1f1_gn,SSP126,2051,2100,1.15613833998799,0.001737791056535682
490,ACCESS-ESM1-5,r2i1p1f1_gn,SSP126,2016,2050,0.9211088155566927,0.0021789222955703735
491,ACCESS-ESM1-5,r2i1p1f1_gn,SSP126,2051,2100,1.3709282005098657,0.00177598987915078
492,ACCESS-ESM1-5,r3i1p1f1_gn,SSP126,2016,2050,0.8857067787749315,0.0022860331570400912
493,ACCESS-ESM1-5,r3i1p1f1_gn,SSP126,2051,2100,1.399124531247253,0.0017282412368424085
494,BCC-CSM2-MR,r1i1p1f1_gn,SSP126,2016,2050,0.6934293709054486,0.001124309266314787
495,BCC-CSM2-MR,r1i1p1f1_gn,SSP126,2051,2100,0.9830933164753333,0.0005493111224198827
496,CAMS-CSM1-0,r1i1p1f1_gn,SSP126,2016,2050,0.42256424088782296,0.0009745302445748273
497,CAMS-CSM1-0,r2i1p1f1_gn,SSP126,2016,2050,0.42562228323311047,0.0011109617703101214
498,CanESM5,r10i1p1f1_gn,SSP126,2016,2050,1.0282305319186662,0.0019131320364335004
499,CanESM5,r10i1p1f1_gn,SSP126,2051,2100,1.5781809353674703,0.0011991010788752108
500,CanESM5,r10i1p2f1_gn,SSP126,2016,2050,1.169750449820242,0.0019877156352295596
501,CanESM5,r10i1p2f1_gn,SSP126,2051,2100,1.6107458509619619,0.0011461312521477134
502,CanESM5,r1i1p1f1_gn,SSP126,2016,2050,1.0161808399117263,0.0019406575490446651
503,CanESM5,r1i1p1f1_gn,SSP126,2051,2100,1.6306790841814518,0.0012800661580903189
504,CanESM5,r1i1p2f1_gn,SSP126,2016,2050,1.0343160301186458,0.001869235626038383
505,CanESM5,r1i1p2f1_gn,SSP126,2051,2100,1.55706140144639,0.0012233594090354685
506,CanESM5,r2i1p1f1_gn,SSP126,2016,2050,1.1974832644427806,0.00193527209408143
507,CanESM5,r2i1p1f1_gn,SSP126,2051,2100,1.713222001251097,0.0011413875891237843
508,CanESM5,r2i1p2f1_gn,SSP126,2016,2050,1.13050792845047,0.001961386817343095
509,CanESM5,r2i1p2f1_gn,SSP126,2051,2100,1.6298584124351123,0.0012266809995077094
510,CanESM5,r3i1p1f1_gn,SSP126,2016,2050,1.0903603210966253,0.0019346738562864415
511,CanESM5,r3i1p1f1_gn,SSP126,2051,2100,1.634412884816129,0.0012281654136521475
512,CanESM5,r3i1p2f1_gn,SSP126,2016,2050,1.1846456215300236,0.0020176347564248476
513,CanESM5,r3i1p2f1_gn,SSP126,2051,2100,1.7067464282731066,0.0011282773802475054
514,CanESM5,r4i1p1f1_gn,SSP126,2016,2050,1.037847872432053,0.0019992993158452653
515,CanESM5,r4i1p1f1_gn,SSP126,2051,2100,1.53354246618062,0.001212802848645619
516,CanESM5,r4i1p2f1_gn,SSP126,2016,2050,1.0570303206241647,0.0019338610855972067
517,CanESM5,r4i1p2f1_gn,SSP126,2051,2100,1.603934722253257,0.0011498680984487338
518,CanESM5,r5i1p1f1_gn,SSP126,2016,2050,1.0938921930717243,0.001941256005974377
519,CanESM5,r5i1p1f1_gn,SSP126,2051,2100,1.5819068445340463,0.0012061595916748047
520,CanESM5,r5i1p2f1_gn,SSP126,2016,2050,1.0387683378531278,0.0019194998723619124
521,CanESM5,r5i1p2f1_gn,SSP126,2051,2100,1.5308746851717956,0.0011743651512934237
522,CanESM5,r6i1p1f1_gn,SSP126,2016,2050,1.0077303345847213,0.0019759623443379123
523,CanESM5,r6i1p1f1_gn,SSP126,2051,2100,1.571857185691897,0.0012265046184160272
524,CanESM5,r6i1p2f1_gn,SSP126,2016,2050,1.075890182759622,0.0018961629008545594
525,CanESM5,r6i1p2f1_gn,SSP126,2051,2100,1.6001507756919864,0.001147792047383834
526,CanESM5,r7i1p1f1_gn,SSP126,2016,2050,1.0614396041326017,0.0020375957383829005
