Component,Source,CMIPModel,Run,Scenario,startyr,endyr,Tavg,dSdt
steric,CMIP6_RB,HadGEM3-GC31-MM,r3i1p1f3_gn,historical,1900,1950,-0.46112682081906087,0.5628797493728936
steric,CMIP6_RB,HadGEM3-GC31-MM,r4i1p1f3_gn,historical,1900,1950,-0.6521918454708384,-0.5963892469219133
steric,CMIP6_RB,INM-CM4-8,r1i1p1f1_gr1,historical,1900,1950,-0.6667758534034647,-0.5636776194852942
steric,CMIP6_RB,INM-CM5-0,r1i1p1f1_gr1,historical,1900,1950,-0.5454846115839018,0.3526475195791207
steric,CMIP6_RB,IPSL-CM5A2-INCA,r1i1p1f1_gn,historical,1900,1950,-1.1172064438364373,0.21302466299019607
steric,CMIP6_RB,IPSL-CM6A-LR,r1i1p1f1_gn,historical,1900,1950,-0.9345960155811213,0.22698694116928997
steric,CMIP6_RB,IPSL-CM6A-LR,r2i1p1f1_gn,historical,1900,1950,-0.9806918973237089,0.13523475796568626
steric,CMIP6_RB,IPSL-CM6A-LR,r3i1p1f1_gn,historical,1900,1950,-0.9241701088699301,0.07021040074965533
steric,CMIP6_RB,IPSL-CM6A-LR,r4i1p1f1_gn,historical,1900,1950,-0.7532188939113098,0.16595178491928997
steric,CMIP6_RB,IPSL-CM6A-LR,r5i1p1f1_gn,historical,1900,1950,-0.7626178392397946,0.15438304227941177
steric,CMIP6_RB,IPSL-CM6A-LR,r6i1p1f1_gn,historical,1900,1950,-0.7203108170453447,0.25890077329149436
steric,CMIP6_RB,IPSL-CM6A-LR,r7i1p1f1_gn,historical,1900,1950,-1.1759415744955959,0.20544512131634882
steric,CMIP6_RB,IPSL-CM6A-LR,r8i1p1f1_gn,historical,1900,1950,-0.7547039555568631,0.1771216299019608
steric,CMIP6_RB,IPSL-CM6A-LR,r9i1p1f1_gn,historical,1900,1950,-0.8510670755423462,0.16714855268889783
steric,CMIP6_RB,IPSL-CM6A-LR-INCA,r1i1p1f1_gn,historical,1900,1950,-1.0923224430458163,0.3586314332251455
steric,CMIP6_RB,MIROC6,r1i1p1f1_gm,historical,1900,1950,-0.5017175406122192,0.11887892554788028
steric,CMIP6_RB,MPI-ESM-1-2-HAM,r1i1p1f1_gn,historical,1900,1950,-0.41072379444477747,0.27485765195360373
steric,CMIP6_RB,MPI-ESM1-2-HR,r1i1p1f1_gn,historical,1900,1950,-0.6401962313661897,0.27884692771762026
steric,CMIP6_RB,MPI-ESM1-2-LR,r1i1p1f1_gn,historical,1900,1950,-0.7395266397431328,0.36263462141448377
steric,CMIP6_RB,MRI-ESM2-0,r1i1p1f1_gm,historical,1900,1950,-0.583408741758717,0.20464728860294118
steric,CMIP6_RB,NESM3,r1i1p1f1_gn,historical,1900,1950,-0.6911750522650095,-0.0218964184031767
steric,CMIP6_RB,NorESM2-LM,r1i1p1f1_gm,historical,1900,1950,-0.5190779709561184,0.08852778229058958
steric,CMIP6_RB,NorESM2-MM,r1i1p1f1_gm,historical,1900,1950,-0.4679974663966959,-0.04790697378270766
steric,CMIP6_RB,SAM0-UNICON,r1i1p1f1_gn,historical,1900,1950,-0.6103655920808251,-0.028722426470588234
steric,CMIP6_RB,UKESM1-0-LL,r10i1p1f2_gn,historical,1900,1950,-0.7815913838812776,-0.05088076404496735
steric,CMIP6_RB,UKESM1-0-LL,r11i1p1f2_gn,historical,1900,1950,-0.5098507130366556,0.04311990737915039
steric,CMIP6_RB,UKESM1-0-LL,r12i1p1f2_gn,historical,1900,1950,-0.5701030719350229,-0.2413481731040805
steric,CMIP6_RB,UKESM1-0-LL,r13i1p1f2_gn,historical,1900,1950,-0.5183329301084996,0.006963009927787033
steric,CMIP6_RB,UKESM1-0-LL,r16i1p1f2_gn,historical,1900,1950,-0.7336400360077278,0.010879703596526501
steric,CMIP6_RB,UKESM1-0-LL,r17i1p1f2_gn,historical,1900,1950,-0.8882965996345433,-0.021541819852941176
steric,CMIP6_RB,UKESM1-0-LL,r18i1p1f2_gn,historical,1900,1950,-0.7176432405304922,0.043990280113968196
steric,CMIP6_RB,UKESM1-0-LL,r19i1p1f2_gn,historical,1900,1950,-0.6672894038645723,-0.05904054641723633
steric,CMIP6_RB,UKESM1-0-LL,r1i1p1f2_gn,historical,1900,1950,-0.7260606242307972,0.0008703765331530103
steric,CMIP6_RB,UKESM1-0-LL,r2i1p1f2_gn,historical,1900,1950,-0.4255999248973694,0.04092945772058824
steric,CMIP6_RB,UKESM1-0-LL,r3i1p1f2_gn,historical,1900,1950,-0.556048707679281,0.03006425558352003
steric,CMIP6_RB,UKESM1-0-LL,r4i1p1f2_gn,historical,1900,1950,-0.6173952654989989,-0.027924579732558307
steric,CMIP6_RB,UKESM1-0-LL,r5i1p1f3_gn,historical,1900,1950,-0.5472303767342623,-0.012366598727656346
steric,CMIP6_RB,UKESM1-0-LL,r6i1p1f3_gn,historical,1900,1950,-0.5688792919958701,-0.04935760124056947
steric,CMIP6_RB,UKESM1-0-LL,r7i1p1f3_gn,historical,1900,1950,-0.5628308259348387,-0.023935355392156864
steric,CMIP6_RB,UKESM1-0-LL,r8i1p1f2_gn,historical,1900,1950,-0.7729170941778989,-0.049103746227189604
steric,CMIP6_RB,UKESM1-0-LL,r9i1p1f2_gn,historical,1900,1950,-0.4941646716434889,0.40849674449247475
steric,CMIP6_RB,ACCESS-CM2,r1i1p1f1_gn,historical,1992,2014,-0.06592813735750269,1.2330871250318445
steric,CMIP6_RB,ACCESS-ESM1-5,r1i1p1f1_gn,historical,1992,2014,-0.09485506484247708,1.467497452445652
steric,CMIP6_RB,BCC-CSM2-MR,r1i1p1f1_gn,historical,1992,2014,-0.06501476894413827,1.7983255800993547
steric,CMIP6_RB,BCC-CSM2-MR,r2i1p1f1_gn,historical,1992,2014,-0.06417581140829043,1.5851450381071672
steric,CMIP6_RB,BCC-CSM2-MR,r3i1p1f1_gn,historical,1992,2014,-0.0718692711575386,1.225126017694888
steric,CMIP6_RB,BCC-ESM1,r1i1p1f1_gn,historical,1992,2014,-0.060976803641494826,1.2560857689898948
steric,CMIP6_RB,BCC-ESM1,r2i1p1f1_gn,historical,1992,2014,-0.06958062113824326,1.28881487639054
steric,CMIP6_RB,BCC-ESM1,r3i1p1f1_gn,historical,1992,2014,-0.0831055901804234,1.2932376032290251
steric,CMIP6_RB,CAMS-CSM1-0,r1i1p1f1_gn,historical,1992,2014,-0.048880845460132605,1.842554175335428
steric,CMIP6_RB,CanESM5,r10i1p1f1_gn,historical,1992,2014,-0.10720667220226687,1.6081436820652173
steric,CMIP6_RB,CanESM5,r10i1p2f1_gn,historical,1992,2014,-0.10215961812690466,1.6081436820652173
steric,CMIP6_RB,CanESM5,r11i1p1f1_gn,historical,1992,2014,-0.07033870105152573,1.4931499647057576
steric,CMIP6_RB,CanESM5,r12i1p1f1_gn,historical,1992,2014,-0.06611296649526821,1.6762554334557576
steric,CMIP6_RB,CanESM5,r13i1p1f1_gn,historical,1992,2014,-0.10012352775112277,1.6276042772376018
steric,CMIP6_RB,CanESM5,r14i1p1f1_gn,historical,1992,2014,-0.08716258455984871,1.7638274483058765
steric,CMIP6_RB,CanESM5,r15i1p1f1_gn,historical,1992,2014,-0.1018210315955912,1.4471525109332541
steric,CMIP6_RB,CanESM5,r16i1p1f1_gn,historical,1992,2014,-0.06866619749092706,1.6125664089037024
steric,CMIP6_RB,CanESM5,r17i1p1f1_gn,historical,1992,2014,-0.07898568611858536,1.575414574664572
steric,CMIP6_RB,CanESM5,r18i1p1f1_gn,historical,1992,2014,-0.08533064876331764,1.6488338968028193
steric,CMIP6_RB,CanESM5,r19i1p1f1_gn,historical,1992,2014,-0.09505679202135298,1.573645550271739
steric,CMIP6_RB,CanESM5,r1i1p1f1_gn,historical,1992,2014,-0.08527174833255913,1.627604111381199
steric,CMIP6_RB,CanESM5,r1i1p2f1_gn,historical,1992,2014,-0.09184437940842827,1.589567764945652
steric,CMIP6_RB,CanESM5,r20i1p1f1_gn,historical,1992,2014,-0.08776946429162535,1.6399881114130435
steric,CMIP6_RB,CanESM5,r21i1p1f1_gn,historical,1992,2014,-0.09156812805451864,1.6240658967391304
steric,CMIP6_RB,CanESM5,r22i1p1f1_gn,historical,1992,2014,-0.08448050373885962,1.5975288722826086
steric,CMIP6_RB,CanESM5,r23i1p1f1_gn,historical,1992,2014,-0.07886082113060411,1.4798814524774966
steric,CMIP6_RB,CanESM5,r24i1p1f1_gn,historical,1992,2014,-0.08513442879120703,1.6196430040442424
steric,CMIP6_RB,CanESM5,r25i1p1f1_gn,historical,1992,2014,-0.07282582557434125,1.643526326055112
steric,CMIP6_RB,CanESM5,r2i1p1f1_gn,historical,1992,2014,-0.07092881647616878,1.6099128723144531
steric,CMIP6_RB,CanESM5,r2i1p2f1_gn,historical,1992,2014,-0.09465016357347622,1.578068442966627
steric,CMIP6_RB,CanESM5,r3i1p1f1_gn,historical,1992,2014,-0.08934724866156785,1.4958035012950068
steric,CMIP6_RB,CanESM5,r3i1p2f1_gn,historical,1992,2014,-0.09742039928744362,1.623181218686311
steric,CMIP6_RB,CanESM5,r4i1p1f1_gn,historical,1992,2014,-0.10033181301787408,1.6744862432065217
steric,CMIP6_RB,CanESM5,r4i1p2f1_gn,historical,1992,2014,-0.07864922364223048,1.6426418138586956
steric,CMIP6_RB,CanESM5,r5i1p1f1_gn,historical,1992,2014,-0.08035332832531594,1.5718765258789062
steric,CMIP6_RB,CanESM5,r5i1p2f1_gn,historical,1992,2014,-0.11009675593516022,1.501110906186311
steric,CMIP6_RB,CanESM5,r6i1p1f1_gn,historical,1992,2014,-0.07042641859982268,1.6700633505116338
steric,CMIP6_RB,CanESM5,r6i1p2f1_gn,historical,1992,2014,-0.08604586758173127,1.53295550139054
steric,CMIP6_RB,CanESM5,r7i1p1f1_gn,historical,1992,2014,-0.07773948065175773,1.5833758478579314
steric,CMIP6_RB,CanESM5,r7i1p2f1_gn,historical,1992,2014,-0.06813137878617681,1.4798812866210938
steric,CMIP6_RB,CanESM5,r8i1p1f1_gn,historical,1992,2014,-0.09103360753977086,1.6099128723144531
steric,CMIP6_RB,CanESM5,r8i1p2f1_gn,historical,1992,2014,-0.06826757119063132,1.6815628383470618
steric,CMIP6_RB,CanESM5,r9i1p1f1_gn,historical,1992,2014,-0.08752991438888102,1.623181384542714
steric,CMIP6_RB,CanESM5,r9i1p2f1_gn,historical,1992,2014,-0.10127828430677255,1.2021272078804348
steric,CMIP6_RB,CESM2,r11i1p1f1_gr,historical,1992,2014,-0.06291595688691132,1.2737771739130435
steric,CMIP6_RB,CESM2,r2i1p1f1_gr,historical,1992,2014,-0.08085667816499154,1.2419327445652173
steric,CMIP6_RB,CESM2,r4i1p1f1_gr,historical,1992,2014,-0.05412091659093221,1.200358017631199
steric,CMIP6_RB,CESM2,r6i1p1f1_gr,historical,1992,2014,-0.06309194252230554,1.4365377011506453
steric,CMIP6_RB,CESM2,r8i1p1f1_gr,historical,1992,2014,-0.06359335129423016,2.3272970448369565
steric,CMIP6_RB,CIESM,r1i1p1f1_gn,historical,1992,2014,-0.0640826235513714,1.7735579117484714
steric,CMIP6_RB,CMCC-CM2-SR5,r1i1p1f1_gn,historical,1992,2014,-0.08586229979607651,1.681562672490659
steric,CMIP6_RB,CMCC-ESM2,r1i1p1f1_gn,historical,1992,2014,-0.07562197734199572,
steric,CMIP6_RB,CNRM-CM6-1,r10i1p1f2_gn,historical,1992,2014,-0.046809236602314286,
steric,CMIP6_RB,CNRM-CM6-1,r1i1p1f2_gn,historical,1992,2014,-0.035768810226329606,
steric,CMIP6_RB,CNRM-CM6-1,r2i1p1f2_gn,historical,1992,2014,-0.03072895030163636,
steric,CMIP6_RB,CNRM-CM6-1,r3i1p1f2_gn,historical,1992,2014,-0.04507154384810974,
steric,CMIP6_RB,CNRM-CM6-1,r4i1p1f2_gn,historical,1992,2014,-0.03792209050783413,
steric,CMIP6_RB,CNRM-CM6-1,r5i1p1f2_gn,historical,1992,2014,-0.04662874427259567,
steric,CMIP6_RB,CNRM-CM6-1,r6i1p1f2_gn,historical,1992,2014,-0.049896366126404246,
steric,CMIP6_RB,CNRM-CM6-1,r7i1p1f2_gn,historical,1992,2014,-0.0467047958780995,
steric,CMIP6_RB,CNRM-CM6-1,r8i1p1f2_gn,historical,1992,2014,-0.03366802010731362,
steric,CMIP6_RB,CNRM-CM6-1,r9i1p1f2_gn,historical,1992,2014,-0.050228047900361616,
steric,CMIP6_RB,CNRM-ESM2-1,r2i1p1f2_gn,historical,1992,2014,-0.03078142984600163,
steric,CMIP6_RB,CNRM-ESM2-1,r3i1p1f2_gn,historical,1992,2014,-0.024105947812017803,
steric,CMIP6_RB,CNRM-ESM2-1,r4i1p1f2_gn,historical,1992,2014,-0.04262569009017625,
steric,CMIP6_RB,CNRM-ESM2-1,r5i1p1f2_gn,historical,1992,2014,-0.042780455790136784,0.9385260706362517
steric,CMIP6_RB,E3SM-1-1,r1i1p1f1_gr,historical,1992,2014,-0.06214463298482542,1.04467425139054
steric,CMIP6_RB,E3SM-1-1-ECA,r1i1p1f1_gr,historical,1992,2014,-0.07436249954531604,1.2958913056746773
steric,CMIP6_RB,EC-Earth3-CC,r1i1p1f1_gn,historical,1992,2014,-0.08047753976200056,1.5586078477942424
steric,CMIP6_RB,EC-Earth3-Veg,r1i1p1f1_gn,historical,1992,2014,-0.07167544548985916,1.318005603292714
steric,CMIP6_RB,FGOALS-f3-L,r1i1p1f1_gn,historical,1992,2014,-0.046015552781000224,-0.20168138586956522
steric,CMIP6_RB,FGOALS-g3,r1i1p1f1_gn,historical,1992,2014,-0.07632820193578027,1.4754585597826086
steric,CMIP6_RB,FIO-ESM-2-0,r1i1p1f1_gn,historical,1992,2014,-0.05728763274339599,1.6187584918478262
steric,CMIP6_RB,GFDL-CM4,r1i1p1f1_gn,historical,1992,2014,-0.07555497005006373,1.2092038030209749
steric,CMIP6_RB,GFDL-ESM4,r1i1p1f1_gn,historical,1992,2014,-0.07326700577129941,1.184435802957286
steric,CMIP6_RB,GISS-E2-1-G,r10i1p1f1_gn,historical,1992,2014,-0.04813313930270624,1.1216316223144531
steric,CMIP6_RB,GISS-E2-1-G,r1i1p1f1_gn,historical,1992,2014,-0.03766554900732899,1.2038963981296704
steric,CMIP6_RB,GISS-E2-1-G,r2i1p1f1_gn,historical,1992,2014,-0.04963266188383386,1.220703125
steric,CMIP6_RB,GISS-E2-1-G,r3i1p1f1_gn,historical,1992,2014,-0.04490911870624359,1.2357407445492952
steric,CMIP6_RB,GISS-E2-1-G,r4i1p1f1_gn,historical,1992,2014,-0.058409225883451654,1.2401635543159817
steric,CMIP6_RB,GISS-E2-1-G,r5i1p1f1_gn,historical,1992,2014,-0.07699203835522894,1.1915123980978262
steric,CMIP6_RB,GISS-E2-1-G,r6i1p1f1_gn,historical,1992,2014,-0.06392279175082649,1.218049422554348
steric,CMIP6_RB,GISS-E2-1-G,r7i1p1f1_gn,historical,1992,2014,-0.045946231518030345,1.387001783951469
steric,CMIP6_RB,GISS-E2-1-G,r8i1p1f1_gn,historical,1992,2014,-0.06505006722238704,1.10217111007027
steric,CMIP6_RB,GISS-E2-1-G,r9i1p1f1_gn,historical,1992,2014,-0.05113595339025778,1.2357408274774966
steric,CMIP6_RB,GISS-E2-1-G-CC,r1i1p1f1_gn,historical,1992,2014,-0.06223181922638332,1.5807219795558765
steric,CMIP6_RB,HadGEM3-GC31-LL,r1i1p1f3_gn,historical,1992,2014,-0.08743070497416738,1.4966881793478262
steric,CMIP6_RB,HadGEM3-GC31-LL,r2i1p1f3_gn,historical,1992,2014,-0.07319929793254687,1.3719641644021738
steric,CMIP6_RB,HadGEM3-GC31-LL,r3i1p1f3_gn,historical,1992,2014,-0.076984217775248,1.4188462962274966
steric,CMIP6_RB,HadGEM3-GC31-LL,r4i1p1f3_gn,historical,1992,2014,-0.08248316662331945,1.5311863111413044
steric,CMIP6_RB,HadGEM3-GC31-LL,r5i1p1f3_gn,historical,1992,2014,-0.09580125870570555,1.6744862432065217
steric,CMIP6_RB,HadGEM3-GC31-MM,r1i1p1f3_gn,historical,1992,2014,-0.08332757781568034,1.4586516670558765
steric,CMIP6_RB,HadGEM3-GC31-MM,r2i1p1f3_gn,historical,1992,2014,-0.07535331204172735,1.575414574664572
steric,CMIP6_RB,HadGEM3-GC31-MM,r3i1p1f3_gn,historical,1992,2014,-0.05357911942837745,1.6904084578804348
steric,CMIP6_RB,HadGEM3-GC31-MM,r4i1p1f3_gn,historical,1992,2014,-0.06054560804540188,-0.11676289724267047
steric,CMIP6_RB,INM-CM4-8,r1i1p1f1_gr1,historical,1992,2014,-0.06810939519061776,0.10228816322658373
steric,CMIP6_RB,INM-CM5-0,r1i1p1f1_gr1,historical,1992,2014,-0.06694860952330828,1.3188901154891304
steric,CMIP6_RB,IPSL-CM5A2-INCA,r1i1p1f1_gn,historical,1992,2014,-0.06510855633274559,0.9102199388586957
steric,CMIP6_RB,IPSL-CM6A-LR,r1i1p1f1_gn,historical,1992,2014,-0.05812668178390368,1.095979110054348
steric,CMIP6_RB,IPSL-CM6A-LR,r2i1p1f1_gn,historical,1992,2014,-0.057402127030968586,1.073864978292714
steric,CMIP6_RB,IPSL-CM6A-LR,r3i1p1f1_gn,historical,1992,2014,-0.0556096560712831,1.2428172567616338
steric,CMIP6_RB,IPSL-CM6A-LR,r4i1p1f1_gn,historical,1992,2014,-0.0639338562453986,1.21362652985946
steric,CMIP6_RB,IPSL-CM6A-LR,r5i1p1f1_gn,historical,1992,2014,-0.05641755366673351,1.2605086616847827
steric,CMIP6_RB,IPSL-CM6A-LR,r6i1p1f1_gn,historical,1992,2014,-0.06326708033464001,1.0393668464992358
steric,CMIP6_RB,IPSL-CM6A-LR,r7i1p1f1_gn,historical,1992,2014,-0.05057027512702916,1.123400646707286
steric,CMIP6_RB,IPSL-CM6A-LR,r8i1p1f1_gn,historical,1992,2014,-0.06215221018032935,1.2852764958920686
steric,CMIP6_RB,IPSL-CM6A-LR,r9i1p1f1_gn,historical,1992,2014,-0.05549253933668297,0.8102638410485309
steric,CMIP6_RB,IPSL-CM6A-LR-INCA,r1i1p1f1_gn,historical,1992,2014,-0.05804307909977524,1.754097316576087
steric,CMIP6_RB,MIROC6,r1i1p1f1_gm,historical,1992,2014,-0.03575023203291039,1.0517506806746773
steric,CMIP6_RB,MPI-ESM-1-2-HAM,r1i1p1f1_gn,historical,1992,2014,-0.04053023604313921,1.2038963981296704
steric,CMIP6_RB,MPI-ESM1-2-HR,r1i1p1f1_gn,historical,1992,2014,-0.05580499297849428,1.2755462812340779
steric,CMIP6_RB,MPI-ESM1-2-LR,r1i1p1f1_gn,historical,1992,2014,-0.044717693084123766,1.4137243187945823
steric,CMIP6_RB,MRI-ESM2-0,r1i1p1f1_gm,historical,1992,2014,-0.057598877004124915,1.0667883831521738
steric,CMIP6_RB,NESM3,r1i1p1f1_gn,historical,1992,2014,-0.08570777634105298,0.8623265805451766
steric,CMIP6_RB,NorESM2-LM,r1i1p1f1_gm,historical,1992,2014,-0.07437924569137522,0.9771742613419242
steric,CMIP6_RB,NorESM2-MM,r1i1p1f1_gm,historical,1992,2014,-0.028543750145161084,1.012829822042714
steric,CMIP6_RB,SAM0-UNICON,r1i1p1f1_gn,historical,1992,2014,-0.0634839037724646,1.3374660326086956
steric,CMIP6_RB,UKESM1-0-LL,r10i1p1f2_gn,historical,1992,2014,-0.07831897448312475,1.0561735733695652
steric,CMIP6_RB,UKESM1-0-LL,r11i1p1f2_gn,historical,1992,2014,-0.07604007636859933,1.1384383491847827
steric,CMIP6_RB,UKESM1-0-LL,r12i1p1f2_gn,historical,1992,2014,-0.05982879862892787,0.6865852190100629
steric,CMIP6_RB,UKESM1-0-LL,r13i1p1f2_gn,historical,1992,2014,-0.07333902903928902,1.3020833056905996
steric,CMIP6_RB,UKESM1-0-LL,r16i1p1f2_gn,historical,1992,2014,-0.10979911014743493,1.2109728274138079
steric,CMIP6_RB,UKESM1-0-LL,r17i1p1f2_gn,historical,1992,2014,-0.08618695218859784,1.3604648424231487
steric,CMIP6_RB,UKESM1-0-LL,r18i1p1f2_gn,historical,1992,2014,-0.08730885734155436,1.2065500176471213
steric,CMIP6_RB,UKESM1-0-LL,r19i1p1f2_gn,historical,1992,2014,-0.09610819278049121,1.2808537690535835
steric,CMIP6_RB,UKESM1-0-LL,r1i1p1f2_gn,historical,1992,2014,-0.08735235170593114,1.1791283980659817
steric,CMIP6_RB,UKESM1-0-LL,r2i1p1f2_gn,historical,1992,2014,-0.08875079817215692,1.1269390272057576
steric,CMIP6_RB,UKESM1-0-LL,r3i1p1f2_gn,historical,1992,2014,-0.0891335390634822,1.2286642323369565
steric,CMIP6_RB,UKESM1-0-LL,r4i1p1f2_gn,historical,1992,2014,-0.08640385377736948,1.2596240665601648
steric,CMIP6_RB,UKESM1-0-LL,r5i1p1f3_gn,historical,1992,2014,-0.09941825072075972,1.233971637228261
steric,CMIP6_RB,UKESM1-0-LL,r6i1p1f3_gn,historical,1992,2014,-0.08182919062539895,0.9650630950927734
steric,CMIP6_RB,UKESM1-0-LL,r7i1p1f3_gn,historical,1992,2014,-0.08272219446092777,1.387886379076087
steric,CMIP6_RB,UKESM1-0-LL,r8i1p1f2_gn,historical,1992,2014,-0.10708040509075545,1.3507345448369565
steric,CMIP6_RB,UKESM1-0-LL,r9i1p1f2_gn,historical,1992,2014,-0.0813891781683651,1.523225203804348
steric,CMIP6_RB,ACCESS-CM2,r1i1p1f1_gn,ssp126,2016,2050,1.0885261762659297,2.561732700892857
steric,CMIP6_RB,ACCESS-ESM1-5,r1i1p1f1_gn,ssp126,2016,2050,0.6892855064460832,2.095540291922433
steric,CMIP6_RB,BCC-CSM2-MR,r1i1p1f1_gn,ssp126,2016,2050,0.6934293709055055,1.2416294642857142
steric,CMIP6_RB,CAMS-CSM1-0,r1i1p1f1_gn,ssp126,2016,2050,0.42256424088782296,1.3741629464285714
steric,CMIP6_RB,CanESM5,r10i1p1f1_gn,ssp126,2016,2050,1.028230531918723,2.2292364937918525
steric,CMIP6_RB,CanESM5,r10i1p2f1_gn,ssp126,2016,2050,1.1697504498202989,2.1937779017857144
steric,CMIP6_RB,CanESM5,r1i1p1f1_gn,ssp126,2016,2050,1.0161808399117263,2.114141627720424
steric,CMIP6_RB,CanESM5,r1i1p2f1_gn,ssp126,2016,2050,1.0343160301186458,2.1885463169642856
steric,CMIP6_RB,CanESM5,r2i1p1f1_gn,ssp126,2016,2050,1.1974832644428375,2.2036597115652903
steric,CMIP6_RB,CanESM5,r2i1p2f1_gn,ssp126,2016,2050,1.13050792845047,2.1879651750837055
steric,CMIP6_RB,CanESM5,r3i1p1f1_gn,ssp126,2016,2050,1.0903603210966253,2.25830078125
steric,CMIP6_RB,CanESM5,r3i1p2f1_gn,ssp126,2016,2050,1.1846456215299668,2.2507439749581475
steric,CMIP6_RB,CanESM5,r4i1p1f1_gn,ssp126,2016,2050,1.0378478724321099,2.176920427594866
steric,CMIP6_RB,CanESM5,r4i1p2f1_gn,ssp126,2016,2050,1.0570303206241647,2.1943590436662945
steric,CMIP6_RB,CanESM5,r5i1p1f1_gn,ssp126,2016,2050,1.093892193071781,2.162969752720424
steric,CMIP6_RB,CanESM5,r5i1p2f1_gn,ssp126,2016,2050,1.0387683378531847,2.228073992047991
steric,CMIP6_RB,CanESM5,r6i1p1f1_gn,ssp126,2016,2050,1.0077303345847781,2.140299551827567
steric,CMIP6_RB,CanESM5,r6i1p2f1_gn,ssp126,2016,2050,1.0758901827595082,2.2879464285714284
steric,CMIP6_RB,CanESM5,r7i1p1f1_gn,ssp126,2016,2050,1.0614396041326586,2.244349888392857
steric,CMIP6_RB,CanESM5,r7i1p2f1_gn,ssp126,2016,2050,1.0940329797289792,2.1554129464285716
steric,CMIP6_RB,CanESM5,r8i1p1f1_gn,ssp126,2016,2050,0.8808841048272598,2.1699449811662945
steric,CMIP6_RB,CanESM5,r8i1p2f1_gn,ssp126,2016,2050,1.1566619320623204,2.2222610473632813
steric,CMIP6_RB,CanESM5,r9i1p1f1_gn,ssp126,2016,2050,1.0808334704012736,2.1228609357561385
steric,CMIP6_RB,CanESM5,r9i1p2f1_gn,ssp126,2016,2050,1.0874532155444854,2.4158294677734373
steric,CMIP6_RB,CESM2,r2i1p1f1_gr,ssp126,2016,2050,,3.0511766706194194
steric,CMIP6_RB,CIESM,r1i1p1f1_gn,ssp126,2016,2050,0.7051762833223165,
steric,CMIP6_RB,CMCC-CM2-SR5,r1i1p1f1_gn,ssp126,2016,2050,0.7288889457737469,2.052525111607143
steric,CMIP6_RB,CMCC-ESM2,r1i1p1f1_gn,ssp126,2016,2050,0.5814902538688784,1.851399666922433
steric,CMIP6_RB,EC-Earth3-Veg,r1i1p1f1_gn,ssp126,2016,2050,0.6677028643705398,1.7851329258510045
steric,CMIP6_RB,FGOALS-f3-L,r1i1p1f1_gn,ssp126,2016,2050,0.6693756528383688,1.8159412928989955
steric,CMIP6_RB,FGOALS-g3,r1i1p1f1_gn,ssp126,2016,2050,0.4005659572201239,-0.21798270089285715
steric,CMIP6_RB,FIO-ESM-2-0,r1i1p1f1_gn,ssp126,2016,2050,0.7660854039617107,1.8647694178989955
steric,CMIP6_RB,GFDL-ESM4,r1i1p1f1_gn,ssp126,2016,2050,0.6077209889131723,2.4257114955357144
steric,CMIP6_RB,HadGEM3-GC31-LL,r1i1p1f3_gn,ssp126,2016,2050,1.1211467642631305,2.5216238839285716
steric,CMIP6_RB,HadGEM3-GC31-MM,r1i1p1f3_gn,ssp126,2016,2050,1.029395668332313,0.25809151785714285
steric,CMIP6_RB,INM-CM4-8,r1i1p1f1_gr1,ssp126,2016,2050,0.46553397021381215,0.4321606227329799
steric,CMIP6_RB,INM-CM5-0,r1i1p1f1_gr1,ssp126,2016,2050,0.606310999401785,2.118210710797991
steric,CMIP6_RB,IPSL-CM5A2-INCA,r1i1p1f1_gn,ssp126,2016,2050,0.8259282793317766,1.7665318080357142
steric,CMIP6_RB,IPSL-CM6A-LR,r1i1p1f1_gn,ssp126,2016,2050,0.7928473881312925,1.6380672999790737
steric,CMIP6_RB,IPSL-CM6A-LR,r2i1p1f1_gn,ssp126,2016,2050,0.7766253516787742,1.7008463178362165
steric,CMIP6_RB,IPSL-CM6A-LR,r3i1p1f1_gn,ssp126,2016,2050,0.7667970384870273,1.8848502022879465
steric,CMIP6_RB,MIROC6,r1i1p1f1_gm,ssp126,2016,2050,0.566774125646134,1.7977691650390626
steric,CMIP6_RB,MPI-ESM1-2-HR,r1i1p1f1_gn,ssp126,2016,2050,0.5806829905218933,1.4601934160505021
steric,CMIP6_RB,MPI-ESM1-2-LR,r1i1p1f1_gn,ssp126,2016,2050,0.49061727202479233,1.7159598214285714
steric,CMIP6_RB,MRI-ESM2-0,r1i1p1f1_gm,ssp126,2016,2050,0.8199152760720949,1.5485491071428572
steric,CMIP6_RB,NESM3,r1i1p1f1_gn,ssp126,2016,2050,0.9210476527039191,1.6832037789481027
steric,CMIP6_RB,NorESM2-LM,r1i1p1f1_gm,ssp126,2016,2050,0.467042880130748,1.6723414829799108
steric,CMIP6_RB,NorESM2-MM,r1i1p1f1_gm,ssp126,2016,2050,0.6513889376872157,2.7471633911132813
steric,CMIP6_RB,UKESM1-0-LL,r10i1p1f2_gn,ssp126,2016,2050,1.1767196215600393,2.2699264526367187
steric,CMIP6_RB,UKESM1-0-LL,r11i1p1f2_gn,ssp126,2016,2050,1.3673205298966877,2.2333053588867187
steric,CMIP6_RB,UKESM1-0-LL,r12i1p1f2_gn,ssp126,2016,2050,1.3086201409384444,2.276320539202009
steric,CMIP6_RB,UKESM1-0-LL,r16i1p1f2_gn,ssp126,2016,2050,1.1618271498019226,2.0798457554408483
