,model,run,scenario,startyr,endyr,Tavg,dSdt
273,GISS-E2-1-G,r7i1p1f1_gn,historical,1992,2014,-0.04594623151791666,0.0014500472355972636
274,GISS-E2-1-G,r8i1p1f1_gn,historical,1850,1900,-0.7574937921613127,-1.0357424616813659e-06
275,GISS-E2-1-G,r8i1p1f1_gn,historical,1900,1950,-0.6730602714812335,0.000234375
276,GISS-E2-1-G,r8i1p1f1_gn,historical,1950,2000,-0.5049213047156513,0.000322265625
277,GISS-E2-1-G,r8i1p1f1_gn,historical,1992,2014,-0.06505006722244389,0.0011522697962143204
278,GISS-E2-1-G,r9i1p1f1_gn,historical,1850,1900,-0.7317513261295403,-6.240382790565491e-05
279,GISS-E2-1-G,r9i1p1f1_gn,historical,1900,1950,-0.6306000834781003,0.000165608711540699
280,GISS-E2-1-G,r9i1p1f1_gn,historical,1950,2000,-0.47214835143364553,0.000403238944709301
281,GISS-E2-1-G,r9i1p1f1_gn,historical,1992,2014,-0.05113595339025778,0.001291910863735459
282,GISS-E2-1-G-CC,r1i1p1f1_gn,historical,1850,1900,-0.8006205076857213,0.00012943152338266373
283,GISS-E2-1-G-CC,r1i1p1f1_gn,historical,1900,1950,-0.8235448586343068,0.000168050155043602
284,GISS-E2-1-G-CC,r1i1p1f1_gn,historical,1950,2000,-0.5428469767982165,0.000338948555290699
285,GISS-E2-1-G-CC,r1i1p1f1_gn,historical,1992,2014,-0.06223181922655385,0.0016525729813359
286,HadGEM3-GC31-LL,r1i1p1f3_gn,historical,1850,1900,-0.7459089893893065,7.531367242336273e-05
287,HadGEM3-GC31-LL,r1i1p1f3_gn,historical,1900,1950,-0.7680726473384425,0.000388183631002903
288,HadGEM3-GC31-LL,r1i1p1f3_gn,historical,1950,2000,-0.6924736206780722,0.0002860514260828495
289,HadGEM3-GC31-LL,r1i1p1f3_gn,historical,1992,2014,-0.08743070497422423,0.0015647194602272727
290,HadGEM3-GC31-LL,r2i1p1f3_gn,historical,1850,1900,-0.8888284232023125,0.0001043146476149559
291,HadGEM3-GC31-LL,r2i1p1f3_gn,historical,1900,1950,-0.8924040299204421,0.0001847330667078495
292,HadGEM3-GC31-LL,r2i1p1f3_gn,historical,1950,2000,-0.7095743765460156,0.000234375
293,HadGEM3-GC31-LL,r2i1p1f3_gn,historical,1992,2014,-0.07319929793243318,0.001434326171875
294,HadGEM3-GC31-LL,r3i1p1f3_gn,historical,1850,1900,-0.5743139414759639,3.3033005893230437e-05
295,HadGEM3-GC31-LL,r3i1p1f3_gn,historical,1900,1950,-0.5524815098251565,0.000252278633415699
296,HadGEM3-GC31-LL,r3i1p1f3_gn,historical,1950,2000,-0.5256760386916426,0.00031005859375
297,HadGEM3-GC31-LL,r3i1p1f3_gn,historical,1992,2014,-0.07698421777530484,0.0014833393083377318
298,HadGEM3-GC31-LL,r4i1p1f3_gn,historical,1850,1900,-0.4992048677462435,0.000136311836540699
299,HadGEM3-GC31-LL,r4i1p1f3_gn,historical,1900,1950,-0.5129693796531569,0.000165201835334301
300,HadGEM3-GC31-LL,r4i1p1f3_gn,historical,1950,2000,-0.4615145321241698,0.000311279296875
301,HadGEM3-GC31-LL,r4i1p1f3_gn,historical,1992,2014,-0.0824831666232626,0.0016007856889204545
302,HadGEM3-GC31-LL,r5i1p1f3_gn,historical,1850,1900,-0.4511655231110012,0.0004262472689151764
303,HadGEM3-GC31-LL,r5i1p1f3_gn,historical,1900,1950,-0.48974532812468397,0.00049072265625
304,HadGEM3-GC31-LL,r5i1p1f3_gn,historical,1950,2000,-0.5915859885163286,0.000590006522834301
305,HadGEM3-GC31-LL,r5i1p1f3_gn,historical,1992,2014,-0.0958012587057624,0.0017505992542613637
306,HadGEM3-GC31-MM,r1i1p1f3_gn,historical,1850,1900,-0.6563777779392694,0.0005488725006580353
307,HadGEM3-GC31-MM,r1i1p1f3_gn,historical,1900,1950,-0.6283823034088414,0.000489501953125
308,HadGEM3-GC31-MM,r1i1p1f3_gn,historical,1950,2000,-0.5093512897585128,0.000525716133415699
309,HadGEM3-GC31-MM,r1i1p1f3_gn,historical,1992,2014,-0.08332757781568034,0.0015249540182677183
310,HadGEM3-GC31-MM,r2i1p1f3_gn,historical,1850,1900,-0.6910416661169734,0.0005327074974775314
311,HadGEM3-GC31-MM,r2i1p1f3_gn,historical,1900,1950,-0.6184052646202076,0.000577392540872097
312,HadGEM3-GC31-MM,r2i1p1f3_gn,historical,1950,2000,-0.5606875000989362,0.000498453788459301
313,HadGEM3-GC31-MM,r2i1p1f3_gn,historical,1992,2014,-0.07535331204172735,0.0016470243307677183
314,HadGEM3-GC31-MM,r3i1p1f3_gn,historical,1850,1900,-0.6724695836945216,0.00040053866803646087
315,HadGEM3-GC31-MM,r3i1p1f3_gn,historical,1900,1950,-0.46112682081906087,0.000574137344956398
316,HadGEM3-GC31-MM,r3i1p1f3_gn,historical,1950,2000,-0.5030742991518764,0.000498046875
317,HadGEM3-GC31-MM,r3i1p1f3_gn,historical,1992,2014,-0.053579119428434296,0.001767245205965909
318,HadGEM3-GC31-MM,r4i1p1f3_gn,historical,1850,1900,-0.7047352228829027,-0.000765639767050743
319,HadGEM3-GC31-MM,r4i1p1f3_gn,historical,1900,1950,-0.6521918454707816,-0.000608317032456398
320,HadGEM3-GC31-MM,r4i1p1f3_gn,historical,1950,2000,-0.5671063063847441,-0.000584309883415699
321,HadGEM3-GC31-MM,r4i1p1f3_gn,historical,1992,2014,-0.06054560804540188,-0.00012207030191678892
322,INM-CM4-8,r1i1p1f1_gr1,historical,1850,1900,-0.8513765566731877,-0.0007049006223678589
323,INM-CM4-8,r1i1p1f1_gr1,historical,1900,1950,-0.6667758534034647,-0.000574951171875
324,INM-CM4-8,r1i1p1f1_gr1,historical,1950,2000,-0.43757098818610984,-0.000488688163459301
325,INM-CM4-8,r1i1p1f1_gr1,historical,1992,2014,-0.06810939519056092,9.802616709335284e-05
326,INM-CM5-0,r1i1p1f1_gr1,historical,1850,1900,-0.7913651168544789,8.13804566860199e-06
327,INM-CM5-0,r1i1p1f1_gr1,historical,1900,1950,-0.5454846115839587,0.000359700471162796
328,INM-CM5-0,r1i1p1f1_gr1,historical,1950,2000,-0.41955617064013495,0.000690511092543602
329,INM-CM5-0,r1i1p1f1_gr1,historical,1992,2014,-0.06694860952330828,0.0013788396661931818
330,IPSL-CM5A2-INCA,r1i1p1f1_gn,historical,1850,1900,-1.3026430666056967,-1.1911094188690186e-05
331,IPSL-CM5A2-INCA,r1i1p1f1_gn,historical,1900,1950,-1.1172064438364373,0.00021728515625
332,IPSL-CM5A2-INCA,r1i1p1f1_gn,historical,1950,2000,-0.6416595010196033,0.000344645157456398
333,IPSL-CM5A2-INCA,r1i1p1f1_gn,historical,1992,2014,-0.06510855633280244,0.0009515935724431819
334,IPSL-CM6A-LR,r1i1p1f1_gn,historical,1850,1900,-1.0826777763616633,-7.4055977165699e-05
335,IPSL-CM6A-LR,r1i1p1f1_gn,historical,1900,1950,-0.9345960155810644,0.000231526680290699
336,IPSL-CM6A-LR,r1i1p1f1_gn,historical,1950,2000,-0.4988283867929795,0.0003023274801671505
337,IPSL-CM6A-LR,r1i1p1f1_gn,historical,1992,2014,-0.05812668178396052,0.0011457963423295455
338,IPSL-CM6A-LR,r2i1p1f1_gn,historical,1850,1900,-1.139318428787476,3.7693828344345095e-05
339,IPSL-CM6A-LR,r2i1p1f1_gn,historical,1900,1950,-0.9806918973237089,0.000137939453125
340,IPSL-CM6A-LR,r2i1p1f1_gn,historical,1950,2000,-0.5485821892233957,0.00043212890625
341,IPSL-CM6A-LR,r2i1p1f1_gn,historical,1992,2014,-0.057402127030968586,0.0011226770214059136
342,IPSL-CM6A-LR,r3i1p1f1_gn,historical,1850,1900,-1.14357249690039,8.737273514270782e-05
343,IPSL-CM6A-LR,r3i1p1f1_gn,historical,1900,1950,-0.924170108869987,7.1614608168602e-05
344,IPSL-CM6A-LR,r3i1p1f1_gn,historical,1950,2000,-0.5943484910952748,0.000340576171875
345,IPSL-CM6A-LR,r3i1p1f1_gn,historical,1992,2014,-0.05560965607133994,0.00129930895160545
346,IPSL-CM6A-LR,r4i1p1f1_gn,historical,1850,1900,-1.0381185369554373,-1.2909844517707825e-05
347,IPSL-CM6A-LR,r4i1p1f1_gn,historical,1900,1950,-0.7532188939113666,0.000169270820915699
348,IPSL-CM6A-LR,r4i1p1f1_gn,historical,1950,2000,-0.446911867927156,0.0003092447854578495
349,IPSL-CM6A-LR,r4i1p1f1_gn,historical,1992,2014,-0.0639338562453986,0.00126879137348045
350,IPSL-CM6A-LR,r5i1p1f1_gn,historical,1850,1900,-1.1091544631259467,-0.0001484818756580353
351,IPSL-CM6A-LR,r5i1p1f1_gn,historical,1900,1950,-0.7626178392397378,0.000157470703125
352,IPSL-CM6A-LR,r5i1p1f1_gn,historical,1950,2000,-0.4260641534343108,0.000411376953125
353,IPSL-CM6A-LR,r5i1p1f1_gn,historical,1992,2014,-0.05641755366667667,0.0013178045099431818
354,IPSL-CM6A-LR,r6i1p1f1_gn,historical,1850,1900,-0.8982834984275314,-0.00013904917985200883
355,IPSL-CM6A-LR,r6i1p1f1_gn,historical,1900,1950,-0.7203108170454016,0.000264078788459301
356,IPSL-CM6A-LR,r6i1p1f1_gn,historical,1950,2000,-0.5737467572580499,0.000369873046875
357,IPSL-CM6A-LR,r6i1p1f1_gn,historical,1992,2014,-0.06326708033464001,0.0010866107927127318
358,IPSL-CM6A-LR,r7i1p1f1_gn,historical,1850,1900,-1.1529814851049878,-6.547406315803528e-05
359,IPSL-CM6A-LR,r7i1p1f1_gn,historical,1900,1950,-1.1759415744955959,0.00020955402404069902
360,IPSL-CM6A-LR,r7i1p1f1_gn,historical,1950,2000,-0.6157352796566897,0.000340169295668602
361,IPSL-CM6A-LR,r7i1p1f1_gn,historical,1992,2014,-0.05057027512702916,0.0011744643138213592
362,IPSL-CM6A-LR,r8i1p1f1_gn,historical,1850,1900,-0.9978871164758516,6.44012913107872e-05
363,IPSL-CM6A-LR,r8i1p1f1_gn,historical,1900,1950,-0.7547039555568631,0.0001806640625
364,IPSL-CM6A-LR,r8i1p1f1_gn,historical,1950,2000,-0.5473523707171921,0.00037923179566860197
365,IPSL-CM6A-LR,r8i1p1f1_gn,historical,1992,2014,-0.062152210180272505,0.0013436981561509046
366,IPSL-CM6A-LR,r9i1p1f1_gn,historical,1850,1900,-1.1708138534445993,-0.00012022074311971664
367,IPSL-CM6A-LR,r9i1p1f1_gn,historical,1900,1950,-0.851067075542403,0.000170491524040699
368,IPSL-CM6A-LR,r9i1p1f1_gn,historical,1950,2000,-0.5087772319519104,0.00027587890625
369,IPSL-CM6A-LR,r9i1p1f1_gn,historical,1992,2014,-0.05549253933668297,0.0008470940149643204
370,IPSL-CM6A-LR-INCA,r1i1p1f1_gn,historical,1850,1900,-1.0730884402405536,-0.0004695267975330353
371,IPSL-CM6A-LR-INCA,r1i1p1f1_gn,historical,1900,1950,-1.0923224430458163,0.000365804061293602
372,IPSL-CM6A-LR-INCA,r1i1p1f1_gn,historical,1950,2000,-0.5980520684734074,0.0008837890625
373,IPSL-CM6A-LR-INCA,r1i1p1f1_gn,historical,1992,2014,-0.05804307909977524,0.001833829012784091
374,MCM-UA-1-0,r1i1p1f1_gn,historical,1850,1900,-1.1051931465477196,0.00015667557716369628
375,MCM-UA-1-0,r1i1p1f1_gn,historical,1900,1950,-0.9003278326195527,0.00028689231723546984
376,MCM-UA-1-0,r1i1p1f1_gn,historical,1950,2000,-0.5232340262217008,0.0004482724890112877
377,MCM-UA-1-0,r1i1p1f1_gn,historical,1992,2014,-0.06619772817009562,0.00093824179335074
378,MIROC6,r1i1p1f1_gm,historical,1850,1900,-0.5902903823159704,-1.176314428448677e-05
379,MIROC6,r1i1p1f1_gm,historical,1900,1950,-0.5017175406123329,0.0001212565042078495
380,MIROC6,r1i1p1f1_gm,historical,1950,2000,-0.3708798446430137,0.00015665691345930098
381,MIROC6,r1i1p1f1_gm,historical,1992,2014,-0.03575023203296723,0.0010995575311509046
382,MPI-ESM-1-2-HAM,r1i1p1f1_gn,historical,1850,1900,-0.4541252074652675,-4.8495233058929444e-05
383,MPI-ESM-1-2-HAM,r1i1p1f1_gn,historical,1900,1950,-0.4107237944448343,0.000280354805290699
384,MPI-ESM-1-2-HAM,r1i1p1f1_gn,historical,1950,2000,-0.41188175353454426,0.000486246757209301
385,MPI-ESM-1-2-HAM,r1i1p1f1_gn,historical,1992,2014,-0.04053023604308237,0.001258618960326368
386,MPI-ESM1-2-HR,r1i1p1f1_gn,historical,1850,1900,-0.8275648415875594,-9.980171918869018e-05
387,MPI-ESM1-2-HR,r1i1p1f1_gn,historical,1900,1950,-0.6401962313661897,0.000284423865377903
388,MPI-ESM1-2-HR,r1i1p1f1_gn,historical,1950,2000,-0.4177565127520211,0.0005598958209156991
389,MPI-ESM1-2-HR,r1i1p1f1_gn,historical,1992,2014,-0.05580499297843744,0.001333525658331134
390,MPI-ESM1-2-LR,r1i1p1f1_gn,historical,1850,1900,-0.8862953480851274,0.00023717559874057768
391,MPI-ESM1-2-LR,r1i1p1f1_gn,historical,1900,1950,-0.7395266397430191,0.0003698872774839401
392,MPI-ESM1-2-LR,r1i1p1f1_gn,historical,1950,2000,-0.4801410966487083,0.000351276658475399
393,MPI-ESM1-2-LR,r1i1p1f1_gn,historical,1992,2014,-0.04471769308401008,0.0014779845421964471
394,MRI-ESM2-0,r1i1p1f1_gm,historical,1850,1900,-0.7077356322052992,-6.824839860200882e-05
395,MRI-ESM2-0,r1i1p1f1_gm,historical,1900,1950,-0.583408741758717,0.000208740234375
396,MRI-ESM2-0,r1i1p1f1_gm,historical,1950,2000,-0.4558369280780994,5.5338540114462376e-05
397,MRI-ESM2-0,r1i1p1f1_gm,historical,1992,2014,-0.05759887700418176,0.0011152787642045455
398,NESM3,r1i1p1f1_gn,historical,1850,1900,-0.8242466267370219,4.713226575404406e-05
399,NESM3,r1i1p1f1_gn,historical,1900,1950,-0.6911750522650095,-2.2334344685077667e-05
400,NESM3,r1i1p1f1_gn,historical,1950,2000,-0.5086172761622834,-7.607361301779747e-05
401,NESM3,r1i1p1f1_gn,historical,1992,2014,-0.08570777634099613,0.0009015232155268842
402,NorESM2-LM,r1i1p1f1_gm,historical,1850,1900,-0.5841489508799782,3.72562650591135e-05
403,NorESM2-LM,r1i1p1f1_gm,historical,1900,1950,-0.5190779709562321,9.029836393892765e-05
404,NorESM2-LM,r1i1p1f1_gm,historical,1950,2000,-0.4820209212769555,-0.00019392456859350206
405,NorESM2-LM,r1i1p1f1_gm,historical,1992,2014,-0.07437924569137522,0.0010215912691571496
406,NorESM2-MM,r1i1p1f1_gm,historical,1850,1900,-0.4716461031428594,-0.00011493104510009289
407,NorESM2-MM,r1i1p1f1_gm,historical,1900,1950,-0.4679974663966959,-4.313150886446238e-05
408,NorESM2-MM,r1i1p1f1_gm,historical,1950,2000,-0.38700343821278693,7.649739272892475e-05
409,NorESM2-MM,r1i1p1f1_gm,historical,1992,2014,-0.02854375014510424,0.0010588675398718226
410,SAM0-UNICON,r1i1p1f1_gn,historical,1850,1900,-0.6469212985734885,-3.3935545943677425e-05
411,SAM0-UNICON,r1i1p1f1_gn,historical,1900,1950,-0.6103655920807114,-2.9296875e-05
412,SAM0-UNICON,r1i1p1f1_gn,historical,1950,2000,-0.475112820887432,0.00010050456039607525
413,SAM0-UNICON,r1i1p1f1_gn,historical,1992,2014,-0.06348390377240776,0.0013982599431818182
414,UKESM1-0-LL,r10i1p1f2_gn,historical,1850,1900,-0.8222378881235954,3.824869869276881e-05
415,UKESM1-0-LL,r10i1p1f2_gn,historical,1900,1950,-0.7815913838813344,-4.842122085392475e-05
416,UKESM1-0-LL,r10i1p1f2_gn,historical,1950,2000,-0.7457252585566607,9.358723182231189e-06
417,UKESM1-0-LL,r10i1p1f2_gn,historical,1992,2014,-0.07831897448323843,0.0011041814630681818
418,UKESM1-0-LL,r11i1p1f2_gn,historical,1850,1900,-0.6055728942665723,-4.808814264833927e-07
419,UKESM1-0-LL,r11i1p1f2_gn,historical,1900,1950,-0.5098507130367125,3.9469399489462375e-05
420,UKESM1-0-LL,r11i1p1f2_gn,historical,1950,2000,-0.5430804194296002,-4.0690102614462376e-05
421,UKESM1-0-LL,r11i1p1f2_gn,historical,1992,2014,-0.07604007636865617,0.001190185546875
422,UKESM1-0-LL,r12i1p1f2_gn,historical,1850,1900,-0.5770180789331221,7.509179413318634e-06
423,UKESM1-0-LL,r12i1p1f2_gn,historical,1900,1950,-0.570103071934966,-0.0002461751364171505
424,UKESM1-0-LL,r12i1p1f2_gn,historical,1950,2000,-0.619700703184435,-3.98763082921505e-05
425,UKESM1-0-LL,r12i1p1f2_gn,historical,1992,2014,-0.05982879862892787,0.0007130015980113636
426,UKESM1-0-LL,r13i1p1f2_gn,historical,1850,1900,-0.5527305852257314,-4.0934248827397826e-05
427,UKESM1-0-LL,r13i1p1f2_gn,historical,1900,1950,-0.5183329301085564,6.510419771075249e-06
428,UKESM1-0-LL,r13i1p1f2_gn,historical,1950,2000,-0.45877825156310337,6.9580078125e-05
429,UKESM1-0-LL,r13i1p1f2_gn,historical,1992,2014,-0.0733390290394027,0.001361268911172043
430,UKESM1-0-LL,r16i1p1f2_gn,historical,1850,1900,-0.716418602388444,-4.59428271278739e-05
431,UKESM1-0-LL,r16i1p1f2_gn,historical,1900,1950,-0.7336400360077846,1.0172529146075249e-05
432,UKESM1-0-LL,r16i1p1f2_gn,historical,1950,2000,-0.7114160057061554,7.60904885828495e-05
433,UKESM1-0-LL,r16i1p1f2_gn,historical,1992,2014,-0.10979911014749177,0.0012660170481963592
434,UKESM1-0-LL,r17i1p1f2_gn,historical,1850,1900,-0.6429981924597996,2.9999702237546445e-05
435,UKESM1-0-LL,r17i1p1f2_gn,historical,1900,1950,-0.8882965996346002,-2.197265625e-05
436,UKESM1-0-LL,r17i1p1f2_gn,historical,1950,2000,-0.7223494825024659,-8.544921875e-06
437,UKESM1-0-LL,r17i1p1f2_gn,historical,1992,2014,-0.08618695218865469,0.0014223041520877318
438,UKESM1-0-LL,r18i1p1f2_gn,historical,1850,1900,-0.7260097713452751,-0.0001966811716556549
439,UKESM1-0-LL,r18i1p1f2_gn,historical,1900,1950,-0.7176432405305491,3.8248696364462374e-05
440,UKESM1-0-LL,r18i1p1f2_gn,historical,1950,2000,-0.7105681805522295,4.0690102614462376e-05
441,UKESM1-0-LL,r18i1p1f2_gn,historical,1992,2014,-0.08730885734166804,0.0012613932009447706
442,UKESM1-0-LL,r19i1p1f2_gn,historical,1850,1900,-0.6225589968514669,-0.00010842062532901763
443,UKESM1-0-LL,r19i1p1f2_gn,historical,1900,1950,-0.6672894038645723,-6.022135727107525e-05
444,UKESM1-0-LL,r19i1p1f2_gn,historical,1950,2000,-0.5695393596979557,8.7890625e-05
445,UKESM1-0-LL,r19i1p1f2_gn,historical,1992,2014,-0.09610819278037752,0.0013390743935650046
446,UKESM1-0-LL,r1i1p1f2_gn,historical,1850,1900,-0.6879773285602369,-7.287227548658847e-05
447,UKESM1-0-LL,r1i1p1f2_gn,historical,1900,1950,-0.7260606242307972,4.069010319653899e-06
448,UKESM1-0-LL,r1i1p1f2_gn,historical,1950,2000,-0.7473271679746176,-2.9296875e-05
449,UKESM1-0-LL,r1i1p1f2_gn,historical,1992,2014,-0.0873523517058743,0.0012327251447872682
450,UKESM1-0-LL,r2i1p1f2_gn,historical,1850,1900,-0.5082653506219685,-3.103544935584068e-05
451,UKESM1-0-LL,r2i1p1f2_gn,historical,1900,1950,-0.42559992489742626,4.0690102614462376e-05
452,UKESM1-0-LL,r2i1p1f2_gn,historical,1950,2000,-0.5034627790909667,-2.7669270057231188e-05
453,UKESM1-0-LL,r2i1p1f2_gn,historical,1992,2014,-0.08875079817221376,0.0011781635270877318
454,UKESM1-0-LL,r3i1p1f2_gn,historical,1850,1900,-0.6642173146821051,-0.00012151544913649559
455,UKESM1-0-LL,r3i1p1f2_gn,historical,1900,1950,-0.556048707679281,3.0110676307231187e-05
456,UKESM1-0-LL,r3i1p1f2_gn,historical,1950,2000,-0.5625725047859191,-1.5055336989462376e-05
457,UKESM1-0-LL,r3i1p1f2_gn,historical,1992,2014,-0.08913353906353905,0.001284512606534091
458,UKESM1-0-LL,r4i1p1f2_gn,historical,1850,1900,-0.5797600779430354,-3.588127437978983e-06
459,UKESM1-0-LL,r4i1p1f2_gn,historical,1900,1950,-0.6173952654989421,-2.8483071364462376e-05
460,UKESM1-0-LL,r4i1p1f2_gn,historical,1950,2000,-0.6355028898853448,1.220703125e-06
461,UKESM1-0-LL,r4i1p1f2_gn,historical,1992,2014,-0.08640385377736948,0.0013168797066265886
462,UKESM1-0-LL,r5i1p1f3_gn,historical,1850,1900,-0.7353572447895544,-5.075165536254645e-05
463,UKESM1-0-LL,r5i1p1f3_gn,historical,1900,1950,-0.5472303767342055,-1.2613930739462375e-05
464,UKESM1-0-LL,r5i1p1f3_gn,historical,1950,2000,-0.7036407236778928,-7.893879897892475e-05
465,UKESM1-0-LL,r5i1p1f3_gn,historical,1992,2014,-0.09941825072075972,0.0012900612571022727
466,UKESM1-0-LL,r6i1p1f3_gn,historical,1850,1900,-0.6694258019959989,-6.551106926053763e-05
467,UKESM1-0-LL,r6i1p1f3_gn,historical,1900,1950,-0.5688792919958132,-5.4931640625e-05
468,UKESM1-0-LL,r6i1p1f3_gn,historical,1950,2000,-0.5632786087934392,-5.0862631760537624e-05
469,UKESM1-0-LL,r6i1p1f3_gn,historical,1992,2014,-0.08182919062534211,0.0010089296000924978
470,UKESM1-0-LL,r7i1p1f3_gn,historical,1850,1900,-0.5099733148987298,-1.764470711350441e-05
471,UKESM1-0-LL,r7i1p1f3_gn,historical,1900,1950,-0.5628308259348955,-2.44140625e-05
472,UKESM1-0-LL,r7i1p1f3_gn,historical,1950,2000,-0.5748302447331639,0.00010457356460392475
473,UKESM1-0-LL,r7i1p1f3_gn,historical,1992,2014,-0.08272219446087092,0.0014509721235795455
474,UKESM1-0-LL,r8i1p1f2_gn,historical,1850,1900,-0.7697549470370291,-1.561020500957966e-05
475,UKESM1-0-LL,r8i1p1f2_gn,historical,1900,1950,-0.7729170941779557,-4.5572915114462374e-05
476,UKESM1-0-LL,r8i1p1f2_gn,historical,1950,2000,-0.7738701594690269,-5.696616135537624e-06
477,UKESM1-0-LL,r8i1p1f2_gn,historical,1992,2014,-0.1070804050906986,0.0014121315696022727
478,UKESM1-0-LL,r9i1p1f2_gn,historical,1850,1900,-0.5955299404789116,0.000277506485581398
479,UKESM1-0-LL,r9i1p1f2_gn,historical,1900,1950,-0.4941646716434889,0.000416666679084301
480,UKESM1-0-LL,r9i1p1f2_gn,historical,1950,2000,-0.5661064379360141,0.000427652969956398
481,UKESM1-0-LL,r9i1p1f2_gn,historical,1992,2014,-0.08138917816830826,0.0015903609720143404
482,ACCESS-CM2,r1i1p1f1_gn,SSP126,2016,2050,1.088526176265873,0.002637077780330882
483,ACCESS-CM2,r1i1p1f1_gn,SSP126,2051,2100,1.8234331534331432,0.002307295038992045
484,ACCESS-CM2,r2i1p1f1_gn,SSP126,2016,2050,1.0000228646251799,0.002642463235294118
485,ACCESS-CM2,r2i1p1f1_gn,SSP126,2051,2100,1.7767286190390905,0.0022072303964167225
486,ACCESS-CM2,r3i1p1f1_gn,SSP126,2016,2050,0.9347101488152134,0.002291810424888835
487,ACCESS-CM2,r3i1p1f1_gn,SSP126,2051,2100,1.6625957322298746,0.0017160428117732613
488,ACCESS-ESM1-5,r1i1p1f1_gn,SSP126,2016,2050,0.6892855064460264,0.0021571738316732295
489,ACCESS-ESM1-5,r1i1p1f1_gn,SSP126,2051,2100,1.15613833998799,0.0017542417864410244
490,ACCESS-ESM1-5,r2i1p1f1_gn,SSP126,2016,2050,0.9211088155566927,0.0022642844740082234
491,ACCESS-ESM1-5,r2i1p1f1_gn,SSP126,2051,2100,1.3709282005098657,0.0017064932961853184
492,ACCESS-ESM1-5,r3i1p1f1_gn,SSP126,2016,2050,0.8857067787749315,0.0016545313684379354
493,ACCESS-ESM1-5,r3i1p1f1_gn,SSP126,2051,2100,1.399124531247253,0.0010795333251661183
494,BCC-CSM2-MR,r1i1p1f1_gn,SSP126,2016,2050,0.6934293709054486,0.0012781479779411765
495,CAMS-CSM1-0,r1i1p1f1_gn,SSP126,2016,2050,0.42256424088782296,0.0014145795036764705
496,CAMS-CSM1-0,r2i1p1f1_gn,SSP126,2016,2050,0.42562228323311047,0.002230775268638835
497,CAMS-CSM1-0,r2i1p1f1_gn,SSP126,2051,2100,0.6834955429736738,0.0015167443423855062
498,CanESM5,r10i1p1f1_gn,SSP126,2016,2050,1.0282305319186662,0.002294802271267947
499,CanESM5,r10i1p1f1_gn,SSP126,2051,2100,1.5781809353674703,0.0014532179552681592
500,CanESM5,r10i1p2f1_gn,SSP126,2016,2050,1.169750449820242,0.00225830078125
501,CanESM5,r10i1p2f1_gn,SSP126,2051,2100,1.6107458509619619,0.0015977093455742818
502,CanESM5,r1i1p1f1_gn,SSP126,2016,2050,1.0161808399117263,0.0021763222620767705
503,CanESM5,r1i1p1f1_gn,SSP126,2051,2100,1.6306790841814518,0.0015304461121559143
504,CanESM5,r1i1p2f1_gn,SSP126,2016,2050,1.0343160301186458,0.002252915326286765
505,CanESM5,r1i1p2f1_gn,SSP126,2051,2100,1.55706140144639,0.0014590309286604123
506,CanESM5,r2i1p1f1_gn,SSP126,2016,2050,1.1974832644427806,0.0022684732342467587
507,CanESM5,r2i1p1f1_gn,SSP126,2051,2100,1.713222001251097,0.0015337678546808204
508,CanESM5,r2i1p2f1_gn,SSP126,2016,2050,1.13050792845047,0.0022523170884917766
509,CanESM5,r2i1p2f1_gn,SSP126,2051,2100,1.6298584124351123,0.0015458089052414407
510,CanESM5,r3i1p1f1_gn,SSP126,2016,2050,1.0903603210966253,0.002324721392463235
511,CanESM5,r3i1p1f1_gn,SSP126,2051,2100,1.634412884816129,0.0014353642354206163
512,CanESM5,r3i1p2f1_gn,SSP126,2016,2050,1.1846456215300236,0.0023169423289158765
513,CanESM5,r3i1p2f1_gn,SSP126,2051,2100,1.7067464282731066,0.0015304462642085795
514,CanESM5,r4i1p1f1_gn,SSP126,2016,2050,1.037847872432053,0.002240947502500871
515,CanESM5,r4i1p1f1_gn,SSP126,2051,2100,1.53354246618062,0.0014569548015691796
516,CanESM5,r4i1p2f1_gn,SSP126,2016,2050,1.0570303206241647,0.0022588990190449882
517,CanESM5,r4i1p2f1_gn,SSP126,2051,2100,1.603934722253257,0.0015238029312114327
518,CanESM5,r5i1p1f1_gn,SSP126,2016,2050,1.0938921930717243,0.0022265865084003
519,CanESM5,r5i1p1f1_gn,SSP126,2051,2100,1.5819068445340463,0.0014814520064665346
520,CanESM5,r5i1p2f1_gn,SSP126,2016,2050,1.0387683378531278,0.002293605576543247
521,CanESM5,r5i1p2f1_gn,SSP126,2051,2100,1.5308746851717956,0.0015441478819263224
522,CanESM5,r6i1p1f1_gn,SSP126,2016,2050,1.0077303345847213,0.002203249536892947
523,CanESM5,r6i1p1f1_gn,SSP126,2051,2100,1.571857185691897,0.0014548788265306123
524,CanESM5,r6i1p2f1_gn,SSP126,2016,2050,1.075890182759622,0.002355238970588235
525,CanESM5,r6i1p2f1_gn,SSP126,2051,2100,1.6001507756919864,0.001550376111147355
526,CanESM5,r7i1p1f1_gn,SSP126,2016,2050,1.0614396041326017,0.002310360179227941
527,CanESM5,r7i1p1f1_gn,SSP126,2051,2100,1.5690393633718145,0.0014594461844891918
528,CanESM5,r7i1p2f1_gn,SSP126,2016,2050,1.0940329797289223,0.002218807444852941
