time,gm_tas
185001,285.3698844280425
185002,285.1807478928833
185003,286.1709981747069
185004,287.33940301347906
185005,288.43269451387704
185006,289.20670503351096
185007,289.5677567943651
185008,289.3347085435498
185009,288.587112337614
185010,287.54272189538864
185011,286.4476965048306
185012,285.68741711476764
185101,285.4910258197021
185102,285.58259930232924
185103,286.2713996608113
185104,287.1914848939102
185105,288.403808645879
185106,289.2235478390762
185107,289.4143941547381
185108,289.2167989631165
185109,288.4707465381695
185110,287.416652058422
185111,286.34021765843147
185112,285.57777790837247
185201,285.0134195413305
185202,285.4971769407079
185203,286.0073486505773
185204,287.07395593970926
185205,288.1027620599369
185206,288.9777903528077
185207,289.30077318711795
185208,289.204500873153
185209,288.51011842985463
185210,287.35148894594323
185211,286.28451282670756
185212,285.33181759347127
185301,284.95831707897014
185302,285.42433730458225
185303,286.14576150108826
185304,287.06997354950573
185305,288.17386112536633
185306,289.234676688844
185307,289.3855405704587
185308,289.2384252331519
185309,288.46618318779826
185310,287.3684503837686
185311,286.39596913275034
185312,285.5595946083271
185401,285.2253092406669
185402,285.3689201760197
185403,286.1188372651757
185404,287.0876819927407
185405,288.1951049098212
185406,289.1307905503712
185407,289.4702543513541
185408,289.2339851821409
185409,288.62143157866643
185410,287.4561094555244
185411,286.2974820498586
185412,285.4060245072338
185501,285.23517132516565
185502,285.31609661166345
185503,286.10716812210677
185504,287.083356665825
185505,288.1500950192754
185506,289.1423079488794
185507,289.54834883554213
185508,289.3365862417652
185509,288.6241675889727
185510,287.6025394626579
185511,286.58948725975887
185512,285.7190893679974
185601,285.4148250317015
185602,285.51145221713836
185603,286.2421044210688
185604,287.3186150613032
185605,288.33824227316825
185606,289.0506147808523
185607,289.567355777333
185608,289.22994550037333
185609,288.56146636121804
185610,287.575977642915
185611,286.56066368313617
185612,285.54225877245835
185701,285.49133424582783
185702,285.55915998602813
185703,286.4128871371528
185704,287.3299282164943
185705,288.26849843335236
185706,289.14210491360257
185707,289.6118931793752
185708,289.453496281673
185709,288.6563976847277
185710,287.73616163554914
185711,286.3740267970563
185712,285.5884844938142
185801,285.3452834490648
185802,285.76527679183175
185803,286.26083402445903
185804,287.1724923512025
185805,288.3122322965177
185806,289.1988494657951
185807,289.6138541627068
185808,289.12729683889165
185809,288.5326648670155
185810,287.4192728241986
185811,286.50192896985726
185812,285.6013154374696
185901,285.3824640346032
185902,285.5288015174097
185903,286.4205900239341
185904,287.3636025093665
185905,288.38471030493815
185906,289.21470699282554
185907,289.6207805771606
185908,289.41208640523274
185909,288.668303277776
185910,287.68354471617334
185911,286.5920267541293
185912,285.94569826033063
186001,285.7000401288663
186002,285.91895394199713
186003,286.6583451267761
186004,287.56880847185255
186005,288.6010441093292
186006,289.4633574850952
186007,289.7475024188034
186008,289.607737357291
186009,288.8975431880491
186010,287.80185344287815
186011,286.7626453300485
186012,285.9178899551176
186101,285.54526896036043
186102,285.72375184404706
186103,286.44340487120695
186104,287.4321071072631
186105,288.54933672472976
186106,289.42369870138185
186107,289.5423439832019
186108,289.13859642442833
186109,288.43645210216505
186110,287.38546818303894
186111,286.34798757859664
186112,285.5840888806566
186201,285.22175104364806
186202,285.53506844002266
186203,286.14329952543005
186204,287.2425876317994
186205,288.2701502132717
186206,289.0661926899495
186207,289.43244478617163
186208,289.2016275576487
186209,288.57568347624226
186210,287.5187915986948
186211,286.3608579599839
186212,285.67684892133957
186301,285.223189251942
186302,285.61514284656187
186303,286.43970636167467
186304,287.4058302728022
186305,288.47344001396203
186306,289.29258383379437
186307,289.51180547570493
186308,289.3723357690115
186309,288.63981451700647
186310,287.6714797039413
186311,286.54108034020305
186312,285.63725139931734
186401,285.414344311964
186402,285.826626302153
186403,286.39773226147645
186404,287.3500682618811
186405,288.2840797686078
186406,289.2189371144466
186407,289.5757795552909
186408,289.27996069820904
186409,288.63053638982234
186410,287.64871358040193
186411,286.5621677040719
186412,285.83616960903936
186501,285.4469194073159
186502,285.7490679035442
186503,286.5292668789421
186504,287.58243926834024
186505,288.48060904369936
186506,289.2144686640531
186507,289.6375081224971
186508,289.4956956892189
186509,288.65610737947014
186510,287.62826553663524
186511,286.6121425266294
186512,285.78329489624093
186601,285.558562592067
186602,285.58360606451816
186603,286.4399279063787
186604,287.40685082431173
186605,288.497957513601
186606,289.43423964769113
186607,289.7592564435477
186608,289.56756097788866
186609,288.76285739259373
186610,287.69014803676674
186611,286.6700434778577
186612,285.90530390586946
186701,285.43586703160355
186702,285.57279413391143
186703,286.5365009804425
186704,287.4308746886986
186705,288.2947723010291
186706,289.192868817607
186707,289.54264172533306
186708,289.3922457628269
186709,288.74085361601095
186710,287.5802255871703
186711,286.23848863655274
186712,285.43705614072996
186801,285.22328259117194
186802,285.50446782443214
186803,286.1968867159947
186804,287.3152968985069
186805,288.3472560545332
186806,289.3165381530283
186807,289.5242039846293
186808,289.3678489707836
186809,288.72591305508956
186810,287.63799380214493
186811,286.4662839732743
186812,285.6292428687364
186901,285.23471413654244
186902,285.5562009966564
186903,286.35502916590656
186904,287.2749643790234
186905,288.2059018825421
186906,289.29302748017
186907,289.5633560144627
186908,289.2944200043434
186909,288.5676265142234
